variable_names,pworker,pworker,ptotals
variable_categories,1,2,1
geo,,,
3946,1415.103484,1756.672869,3171.776354
3947,2125.1122,2638.059328,4763.171527
3948,1839.212766,2283.151164,4122.363931
3949,1316.762486,1634.594898,2951.357384
3950,1598.109506,1983.851812,3581.961319
3951,2048.098279,2542.456238,4590.554518
3952,1642.596304,2039.076572,3681.672876
3953,2014.242254,2500.428244,4514.670498
3954,1436.007949,1782.623131,3218.63108
3955,1990.135673,2470.502958,4460.638631
3956,7.161182795,8.889707127,16.05088992
3957,2029.747748,2519.676364,4549.424112
3958,2235.336197,2774.888548,5010.224745
3959,1329.74213,1650.707492,2980.449622
3960,3370.564659,4184.131802,7554.69646
3961,1199.08175,1488.509075,2687.590824
3962,945.7237028,1173.996947,2119.72065
3963,3.133017473,3.889246868,7.022264341
3964,96.47319214,119.7593258,216.232518
3966,2260.31073,2805.891287,5066.202018
3967,2684.211828,3332.111148,6016.322976
3968,2601.77843,3229.780458,5831.558888
3969,2874.11156,3567.847764,6441.959324
3970,2149.777357,2668.678016,4818.455372
3971,2321.565947,2881.931929,5203.497876
3972,2885.939281,3582.53039,6468.469671
3973,2251.935214,2795.494137,5047.429351
3974,3325.665059,4128.394599,7454.059658
3975,2469.088364,3065.062442,5534.150805
3977,1476.688585,1833.123021,3309.811606
3978,2767.349576,3435.316198,6202.665774
3979,2604.432668,3233.075361,5837.508028
3980,2667.540591,3311.415905,5978.956496
3981,2211.910336,2745.808289,4957.718625
3982,3306.787157,4104.960061,7411.747218
3983,3341.586922,4148.159588,7489.74651
3984,0.974085569,1.044609084,2.018694653
3985,526.1521194,564.2453815,1090.397501
3987,2040.709267,2188.456031,4229.165299
3988,1541.471156,1653.073225,3194.544381
3989,1438.237343,1542.365313,2980.602656
3990,942.4277882,1010.659289,1953.087077
3991,1466.905154,1573.108665,3040.013818
3992,404.4971848,433.7826646,838.2798494
3993,716.4399361,768.3099814,1484.749918
3994,1782.576592,1911.634624,3694.211216
3995,1850.946465,1984.954457,3835.900922
3996,2472.916253,2651.954679,5124.870932
3997,2782.475428,2983.925849,5766.401277
3998,2766.667661,2966.973604,5733.641266
3999,2451.286335,2628.75876,5080.045095
4000,2828.573817,3033.361748,5861.935565
4001,1371.025439,1470.287286,2841.312725
4002,3219.923715,3453.045266,6672.96898
4003,2853.628916,3060.230829,5913.859745
4004,1633.238341,1751.484327,3384.722667
4005,2957.323788,3171.43318,6128.756968
4006,2036.812925,2184.277595,4221.09052
4007,3609.012965,3870.304465,7479.31743
4008,1924.306042,2063.625246,3987.931288
4009,2690.201944,2884.971791,5575.173735
4010,2719.998525,2916.925635,5636.92416
4011,1519.254177,1629.247742,3148.501919
4012,3642.512377,3906.229225,7548.741602
4013,1862.938651,1997.814874,3860.753525
4014,3189.866051,3420.811435,6610.677486
4015,2183.412803,2341.491262,4524.904066
4016,2593.015785,2780.749382,5373.765167
4017,2831.179707,3036.156303,5867.33601
4018,2314.914355,2482.513489,4797.427844
4019,1901.002906,2038.634969,3939.637875
4020,1908.720673,2046.9115,3955.632173
4021,1813.528037,1944.826945,3758.354982
4022,2527.227471,2710.198013,5237.425485
4023,2530.674309,2713.894401,5244.568709
4024,2054.346465,2203.080559,4257.427024
4025,2500.477656,2681.511519,5181.989175
4026,1788.421105,1917.902279,3706.323384
4027,3281.733014,3519.329541,6801.062555
4028,2729.722916,2927.35407,5657.076987
4030,2642.207106,2833.502141,5475.709247
4031,1299.430149,1393.508518,2692.938668
4032,2209.226071,2369.173403,4578.399474
4033,2498.042442,2678.899996,5176.942439
4034,1881.93332,2018.184751,3900.11807
4035,3095.08182,3319.164854,6414.246674
4036,2895.333927,3104.955271,6000.289198
4037,1728.950324,1854.12583,3583.076154
4038,1732.830514,1858.286945,3591.117459
4039,2006.616273,2151.894713,4158.510986
4040,2273.403263,2437.997005,4711.400269
4041,3166.78449,3396.058776,6562.843266
4042,1779.654335,1908.500797,3688.155132
4043,2785.329971,2986.98706,5772.317032
4044,3039.634019,3259.702647,6299.336666
4045,2058.242808,2207.258995,4265.501803
4046,2457.617891,2635.548719,5093.16661
4047,2592.528742,2780.227078,5372.75582
4048,3668.757869,3934.374883,7603.132753
4049,2589.774217,2777.273126,5367.047343
4050,1200.560464,1287.480696,2488.04116
4051,2101.454188,2253.598867,4355.053055
4052,1794.836527,1924.782175,3719.618702
4053,1695.731396,1818.501862,3514.233258
4054,1607.241189,1723.604989,3330.846178
4055,1103.151907,1183.019788,2286.171695
4056,2310.53097,2477.812748,4788.343718
4057,3393.22708,3638.895745,7032.122825
4058,1657.856101,1777.884406,3435.740507
4059,2822.580668,3026.934697,5849.515365
4060,1896.544603,2033.853887,3930.39849
4061,2897.098214,3106.847292,6003.945506
4062,2614.864997,2804.18047,5419.045467
4063,2063.113236,2212.48204,4275.595276
4064,2527.864033,2710.880662,5238.744695
4065,2037.787011,2185.322204,4223.109215
4066,2231.075283,2392.604491,4623.679774
4067,2781.0143,2982.358935,5763.373235
4068,2095.258059,2246.95414,4342.212199
4069,3757.954412,4030.029231,7787.983643
4070,2831.179707,3036.156303,5867.33601
4071,2660.647019,2853.277097,5513.924116
4072,2705.454955,2901.329115,5606.78407
4073,1948.506602,2089.577919,4038.084521
4074,3564.850024,3822.944141,7387.794165
4075,1841.524921,1974.850795,3816.375716
4076,2242.596578,2404.959925,4647.556503
4077,2700.194397,2895.687695,5595.882093
4078,2016.844171,2162.863109,4179.70728
4079,0.487042785,0.522304542,1.009347327
4080,4151.496594,4452.063754,8603.560348
4081,2.283634472,2.44896895,4.732603422
4082,3042.236964,3262.494045,6304.73101
4083,25.81326758,27.68214073,53.49540831
4084,2257.443307,2420.881553,4678.324859
4085,3579.058131,3838.18091,7417.239041
4086,2850.626009,3057.010512,5907.636521
4087,2849.132576,3055.408955,5904.541531
4088,2845.303948,3051.303135,5896.607083
4089,3589.01828,3848.862171,7437.88045
4090,3855.127524,4134.237648,7989.365172
4091,2194.614787,2353.504267,4548.119054
4092,3935.638058,4220.577121,8156.215179
4093,3346.958016,3589.276813,6936.234829
4094,3772.246385,4045.355938,7817.602323
4095,1949.145224,2090.262777,4039.408001
4096,2868.446556,3076.121262,5944.567817
4097,3182.437573,3412.845137,6595.28271
4098,1320.137544,1415.715122,2735.852666
4099,777.9560284,751.4018144,1529.357843
4100,1792.881557,1731.684576,3524.566134
4101,1892.740282,1828.134792,3720.875074
4102,1385.478269,1338.18731,2723.665579
4103,2899.421645,2800.454788,5699.876434
4104,1269.296678,1225.971381,2495.268059
4105,822.8200422,794.7344709,1617.554513
4106,1853.532995,1790.265779,3643.798774
4107,1897.106476,1832.351954,3729.45843
4108,1781.30428,1720.502469,3501.806749
4109,3117.29442,3010.890845,6128.185265
4110,3707.131149,3580.594493,7287.725642
4111,1459.114962,1409.310539,2868.425501
4112,3629.742053,3505.846943,7135.588996
4113,2914.233224,2814.760799,5728.994023
4114,1654.212241,1597.748502,3251.960743
4115,2582.834718,2494.67402,5077.508738
4116,2076.426057,2005.550764,4081.976821
4117,2175.206,2100.95902,4276.165021
4118,2459.806181,2375.844855,4835.651035
4119,2185.602534,2111.000686,4296.60322
4120,1842.07973,1779.203453,3621.283183
4121,1696.117864,1638.223748,3334.341611
4122,2200.607989,2125.493955,4326.101945
4123,2114.300232,2042.132168,4156.4324
4124,2486.900225,2402.014089,4888.914314
4125,2005.795839,1937.331389,3943.127227
4126,844.588954,815.7603377,1660.349292
4127,1380.187887,1333.077507,2713.265394
4128,2457.312273,2373.436073,4830.748346
4129,1648.863152,1592.581995,3241.445147
4130,1499.612607,1448.425866,2948.038473
4131,2433.320111,2350.262843,4783.582954
4132,1938.428824,1872.263832,3810.692656
4133,1532.528921,1480.218636,3012.747557
4134,2626.610398,2536.955492,5163.56589
4135,1833.251741,1770.676792,3603.928533
4136,1821.543095,1759.367801,3580.910896
4137,2424.151812,2341.407488,4765.5593
4138,3295.373771,3182.891757,6478.265528
4139,2450.311824,2366.674571,4816.986395
4140,3338.301969,3224.354675,6562.656644
4141,2295.99391,2217.624039,4513.617949
4142,765.1606989,739.0432319,1504.203931
4143,3199.408275,3090.201881,6289.610156
4144,2693.160935,2601.234439,5294.395374
4145,2893.984024,2795.202771,5689.186796
4146,2129.142814,2056.468124,4185.610938
4147,1796.976063,1735.639323,3532.615385
4148,2584.784758,2496.557499,5081.342257
4149,2675.311582,2583.994343,5259.305925
4150,1868.629908,1804.847384,3673.477292
4151,3629.751407,3505.855979,7135.607386
4152,1584.669757,1530.579733,3115.24949
4153,3627.700792,3503.875358,7131.57615
4154,2619.55705,2530.142898,5149.699949
4155,2052.691378,1982.626228,4035.317605
4156,2087.846217,2016.581116,4104.427333
4157,3908.941607,3775.516493,7684.4581
4158,2446.083387,2362.590465,4808.673852
4159,2695.208188,2603.211812,5298.42
4160,2109.438533,2037.436414,4146.874946
4161,3002.456364,2899.972591,5902.428955
4162,3123.084003,3016.48281,6139.566813
4163,2396.309293,2314.515326,4710.824618
4164,2289.948314,2211.784799,4501.733113
4165,3542.111926,3421.207923,6963.319849
4166,3041.930086,2938.098945,5980.029031
4167,4326.420889,4178.745826,8505.166715
4168,3097.622611,2991.890499,6089.513111
4169,3467.534271,3349.17585,6816.710121
4170,2668.690065,2577.59884,5246.288905
4171,2820.762686,2724.48072,5545.243406
4172,3143.044717,3035.762199,6178.806916
4173,2436.167663,2353.013198,4789.180861
4174,2470.826883,2386.489384,4857.316267
4175,2504.301873,2418.821762,4923.123635
4176,4347.073101,4198.693109,8545.76621
4177,3078.33293,2973.259239,6051.592168
4178,3552.533253,3431.273536,6983.806789
4179,4243.251774,4098.415547,8341.66732
4180,2504.973956,2419.470904,4924.44486
4181,2864.106536,2766.345101,5630.451637
4182,1938.2365,1872.078073,3810.314573
4183,3072.735039,2967.852422,6040.587461
4184,2287.935217,2209.840415,4497.775632
4185,2134.260946,2061.411557,4195.672503
4186,2532.643922,2446.196402,4978.840324
4187,2869.897802,2771.938691,5641.836493
4188,3073.022474,2968.130046,6041.15252
4189,3381.998413,3266.559614,6648.558028
4190,2172.135121,2097.992961,4270.128082
4191,1867.606281,1803.858698,3671.464979
4192,3073.15069,2968.253886,6041.404576
4193,3901.232356,3768.070384,7669.302739
4194,2543.521265,2456.702466,5000.223731
4195,2935.538104,2835.338473,5770.876577
4196,3004.664937,2902.105778,5906.770715
4197,1964.338972,1897.289581,3861.628553
4198,4013.194377,3876.210771,7889.405149
4199,2532.451598,2446.010643,4978.462241
4200,444.9530304,413.8511245,858.8041549
4201,866.9002637,806.304541,1673.204805
4202,915.526153,851.5315146,1767.057668
4203,545.8648222,507.7092526,1053.574075
4204,801.0200265,745.0292864,1546.049313
4205,1589.491436,1478.387096,3067.878532
4206,1506.87971,1401.549872,2908.429582
4207,2696.478762,2507.996781,5204.475542
4208,1524.53999,1417.97571,2942.5157
4209,1933.31863,1798.181009,3731.499639
4210,755.0084323,702.2338704,1457.242303
4211,2465.280304,2292.958933,4758.239236
4212,854.8745061,795.1193755,1649.993882
4213,1675.76129,1558.626747,3234.388038
4214,630.3722612,586.3096806,1216.681942
4215,1366.753492,1271.218378,2637.971869
4216,1620.420325,1507.154076,3127.574401
4217,1985.712498,1846.912582,3832.625079
4218,869.5145588,808.7360987,1678.250658
4219,2169.864954,2018.19291,4188.057865
4220,357.7359977,332.7305015,690.4664992
4221,1836.122209,1707.77855,3543.900759
4222,1079.179143,1003.745275,2082.924418
4223,2428.574092,2258.81846,4687.392552
4224,2387.056069,2220.202518,4607.258587
4225,218.5550725,203.2782257,421.8332982
4226,2155.224902,2004.576187,4159.801089
4227,2461.167326,2289.133449,4750.300775
4228,1752.394636,1629.903476,3382.298112
4229,1571.39976,1461.560015,3032.959775
4230,1936.412588,1801.058701,3737.471288
4231,1459.822398,1357.781833,2817.604231
4232,1458.1252,1356.203268,2814.328468
4233,2330.382675,2167.490554,4497.873229
4234,3425.770448,3186.311487,6612.081935
4235,3056.693203,2843.032484,5899.725687
4236,1445.775099,1344.71643,2790.491529
4237,1922.86522,1788.458285,3711.323504
4238,886.6498332,824.6736295,1711.323463
4239,2662.40374,2476.303579,5138.707319
4240,3491.493805,3247.440828,6738.934633
4241,1570.876901,1461.073703,3031.950604
4242,2605.672167,2423.537503,5029.209669
4243,2227.902306,2072.173492,4300.075798
4244,1887.123861,1755.215221,3642.339082
4245,2145.813439,1995.822579,4141.636018
4246,1952.20371,1815.746035,3767.949744
4247,3478.058235,3234.944395,6713.00263
4248,2220.58228,2065.36513,4285.94741
4249,2744.560565,2552.717699,5297.278264
4250,2548.057668,2369.950218,4918.007886
4251,2458.585446,2286.732041,4745.317487
4252,1479.168182,1375.77536,2854.943542
4253,1838.372332,1709.871391,3548.243723
4254,2862.739419,2662.635934,5525.375353
4255,2506.057652,2330.885973,4836.943625
4256,3684.37162,3426.836618,7111.208238
4257,2624.960696,2441.477777,5066.438473
4258,480.5074441,446.9203095,927.4277536
4259,1867.652438,1737.104837,3604.757275
4260,2523.419965,2347.034673,4870.454638
4261,2759.332406,2566.456999,5325.789404
4262,1304.506876,1213.322757,2517.829633
4263,1915.755468,1781.8455,3697.600968
4264,3002.133476,2792.286444,5794.41992
4265,2828.679714,2630.956979,5459.636693
4266,2596.411839,2414.924466,5011.336305
4267,1961.869372,1824.736074,3786.605446
4268,1034.413667,962.1088743,1996.522541
4269,4479.274542,4166.176381,8645.450923
4270,1575.969788,1465.810601,3041.780389
4271,2849.155482,2650.001505,5499.156987
4272,3776.08788,3512.141975,7288.229855
4273,4281.685016,3982.398226,8264.083242
4274,5072.279392,4717.730607,9790.009999
4275,3187.871476,2965.041488,6152.912964
4276,3822.362299,3555.181845,7377.544145
4277,4030.299675,3748.584544,7778.88422
4278,2484.931131,2311.236182,4796.167313
4279,1731.080152,1610.078859,3341.159012
4280,1242.065067,1155.245586,2397.310653
4281,835.6901306,894.4572671,1730.147398
4282,470.5023197,503.5888347,974.0911545
4283,647.9767699,693.5435869,1341.520357
4284,506.0947232,541.6841559,1047.778879
4285,1263.774107,1352.644829,2616.418935
4286,1991.237145,2131.264293,4122.501438
4287,2152.307286,2303.661157,4455.968444
4288,2965.074483,3173.583511,6138.657995
4289,1239.911899,1327.10459,2567.016489
4290,1938.912934,2075.260554,4014.173488
4291,850.3171457,910.1128785,1760.430024
4292,657.2405461,703.4588075,1360.699354
4293,2835.499136,3034.896207,5870.395343
4294,1636.275425,1751.341067,3387.616492
4295,1819.600681,1947.558063,3767.158745
4296,1697.708888,1817.094635,3514.803523
4297,835.6901306,894.4572671,1730.147398
4298,3749.670705,4013.353859,7763.024564
4299,2473.596405,2647.543867,5121.140272
4300,794.2469211,850.0997013,1644.346622
4301,848.8511915,908.5438359,1757.395027
4302,3324.480813,3558.263899,6882.744712
4303,1452.950169,1555.12407,3008.074239
4304,1034.129969,1106.851729,2140.981698
4305,573.8665599,614.2218223,1188.088382
4306,3034.224802,3247.596597,6281.821399
4307,945.4642036,1011.950838,1957.415041
4308,1347.148093,1441.881814,2789.029907
4309,1751.384153,1874.544434,3625.928587
4310,714.2859051,764.5156921,1478.801597
4311,1634.325156,1749.253652,3383.578808
4312,842.516071,901.7632191,1744.27929
4313,1116.543113,1195.060304,2311.603417
4314,1811.312039,1938.68655,3749.998589
4315,1526.572812,1633.923981,3160.496792
4316,1374.451854,1471.105622,2845.557476
4317,1547.5382,1656.363691,3203.90189
4318,2623.684697,2808.186621,5431.871318
4319,1312.530824,1404.8302,2717.361024
4320,1993.174594,2133.337986,4126.51258
4321,2369.088883,2535.6872,4904.776082
4322,1102.87694,1180.433103,2283.310043
4323,2396.392644,2564.911008,4961.303652
4324,1672.181153,1789.771746,3461.9529
4325,793.2717868,849.0559939,1642.327781
4326,821.5506827,879.3235093,1700.874192
4327,1745.002904,1867.714445,3612.717349
4328,1454.900437,1557.211485,3012.111922
4329,1965.985168,2104.236553,4070.221721
4330,1349.098361,1443.969229,2793.06759
4331,2573.867094,2754.86576,5328.732854
4332,1746.953173,1869.80186,3616.755033
4333,1083.861821,1160.080808,2243.942628
4334,1021.453223,1093.283532,2114.736755
4335,1154.601936,1235.795487,2390.397423
4336,2092.724048,2239.887925,4332.611974
4337,681.6189047,729.5514932,1411.170398
4338,1836.177965,1965.30109,3801.479055
4339,673.8178299,721.2018338,1395.019664
4340,1813.305184,1940.819856,3754.12504
4341,3632.375422,3887.810175,7520.185597
4342,1233.057375,1319.768045,2552.825419
4343,2269.62518,2429.229042,4698.854222
4344,1339.834585,1434.054008,2773.888593
4345,2487.080138,2661.975799,5149.055937
4346,1007.801342,1078.671628,2086.47297
4347,2206.554772,2361.723418,4568.27819
4348,2200.390641,2355.125815,4555.516456
4349,3744.86828,4008.21372,7753.082
4350,1987.323788,2127.075741,4114.399529
4351,2611.897334,2795.57035,5407.467683
4352,1867.353711,1998.669166,3866.022877
4353,1850.80498,1980.956701,3831.761681
4354,1590.458403,1702.302114,3292.760517
4355,2817.29174,3015.408436,5832.700176
4356,1925.445633,2060.84621,3986.291843
4357,1878.800009,2010.920387,3889.720396
4358,2678.206469,2866.542455,5544.748924
4359,1836.665532,1965.822943,3802.488476
4360,2351.536464,2516.900466,4868.436931
4361,1337.884316,1431.966593,2769.85091
4362,2884.159902,3086.97888,5971.138782
4363,2153.612777,2305.058452,4458.671229
4364,784.4955777,839.662627,1624.158205
4365,1822.038517,1950.167332,3772.205849
4366,1770.356397,1894.850838,3665.207235
4367,1061.921298,1136.597391,2198.518689
4368,1299.854077,1391.262003,2691.116081
4369,995.6121626,1065.625286,2061.237448
4370,3572.074304,3823.268581,7395.342884
4371,2819.011696,3017.249342,5836.261038
4372,3400.838183,3639.990848,7040.829032
4373,1265.236808,1354.21039,2619.447198
4374,2347.778846,2512.878606,4860.657452
4375,2555.439585,2735.142398,5290.581983
4376,1920.527085,2055.581782,3976.108868
4377,2303.826341,2465.835287,4769.661628
4378,3968.79677,4247.889238,8216.686008
4379,3073.491538,3289.624636,6363.116174
4380,2252.514169,2410.914756,4663.428925
4381,1207.216315,1292.109798,2499.326112
4382,2965.870879,3174.435911,6140.30679
4383,725.0123829,775.9964738,1501.008857
4384,1422.721004,1522.76914,2945.490144
4385,2328.620807,2492.373342,4820.994149
4386,1760.619345,1884.429061,3645.048406
4387,515.3584994,551.5993765,1066.957876
4388,1734.554592,1856.53139,3591.085982
4389,1396.392377,1494.589039,2890.981416
4390,3626.566155,3881.592391,7508.158547
4391,2288.152732,2449.059483,4737.212215
4392,1156.566497,1237.898199,2394.464696
4393,2644.564334,2830.534549,5475.098883
4394,1507.557692,1613.571686,3121.129378
4395,1463.189079,1566.082998,3029.272077
4396,304.2419145,325.636718,629.8786325
4397,1491.467975,1596.350513,3087.818489
4398,1704.147305,1823.985812,3528.133117
4399,2456.061634,2628.776021,5084.837655
4400,368.6007811,394.5214083,763.1221894
4401,931.3533395,996.8476738,1928.201013
4402,2639.688662,2825.316012,5465.004674
4403,2137.981525,2288.327984,4426.30951
4404,1586.056006,1697.590134,3283.64614
4405,2088.321652,2235.175945,4323.497597
4406,1737.777029,1859.980435,3597.757464
4407,2676.743767,2864.976894,5541.720661
4408,13.16431361,14.0900503,27.25436391
4409,3207.704416,3433.275589,6640.980005
4410,2181.863089,2335.295373,4517.158462
4411,1827.587551,1956.106583,3783.694134
4412,2983.911085,3193.744734,6177.655819
4413,2223.906559,2380.295411,4604.20197
4414,1334.958913,1428.835471,2763.794384
4415,4023.127628,4306.040733,8329.168361
4416,991.7116252,1061.450456,2053.162081
4417,2568.991423,2749.647223,5318.638645
4418,1325.695137,1418.92025,2744.615388
4419,1959.603919,2097.406564,4057.010483
4420,2884.447382,3087.286576,5971.733958
4421,1608.484096,1721.595405,3330.079501
4422,2793.549968,2989.997104,5783.547072
4423,2751.829112,2945.342366,5697.171478
4424,1538.761991,1646.970324,3185.732315
4425,2622.623811,2807.051132,5429.674943
4426,3170.161744,3393.092853,6563.254597
4427,1889.810354,2022.704998,3912.515352
4428,3749.921986,4013.622811,7763.544797
4429,3212.149688,3438.03346,6650.183149
4430,1568.503588,1678.8034,3247.306989
4431,2431.009913,2601.962622,5032.972535
4432,3121.892594,3341.429335,6463.32193
4433,3360.8148,3597.152953,6957.967752
4434,3474.91981,3719.282019,7194.201828
4435,1526.572812,1633.923981,3160.496792
4436,2192.832529,2347.036203,4539.868733
4437,1687.957545,1806.65756,3494.615105
4438,3125.405608,3345.18939,6470.594998
4439,897.6111613,960.7326888,1858.34385
4440,2592.896506,2775.233352,5368.129858
4441,3389.479577,3627.833486,7017.313063
4442,811.7993392,868.886435,1680.685774
4443,3522.830019,3770.561355,7293.391375
4444,647.9767699,693.5435869,1341.520357
4445,1890.785488,2023.748706,3914.534194
4446,1823.501218,1951.732893,3775.234112
4447,3434.007043,3675.492198,7109.499241
4448,2578.255199,2759.562444,5337.817642
4449,3720.796583,3982.449261,7703.245843
4450,1853.730383,1984.087823,3837.818207
4451,2642.614065,2828.447134,5471.061199
4452,1749.391009,1872.411128,3621.802137
4453,798.6350256,854.7963847,1653.43141
4454,1393.699321,1491.706603,2885.405924
4455,479.766096,513.5040553,993.2701513
4456,1972.696773,2111.42013,4084.116903
4457,1499.26905,1604.700173,3103.969223
4458,1820.575815,1948.601771,3769.177586
4459,1245.303722,1332.875575,2578.179297
4460,3853.680349,4124.677637,7978.357985
4461,905.8998032,969.604202,1875.504005
4462,2259.386269,2418.270114,4677.656383
4463,1464.651781,1567.648559,3032.30034
4464,1375.914556,1472.671183,2848.585739
4465,1291.565435,1382.39049,2673.955926
4466,2775.346671,2970.51372,5745.860391
4467,3262.799506,3492.245059,6755.044565
4468,1507.995815,1614.040619,3122.036433
4469,4459.289343,4772.874075,9232.163418
4470,2985.861353,3195.832149,6181.693503
4471,1352.511332,1447.622205,2800.133536
4472,2222.818731,2379.131086,4601.949817
4473,2574.842229,2755.909468,5330.751696
4474,1099.047862,1176.334758,2275.38262
4475,1122.379627,1201.307251,2323.686878
4476,353.9737659,378.8657969,732.8395628
4477,1134.568806,1214.353594,2348.9224
4478,3539.250092,3788.136115,7327.386208
4479,3186.853363,3410.958255,6597.811618
4480,48.2691499,51.66351776,99.93266766
4481,1463.676646,1566.604852,3030.281498
4482,1434.981643,1535.891967,2970.87361
4483,874.6955043,936.2055642,1810.901069
4484,1771.315597,1895.877491,3667.193088
4485,782.200661,837.2063279,1619.406989
4486,1428.952862,1529.439233,2958.392095
4487,137.006375,146.6408938,283.6472688
4488,1370.06375,1466.408938,2836.472688
4489,2273.525717,2433.403872,4706.929589
4490,557.7173001,583.8704126,1141.587713
4491,94.82660493,99.27332168,194.0999266
4492,1132.053696,1185.139242,2317.192938
4493,1539.074838,1611.246881,3150.321719
4494,1130.185784,1183.183738,2313.369523
4495,859.7938045,900.1122311,1759.906036
4496,242.4432786,253.8122039,496.2554825
4497,1510.871319,1581.720811,3092.59213
4498,269.7193009,282.3672844,552.0865852
4499,1199.018876,1255.244629,2454.263505
4500,1353.267901,1416.726875,2769.994775
4501,400.8134848,419.6088855,820.4223702
4502,1629.199049,1705.5973,3334.796349
4503,1455.637265,1523.89666,2979.533925
4504,832.16963,871.1926725,1703.362303
4505,4.887969326,5.11718153,10.00515086
4506,1585.686592,1660.044407,3245.730999
4507,2.932781596,3.070308918,6.003090514
4508,998.9025524,1045.744224,2044.646777
4509,1726.489451,1807.449953,3533.939404
4510,1576.370108,1650.291043,3226.661151
4511,1763.424593,1846.1171,3609.541693
4512,649.6111235,680.0734254,1329.684549
4513,1714.69964,1795.107281,3509.80692
4514,929.2513721,972.8268818,1902.078254
4515,2653.184985,2777.601146,5430.786131
4516,3145.629468,3293.137894,6438.767362
4517,1407.439982,1473.439254,2880.879236
4518,862.7265861,903.1825401,1765.909126
4519,157.5378218,164.9252641,322.4630859
4520,1066.792158,1116.817386,2183.609544
4521,893.5207928,935.4207837,1828.941577
4522,2139.780852,2240.121883,4379.902735
4523,1577.100921,1651.056126,3228.157047
4524,1749.922361,1831.981706,3581.904067
4525,2644.691437,2768.709308,5413.400745
4526,2035.839224,2131.306107,4167.145332
4527,385.1795809,403.2418589,788.4214398
4528,1730.341141,1811.482262,3541.823403
4529,1840.509299,1926.816549,3767.325848
4530,1777.018866,1860.348851,3637.367717
4531,1825.932667,1911.556373,3737.48904
4532,2340.359713,2450.106517,4790.46623
4533,2462.335359,2577.801983,5040.137342
4534,2038.622031,2134.219409,4172.84144
4535,1766.023318,1848.837687,3614.861004
4536,2222.267217,2326.476293,4548.743511
4537,1776.288053,1859.583768,3635.871821
4538,1861.382357,1948.668411,3810.050768
4539,2011.399378,2105.7202,4117.119577
4540,2419.346439,2532.797177,4952.143616
4541,2121.0351,2220.497085,4341.532185
4542,2033.411273,2128.764302,4162.175575
4543,2245.131588,2350.412845,4595.544433
4544,1302.348641,1363.419851,2665.768493
4545,1648.907432,1726.229871,3375.137303
4546,2014.56941,2109.038885,4123.608295
4547,1064.110922,1114.010419,2178.121341
4548,2146.307331,2246.95441,4393.261741
4549,690.1812689,722.5460321,1412.727301
4550,1986.223953,2079.36422,4065.588174
4551,2303.699943,2411.727655,4715.427599
4552,366.6945058,383.8899607,750.5844665
4553,1719.587609,1800.224462,3519.812071
4554,2166.348005,2267.934854,4434.28286
4555,2446.428648,2561.149356,5007.578004
4556,1222.969925,1280.318819,2503.288744
4557,1639.715331,1716.606723,3356.322054
4558,1857.428344,1944.528981,3801.957325
4559,2820.358301,2952.613743,5772.972044
4560,893.569196,935.4714567,1829.040653
4561,2031.928849,2127.212362,4159.141211
4562,2482.599621,2599.016499,5081.61612
4563,1862.316313,1949.646163,3811.962476
4564,1735.616336,1817.004827,3552.621163
4565,2224.026043,2328.317596,4552.34364
4566,1898.976083,1988.025024,3887.001108
4567,2866.305213,3000.715249,5867.020462
4568,1937.591041,2028.450759,3966.041799
4569,1997.224267,2090.880373,4088.10464
4570,1463.404848,1532.028489,2995.433336
4571,2152.594227,2253.536118,4406.130346
4572,2035.103646,2130.536036,4165.639682
4573,1712.400865,1792.700709,3505.101573
4574,1305.576607,1366.799187,2672.375794
4575,2200.074994,2303.243407,4503.3184
4576,3052.730457,3195.882557,6248.613014
4577,431.1188946,451.335411,882.4543055
4578,3044.227296,3186.980657,6231.207953
4579,2718.199742,2845.664649,5563.864391
4580,1602.765142,1677.923824,3280.688966
4581,2583.679014,2704.835822,5288.514837
4582,2991.974428,3132.277488,6124.251915
4583,2464.21895,2579.773901,5043.992851
4584,3157.628185,3305.699268,6463.327453
4585,1837.572503,1923.742038,3761.314541
4586,1979.966399,2072.81323,4052.77963
4587,1814.12985,1899.200086,3713.329936
4588,2333.516556,2442.942462,4776.459019
4589,1936.12465,2026.915604,3963.040254
4590,1775.310459,1858.560332,3633.870791
4591,2039.260803,2134.888134,4174.148937
4592,1660.196399,1738.048212,3398.244611
4593,3131.23315,3278.066488,6409.299639
4594,2751.437934,2880.461483,5631.899417
4595,2699.572291,2826.163697,5525.735988
4596,2112.580343,2211.645857,4324.2262
4597,2579.87021,2700.848412,5280.718622
4598,2786.365471,2917.026882,5703.392353
4599,1933.77977,2024.460766,3958.240536
4600,3185.242829,3334.60885,6519.851679
4601,1408.223963,1474.259999,2882.483962
4602,2607.731636,2730.016346,5337.747982
4603,1550.952667,1623.6817,3174.634367
4604,3002.19076,3142.972896,6145.163656
4605,2674.987234,2800.425771,5475.413005
4606,2198.168209,2301.247207,4499.415416
4607,2908.341749,3044.72301,5953.06476
4608,2926.916033,3064.1683,5991.084333
4609,3010.011511,3151.160386,6161.171897
4610,3396.161088,3555.417727,6951.578815
4611,2218.16048,2322.176978,4540.337459
4612,3919.706241,4103.513553,8023.219794
4613,1708.195305,1788.297937,3496.493242
4614,2143.422953,2243.934774,4387.357727
