variable_names,hhtotals,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hsize,hsize,hsize,hsize,hsize,hsize,hsize
variable_categories,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7
geo,,,,,,,,,,,,,,,,,,,,,,,,
3290,1275.243904,24.16251607,112.7584083,18.79306805,21.47779206,166.4528885,83.22644424,26.84724008,45.64030813,0,67.11810019,349.014121,107.3889603,155.7139924,26.84724008,24.16251607,45.64030813,357.9166881,437.4537299,151.1203794,196.1913698,111.3518585,21.20987782,0
3291,1565.66588,302.5184921,79.6101295,0,164.527601,0,0,0,206.9863367,122.0688652,0,79.6101295,382.1286216,164.527601,0,63.6881036,0,44.84007294,609.0776574,440.9273839,351.247238,56.05009117,63.52343666,0
3292,869.2560888,0,0,0,0,0,102.730265,0,75.07211676,0,114.5837572,260.7768266,79.0232808,126.4372493,0,110.6325931,0,103.0229439,186.7290857,318.7272326,206.0458877,22.53626897,32.19466995,0
3293,1681.231719,82.54109212,0,0,47.78694807,156.3936482,238.9347404,0,82.54109212,0,225.9019363,147.7051122,334.5086365,47.78694807,69.5082881,56.47548408,191.1477923,682.0786577,280.2052864,320.7613147,294.9529331,29.49529331,73.73823327,0
3294,2829.85566,150.4377291,60.98826854,126.0424216,239.8871896,32.52707655,48.79061483,36.59296112,65.05415311,126.0424216,548.8944168,219.5577667,231.7554204,426.9178798,56.92238397,101.6471142,357.7978421,1156.676221,1309.444778,305.537115,0,58.19754571,0,0
3295,2530.389401,0,72.61603136,83.7877285,83.7877285,268.1207312,391.0093997,139.6462142,83.7877285,61.44433423,94.95942563,513.8980681,430.1103396,94.95942563,212.2622455,0,0,612.6205917,728.0418626,195.3283046,443.927965,488.3207615,0,62.1499151
3296,2059.081764,152.193,0,152.193,80.57276468,259.6233529,0,0,0,80.57276468,277.5284117,98.4778235,447.6264704,223.8132352,152.193,134.2879411,0,689.6603985,782.0550931,306.8823783,280.4838941,0,0,0
3297,888.3495751,0,20.46102668,0,20.46102668,15.34577001,0,40.92205336,0,0,0,109.1254756,114.2407323,146.6373579,0,228.4814646,192.6746679,174.9082065,398.1463122,121.9754598,142.6882737,50.63132293,0,0
3298,1777.704071,124.092979,86.57649694,57.71766463,23.08706585,115.4353293,80.80473048,25.97294908,77.91884725,20.20118262,308.7895058,63.48943109,331.8765716,300.1318561,25.97294908,118.3212125,17.31529939,651.3351002,538.6982032,230.1710505,78.35610228,279.1436144,0,0
3299,1358.652291,321.6960085,215.6047717,208.7601758,27.37838371,0,34.22297963,0,34.22297963,30.80068167,0,58.17906537,184.80409,112.9358328,65.0236613,65.0236613,0,357.9682684,280.679665,366.1039108,260.3405588,93.55988833,0,0
3300,1966.629093,237.9229684,42.16356402,132.5140584,123.4790089,201.7827707,144.5607909,153.5958404,0,0,39.15188088,126.4906921,415.6122739,105.4089101,114.4439595,39.15188088,90.35049433,784.3242656,346.7783845,397.9805621,318.849924,118.6959571,0,0
3301,3121.282557,200.8588367,38.25882603,79.70588756,60.57647455,366.6470828,86.08235857,92.45882957,200.8588367,92.45882957,178.5411881,347.5176698,475.0470899,25.50588402,481.4235609,213.6117787,181.7294236,800.3288608,868.0489951,517.1355716,591.0120818,344.7570477,0,0
3302,1841.014052,99.01868405,29.33886935,0,157.6964227,77.01453204,95.35132538,168.6984988,102.6860427,128.3575534,253.0477481,234.7109548,135.6922707,128.3575534,135.6922707,36.67358669,58.6777387,268.6458273,608.4037853,335.8072841,351.6099798,237.0404358,39.5067393,0
3303,1645.054587,0,0,0,81.31448526,0,225.1785746,0,87.56944567,212.6686538,112.5892873,0,475.3769908,231.433535,0,218.9236142,0,186.0132395,627.7946832,494.0976673,174.387412,162.7615845,0,0
3304,2720.319344,51.54289283,240.5334999,40.08891664,45.81590474,355.0732617,177.5366309,57.26988092,97.35879756,0,143.1747023,744.508452,229.0795237,332.1653093,57.26988092,51.54289283,97.35879756,592.4817306,1242.300403,222.9769954,490.5493899,133.7861972,38.22462778,0
3305,826.0445144,0,0,0,0,0,38.62798089,0,0,95.08426065,29.71383145,62.39904605,77.25596178,103.9984101,44.57074718,169.3688393,205.025437,124.4477544,238.0739649,73.94721636,115.4298011,153.3052046,111.8226199,9.017953214
3306,1819.910725,13.6578666,13.6578666,51.21699975,64.87486636,129.7497327,71.70379966,37.55913315,78.53273296,78.53273296,122.9207994,218.5258656,290.2296653,167.3088659,201.4535324,208.2824657,71.70379966,453.7446793,976.537462,266.3283987,123.3001846,0,0,0
3307,1614.906976,161.0977762,110.0179935,62.86742488,70.72585299,39.29214055,0,129.6640638,0,110.0179935,302.5494822,66.79663893,121.8056357,149.3101341,94.30113731,196.4607027,0,365.9952727,467.8702455,218.8425342,128.2870028,433.9119213,0,0
3308,3492.09816,0,60.49303899,0,0,98.98860926,43.99493745,65.99240618,0,148.4829139,494.9430463,406.9531714,516.940515,362.958234,335.4613981,318.9632965,637.926593,1852.950044,649.3243744,459.2782161,498.8711657,0,31.67435973,0
3309,1381.765459,116.3591966,0,241.4453328,40.72571879,0,26.18081922,46.54367862,23.27183931,34.90775897,0,209.4465538,253.0812525,119.2681765,58.17959828,139.6310359,72.72449784,370.032106,365.3481553,351.2963031,192.0419791,70.25926063,32.78765496,0
3310,2297.247883,90.8516112,0,350.4276432,0,0,0,103.8304128,77.8728096,0,194.682024,110.3198136,590.5354728,590.5354728,0,97.341012,90.8516112,345.041184,1189.484082,208.8407167,553.8819007,0,0,0
3311,1076.269678,86.44736366,0,0,105.8980205,0,162.0888069,0,0,28.09539319,36.74012955,25.9342091,296.0822205,121.0263091,25.9342091,103.7368364,84.28617957,70.90717876,476.0910574,179.8003461,86.1015742,263.3695211,0,0
3312,1823.930406,29.53733451,295.3733451,0,221.5300088,110.7650044,0,0,162.4553398,0,88.61200353,420.9070168,324.9106796,29.53733451,95.99633715,0,44.30600176,376.9456172,425.5837614,644.4554101,261.4300249,0,115.5155924,0
