hid,pid,sample_geo,ptotals,prtotals,pworker,rpworker,rpage,rpsex
384643,2,100,1,1,2,2,9,2
384643,3,100,1,1,2,2,3,2
384643,4,100,1,1,2,2,3,2
384713,1,901,1,1,2,2,13,2
384737,1,105,1,1,2,2,14,2
384737,2,105,1,1,1,1,14,1
384912,1,100,1,1,1,1,10,2
384912,2,100,1,1,2,2,4,2
384968,1,100,1,1,2,2,15,2
384968,2,100,1,1,2,2,15,1
384985,1,105,1,1,1,1,9,1
384985,2,105,1,1,2,2,9,2
384985,3,105,1,1,2,2,1,1
384985,4,105,1,1,2,2,1,2
384985,5,105,1,1,2,2,16,1
384985,6,105,1,1,2,2,15,2
385004,1,104,1,1,2,2,5,1
385008,1,100,1,1,1,1,14,2
385008,2,100,1,1,1,1,14,1
385259,1,906,1,1,1,1,10,2
385259,2,906,1,1,1,1,11,1
385286,1,104,1,1,1,1,6,2
385416,1,906,1,1,2,2,16,2
385484,1,900,1,1,1,1,12,2
385484,2,900,1,1,1,1,12,1
385492,1,905,1,1,1,1,6,2
385585,1,105,1,1,2,2,10,2
385638,1,104,1,1,1,1,10,1
385638,2,104,1,1,1,1,10,2
385638,3,104,1,1,2,2,5,2
385638,4,104,1,1,2,2,1,1
385639,1,105,1,1,2,2,17,2
385639,2,105,1,1,1,1,12,2
385639,3,105,1,1,1,1,6,1
385639,4,105,1,1,1,1,6,1
385639,5,105,1,1,2,2,13,1
385702,1,901,1,1,2,2,18,1
385737,1,105,1,1,1,1,12,1
385737,2,105,1,1,1,1,12,2
385737,3,105,1,1,2,2,6,2
385784,1,101,1,1,1,1,8,2
385784,2,101,1,1,1,1,9,1
385860,1,901,1,1,1,1,6,1
385978,1,105,1,1,1,1,13,1
385978,2,105,1,1,2,2,13,2
386308,1,901,1,1,2,2,16,2
386308,2,901,1,1,1,1,8,1
386314,1,102,1,1,1,1,8,1
386314,2,102,1,1,1,1,7,2
386349,1,100,1,1,1,1,11,2
386349,2,100,1,1,1,1,4,1
386349,3,100,1,1,2,2,4,1
386408,1,904,1,1,1,1,6,1
386408,2,904,1,1,1,1,10,1
386408,3,904,1,1,1,1,8,1
386408,4,904,1,1,1,1,6,1
386408,5,904,1,1,1,1,5,1
386484,1,100,1,1,1,1,8,1
386484,2,100,1,1,1,1,8,2
386484,3,100,1,1,2,2,1,2
386484,4,100,1,1,2,2,1,1
386781,1,102,1,1,1,1,8,1
386916,1,901,1,1,1,1,10,2
386916,2,901,1,1,1,1,5,1
386916,3,901,1,1,2,2,4,1
386916,4,901,1,1,2,2,3,1
387130,1,902,1,1,2,2,15,2
387130,2,902,1,1,2,2,4,2
387134,1,904,1,1,1,1,6,2
387134,2,904,1,1,1,1,6,1
387228,1,102,1,1,1,1,11,2
387228,2,102,1,1,1,1,13,1
387269,1,901,1,1,1,1,15,2
387269,2,901,1,1,2,2,13,2
387269,3,901,1,1,1,1,14,1
387303,1,102,1,1,1,1,7,1
387403,1,103,1,1,1,1,12,1
387403,2,103,1,1,1,1,11,1
387403,3,103,1,1,1,1,4,1
387428,1,906,1,1,1,1,10,2
387428,2,906,1,1,1,1,10,1
387428,3,906,1,1,1,1,5,2
387428,4,906,1,1,2,2,4,1
387440,1,902,1,1,1,1,10,1
387440,2,902,1,1,1,1,10,2
387468,1,900,1,1,2,2,8,2
387468,2,900,1,1,1,1,7,1
387468,3,900,1,1,2,2,2,1
387468,4,900,1,1,2,2,1,2
387493,1,906,1,1,1,1,10,1
387493,2,906,1,1,1,1,10,2
387493,3,906,1,1,2,2,4,2
387493,4,906,1,1,2,2,3,2
387493,5,906,1,1,2,2,2,2
387505,1,900,1,1,1,1,13,1
387505,2,900,1,1,2,2,13,2
387506,1,101,1,1,2,2,17,2
387526,1,102,1,1,1,1,9,2
387627,1,105,1,1,2,2,17,1
387720,1,104,1,1,1,1,12,2
387720,2,104,1,1,1,1,5,1
387796,1,105,1,1,2,2,15,2
387796,2,105,1,1,2,2,18,1
387830,1,904,1,1,2,2,16,1
387879,1,905,1,1,1,1,13,2
387900,1,102,1,1,2,2,12,2
387900,2,102,1,1,1,1,13,1
388058,1,104,1,1,2,2,9,2
388058,2,104,1,1,2,2,3,2
388078,1,905,1,1,1,1,9,1
388078,2,905,1,1,2,2,10,2
388078,3,905,1,1,2,2,3,2
388078,4,905,1,1,1,1,5,1
388171,1,904,1,1,1,1,8,1
388171,2,904,1,1,1,1,8,2
388324,1,901,1,1,2,2,12,2
388324,2,901,1,1,2,2,12,1
388457,1,105,1,1,2,2,16,1
388492,1,900,1,1,1,1,7,2
388492,2,900,1,1,2,2,3,1
388492,3,900,1,1,2,2,2,2
388492,4,900,1,1,2,2,2,2
388492,5,900,1,1,1,1,8,1
388718,1,904,1,1,1,1,6,2
388718,2,904,1,1,1,1,6,1
388718,3,904,1,1,1,1,6,2
388718,4,904,1,1,1,1,5,2
388951,1,103,1,1,1,1,7,2
388951,2,103,1,1,2,2,3,1
389028,1,902,1,1,1,1,8,2
389028,2,902,1,1,1,1,8,1
389161,1,104,1,1,1,1,10,2
389161,2,104,1,1,1,1,9,1
389161,3,104,1,1,2,2,2,2
389161,4,104,1,1,2,2,2,1
389254,1,903,1,1,1,1,13,2
389254,2,903,1,1,2,2,14,1
389254,3,903,1,1,1,1,6,2
389353,1,100,1,1,1,1,11,1
389353,2,100,1,1,1,1,11,2
389425,1,903,1,1,2,2,17,1
389425,2,903,1,1,2,2,16,2
389463,1,903,1,1,1,1,10,1
389463,2,903,1,1,1,1,10,2
389473,1,905,1,1,1,1,7,1
389473,2,905,1,1,1,1,6,2
389473,3,905,1,1,2,2,1,2
389567,1,105,1,1,1,1,9,2
389567,2,105,1,1,1,1,12,1
389571,1,105,1,1,2,2,7,2
389571,2,105,1,1,1,1,7,1
389571,3,105,1,1,2,2,1,2
389571,4,105,1,1,2,2,1,2
389588,1,905,1,1,1,1,11,1
389588,2,905,1,1,2,2,12,2
389665,1,900,1,1,1,1,11,2
389665,2,900,1,1,2,2,12,1
389665,3,900,1,1,1,1,6,2
389665,4,900,1,1,1,1,5,2
389665,5,900,1,1,1,1,4,1
389714,1,102,1,1,1,1,6,1
389714,2,102,1,1,2,2,6,2
389732,1,903,1,1,1,1,6,2
389785,1,100,1,1,1,1,9,1
389785,2,100,1,1,2,2,9,2
389785,3,100,1,1,2,2,2,1
389785,4,100,1,1,2,2,2,2
389785,5,100,1,1,2,2,1,1
389859,1,901,1,1,2,2,14,2
389886,1,905,1,1,1,1,14,1
389912,1,101,1,1,1,1,4,2
389953,1,102,1,1,2,2,10,1
389953,2,102,1,1,2,2,1,2
389953,3,102,1,1,2,2,7,2
390004,1,105,1,1,2,2,11,1
390102,1,100,1,1,1,1,15,1
390102,2,100,1,1,2,2,15,2
390110,1,905,1,1,1,1,4,2
390184,1,904,1,1,1,1,10,1
390184,2,904,1,1,2,2,10,2
390184,3,904,1,1,1,1,5,1
390235,1,103,1,1,1,1,6,1
390235,2,103,1,1,1,1,6,2
390259,1,906,1,1,2,2,16,1
390342,1,902,1,1,2,2,13,2
390410,1,900,1,1,1,1,10,2
390410,2,900,1,1,1,1,11,1
390640,1,102,1,1,2,2,11,2
390708,1,100,1,1,1,1,12,1
390708,2,100,1,1,2,2,6,2
390894,1,100,1,1,1,1,6,1
390894,2,100,1,1,1,1,6,2
390923,1,101,1,1,2,2,14,2
390983,1,100,1,1,1,1,13,1
390983,2,100,1,1,1,1,13,2
390998,1,104,1,1,2,2,17,1
391018,1,104,1,1,1,1,14,1
391018,2,104,1,1,1,1,12,2
391018,3,104,1,1,1,1,7,1
391051,1,103,1,1,2,2,15,1
391051,2,103,1,1,1,1,14,2
391111,1,104,1,1,2,2,17,2
391155,1,101,1,1,2,2,14,2
391188,1,905,1,1,2,2,12,2
391242,1,103,1,1,1,1,13,2
391242,2,103,1,1,1,1,14,1
391242,3,103,1,1,1,1,6,1
391297,1,904,1,1,2,2,14,2
391304,1,105,1,1,2,2,17,1
391473,1,901,1,1,2,2,13,1
391481,1,104,1,1,1,1,5,1
391482,1,103,1,1,1,1,5,1
391482,2,103,1,1,1,1,5,2
391510,1,901,1,1,2,2,18,1
391567,1,102,1,1,2,2,18,2
391586,1,902,1,1,1,1,10,2
391683,1,104,1,1,1,1,13,2
391683,2,104,1,1,1,1,9,1
391683,3,104,1,1,2,2,2,1
391683,4,104,1,1,1,1,8,2
391965,1,905,1,1,2,2,4,2
392003,1,105,1,1,1,1,10,1
392003,2,105,1,1,1,1,10,2
392003,3,105,1,1,2,2,4,1
392003,4,105,1,1,2,2,3,1
392003,5,105,1,1,2,2,3,2
392084,1,904,1,1,1,1,7,1
392245,1,103,1,1,1,1,10,1
392245,2,103,1,1,2,2,10,2
392245,3,103,1,1,2,2,4,2
392245,4,103,1,1,2,2,4,2
392388,1,103,1,1,2,2,15,2
392435,1,101,1,1,2,2,11,2
392435,2,101,1,1,1,1,11,1
392473,1,905,1,1,1,1,8,2
392473,2,905,1,1,2,2,3,2
392610,1,906,1,1,1,1,14,1
392610,2,906,1,1,1,1,13,2
392751,1,102,1,1,1,1,7,2
392751,2,102,1,1,1,1,7,1
392791,1,905,1,1,2,2,13,1
392791,2,905,1,1,2,2,13,2
392791,3,905,1,1,2,2,4,2
392806,1,102,1,1,2,2,14,2
392806,2,102,1,1,2,2,14,1
392900,1,902,1,1,1,1,10,1
392900,2,902,1,1,1,1,11,2
393153,1,102,1,1,1,1,10,2
393153,2,102,1,1,2,2,4,1
393153,3,102,1,1,2,2,2,1
393210,1,103,1,1,1,1,9,1
393210,2,103,1,1,2,2,10,2
393210,3,103,1,1,2,2,3,1
393210,4,103,1,1,2,2,2,1
393295,1,104,1,1,2,2,17,2
393370,1,100,1,1,2,2,16,2
393443,1,900,1,1,1,1,11,2
393516,1,103,1,1,1,1,16,2
393516,2,103,1,1,2,2,16,1
393682,1,100,1,1,1,1,6,1
393682,2,100,1,1,1,1,6,2
393684,1,905,1,1,2,2,18,2
393800,1,902,1,1,1,1,10,1
393800,2,902,1,1,1,1,8,2
393800,3,902,1,1,2,2,1,2
393830,1,103,1,1,2,2,13,2
393830,2,103,1,1,2,2,16,1
394116,1,101,1,1,1,1,8,1
394116,2,101,1,1,2,2,8,2
394116,3,101,1,1,2,2,2,2
394116,4,101,1,1,2,2,2,2
394116,5,101,1,1,2,2,1,1
394402,1,901,1,1,1,1,8,2
394402,2,901,1,1,2,2,9,1
394402,3,901,1,1,2,2,2,1
394432,1,100,1,1,1,1,14,2
394432,2,100,1,1,1,1,14,1
394476,1,105,1,1,1,1,10,1
394476,2,105,1,1,2,2,10,2
394476,3,105,1,1,2,2,2,2
394476,4,105,1,1,2,2,2,1
394478,1,904,1,1,2,2,17,1
394478,2,904,1,1,2,2,17,2
394634,1,103,1,1,1,1,9,2
394634,2,103,1,1,2,2,5,2
394634,3,103,1,1,2,2,2,2
394634,4,103,1,1,2,2,1,1
394705,1,903,1,1,2,2,5,1
394713,1,101,1,1,2,2,15,1
394807,1,903,1,1,1,1,10,1
394807,2,903,1,1,1,1,9,2
394807,3,903,1,1,2,2,5,1
394807,4,903,1,1,2,2,4,1
395070,1,100,1,1,2,2,7,1
395070,2,100,1,1,1,1,7,2
395108,1,104,1,1,1,1,10,1
395158,1,103,1,1,1,1,10,2
395171,1,904,1,1,1,1,12,1
395284,1,903,1,1,2,2,4,1
395371,1,902,1,1,1,1,8,1
395371,2,902,1,1,1,1,7,2
395371,3,902,1,1,2,2,1,1
395425,1,900,1,1,1,1,14,1
395425,2,900,1,1,2,2,13,2
395530,1,105,1,1,2,2,14,1
395530,2,105,1,1,1,1,7,2
395578,1,104,1,1,2,2,12,1
395578,2,104,1,1,2,2,11,2
395578,3,104,1,1,1,1,7,1
395578,4,104,1,1,2,2,2,1
395578,5,104,1,1,2,2,7,2
395602,1,102,1,1,1,1,11,1
395602,2,102,1,1,1,1,11,2
395602,3,102,1,1,2,2,4,1
395602,4,102,1,1,2,2,4,1
395618,1,905,1,1,1,1,11,1
395713,1,901,1,1,2,2,13,1
395713,2,901,1,1,1,1,12,2
395713,3,901,1,1,1,1,6,2
395788,1,102,1,1,2,2,18,2
395795,1,902,1,1,2,2,14,2
395834,1,103,1,1,1,1,9,1
395834,2,103,1,1,1,1,9,2
395834,3,103,1,1,2,2,1,1
395843,1,100,1,1,2,2,14,1
396073,1,101,1,1,1,1,4,2
396171,1,100,1,1,1,1,10,2
396171,2,100,1,1,2,2,3,1
396171,3,100,1,1,2,2,2,2
396212,1,901,1,1,1,1,6,1
396212,2,901,1,1,1,1,6,2
396217,1,101,1,1,1,1,14,1
396481,1,901,1,1,1,1,8,2
396481,2,901,1,1,2,2,9,1
396493,1,101,1,1,1,1,14,2
396581,1,902,1,1,2,2,18,2
396613,1,102,1,1,1,1,14,1
396613,2,102,1,1,2,2,13,2
396621,1,100,1,1,1,1,8,1
396621,2,100,1,1,1,1,7,2
396760,1,901,1,1,1,1,11,2
396760,2,901,1,1,2,2,3,1
396766,1,904,1,1,1,1,12,1
396766,2,904,1,1,1,1,13,2
396841,1,903,1,1,1,1,14,1
396859,1,104,1,1,2,2,15,1
396888,1,105,1,1,2,2,16,1
396888,2,105,1,1,1,1,15,2
396936,1,901,1,1,2,2,14,1
396936,2,901,1,1,1,1,12,2
396942,1,101,1,1,2,2,11,2
396942,2,101,1,1,2,2,11,1
396999,1,101,1,1,2,2,18,2
397007,1,901,1,1,2,2,15,2
397057,1,105,1,1,1,1,9,2
397057,2,105,1,1,1,1,10,1
397057,3,105,1,1,2,2,4,2
397057,4,105,1,1,2,2,3,2
397123,1,900,1,1,1,1,11,1
397123,2,900,1,1,2,2,13,2
397221,1,901,1,1,1,1,8,2
397221,2,901,1,1,2,2,4,1
397221,3,901,1,1,2,2,3,1
397221,4,901,1,1,2,2,7,1
397331,1,100,1,1,1,1,12,1
397331,2,100,1,1,1,1,11,2
397331,3,100,1,1,2,2,2,2
397335,1,900,1,1,2,2,13,1
397404,1,100,1,1,1,1,11,2
397475,1,903,1,1,2,2,5,2
397563,1,100,1,1,1,1,9,1
397636,1,105,1,1,1,1,10,1
397636,2,105,1,1,1,1,8,2
397636,3,105,1,1,2,2,2,2
397755,1,906,1,1,2,2,17,2
397865,1,904,1,1,1,1,11,1
397865,2,904,1,1,1,1,11,2
397877,1,102,1,1,2,2,17,1
397897,1,103,1,1,1,1,13,1
397897,2,103,1,1,1,1,8,2
397897,3,103,1,1,2,2,3,1
397952,1,900,1,1,1,1,16,2
398131,1,102,1,1,1,1,14,2
398131,2,102,1,1,1,1,5,2
398131,3,102,1,1,2,2,14,1
398142,1,902,1,1,2,2,16,2
398142,2,902,1,1,2,2,15,1
398403,1,100,1,1,1,1,9,2
398403,2,100,1,1,2,2,4,2
398418,1,901,1,1,2,2,15,2
398433,1,102,1,1,2,2,9,1
398433,2,102,1,1,2,2,15,2
398437,1,105,1,1,2,2,15,2
398452,1,103,1,1,1,1,12,1
398452,2,103,1,1,2,2,13,1
398452,3,103,1,1,2,2,17,1
398500,1,101,1,1,2,2,9,2
398500,2,101,1,1,2,2,2,2
398638,1,105,1,1,2,2,16,2
398720,1,906,1,1,2,2,6,1
398818,1,100,1,1,2,2,14,1
398818,2,100,1,1,2,2,14,2
398853,1,902,1,1,1,1,13,1
398853,2,902,1,1,1,1,10,2
398999,1,906,1,1,2,2,12,2
398999,2,906,1,1,2,2,6,2
398999,3,906,1,1,2,2,6,1
399165,1,105,1,1,2,2,14,1
399165,2,105,1,1,2,2,14,2
399289,1,104,1,1,1,1,4,1
399289,1,905,1,1,1,1,7,2
399289,2,905,1,1,2,2,7,1
399370,1,102,1,1,1,1,8,1
399370,2,102,1,1,2,2,7,2
399370,3,102,1,1,2,2,2,2
399370,4,102,1,1,2,2,1,2
399370,5,102,1,1,2,2,1,1
399421,1,100,1,1,2,2,14,1
399421,2,100,1,1,1,1,13,2
399440,1,901,1,1,1,1,6,2
399440,2,901,1,1,1,1,6,1
399499,1,105,1,1,1,1,11,2
399499,2,105,1,1,1,1,11,1
399614,1,101,1,1,2,2,5,2
399632,1,101,1,1,1,1,10,2
399632,2,101,1,1,2,2,3,2
399632,3,101,1,1,2,2,2,2
399632,4,101,1,1,2,2,14,2
399663,1,100,1,1,2,2,15,2
399670,1,902,1,1,1,1,8,2
399670,2,902,1,1,2,2,4,2
399677,1,101,1,1,1,1,9,1
399677,2,101,1,1,2,2,8,2
399677,3,101,1,1,2,2,2,2
399677,4,101,1,1,2,2,2,2
399757,1,904,1,1,1,1,12,2
399757,2,904,1,1,1,1,12,1
399757,3,904,1,1,2,2,5,2
399778,1,906,1,1,1,1,9,1
399781,1,101,1,1,1,1,4,1
399894,1,906,1,1,1,1,10,1
399902,1,105,1,1,2,2,11,2
399902,2,105,1,1,1,1,12,1
399906,1,102,1,1,1,1,10,1
399906,2,102,1,1,2,2,10,2
399906,3,102,1,1,1,1,5,1
399947,1,904,1,1,2,2,16,1
399947,2,904,1,1,2,2,15,2
400079,1,105,1,1,1,1,11,1
400079,2,105,1,1,2,2,11,2
400079,3,105,1,1,1,1,4,2
400079,4,105,1,1,2,2,4,2
400079,5,105,1,1,2,2,3,1
400226,1,901,1,1,1,1,5,2
400226,2,901,1,1,2,2,2,2
400226,3,901,1,1,2,2,1,1
400226,4,901,1,1,1,1,6,1
400263,1,105,1,1,1,1,6,1
400350,1,102,1,1,1,1,10,1
400447,1,902,1,1,2,2,16,1
400490,1,104,1,1,1,1,9,1
400498,1,900,1,1,2,2,7,1
400498,2,900,1,1,1,1,9,2
400498,3,900,1,1,2,2,2,1
400518,1,100,1,1,2,2,15,2
400549,1,103,1,1,1,1,13,1
400549,2,103,1,1,1,1,5,1
400613,1,100,1,1,2,2,15,2
400705,1,102,1,1,1,1,11,1
400705,2,102,1,1,1,1,10,2
400705,3,102,1,1,2,2,4,1
400767,1,101,1,1,2,2,18,2
400767,2,101,1,1,2,2,17,1
400813,1,906,1,1,1,1,15,2
400884,1,100,1,1,2,2,15,1
400884,2,100,1,1,2,2,15,2
400887,1,904,1,1,1,1,6,1
400904,1,103,1,1,2,2,16,2
400968,1,902,1,1,1,1,12,2
400968,2,902,1,1,1,1,6,1
401061,1,100,1,1,2,2,6,2
401145,1,105,1,1,1,1,10,1
401145,2,105,1,1,2,2,10,2
401145,3,105,1,1,2,2,4,1
401210,1,104,1,1,2,2,5,2
401210,2,104,1,1,1,1,6,1
401210,3,104,1,1,2,2,2,1
401324,1,902,1,1,2,2,17,1
401431,1,104,1,1,2,2,15,2
401533,1,100,1,1,2,2,16,2
401533,2,100,1,1,2,2,16,1
401728,1,900,1,1,1,1,6,2
401728,2,900,1,1,1,1,7,1
401825,1,103,1,1,1,1,11,2
401825,2,103,1,1,1,1,10,2
401842,1,103,1,1,2,2,14,1
401853,1,901,1,1,2,2,18,2
401996,1,905,1,1,1,1,4,2
402038,1,100,1,1,2,2,16,1
402038,2,100,1,1,1,1,13,2
402096,1,103,1,1,1,1,9,2
402160,1,105,1,1,1,1,10,2
402520,1,900,1,1,2,2,13,1
402520,2,900,1,1,2,2,13,2
402610,1,900,1,1,1,1,16,1
402610,2,900,1,1,2,2,17,2
402677,1,900,1,1,1,1,9,1
402677,2,900,1,1,2,2,10,2
402677,3,900,1,1,2,2,3,1
402677,4,900,1,1,2,2,3,2
402677,5,900,1,1,2,2,14,2
402677,6,900,1,1,1,1,9,1
402780,1,102,1,1,1,1,11,1
402780,2,102,1,1,1,1,11,2
402780,3,102,1,1,2,2,17,2
402892,1,100,1,1,1,1,6,1
402892,2,100,1,1,1,1,6,2
402966,1,905,1,1,1,1,5,2
402976,1,105,1,1,1,1,12,2
402976,2,105,1,1,1,1,12,1
403029,1,906,1,1,2,2,17,2
403182,1,900,1,1,2,2,15,1
403182,2,900,1,1,2,2,16,2
403196,1,901,1,1,2,2,15,2
403400,1,102,1,1,1,1,5,2
403400,2,102,1,1,1,1,6,1
403400,3,102,1,1,1,1,5,2
403591,1,902,1,1,1,1,13,1
403655,1,103,1,1,2,2,11,1
403718,1,105,1,1,2,2,8,2
403718,2,105,1,1,1,1,7,1
403718,3,105,1,1,2,2,1,1
403718,4,105,1,1,2,2,1,2
403718,5,105,1,1,2,2,1,1
403734,1,900,1,1,1,1,13,1
403734,2,900,1,1,1,1,12,2
403858,1,901,1,1,2,2,15,2
403858,2,901,1,1,2,2,15,1
403858,3,901,1,1,2,2,4,1
404002,1,900,1,1,1,1,13,2
404002,2,900,1,1,2,2,13,2
404036,1,102,1,1,1,1,11,1
404040,1,904,1,1,2,2,18,2
404043,1,906,1,1,1,1,10,1
404065,1,104,1,1,1,1,9,2
404065,2,104,1,1,1,1,5,1
404079,1,101,1,1,1,1,11,2
404079,2,101,1,1,1,1,11,1
404079,3,101,1,1,2,2,5,2
404090,1,102,1,1,2,2,13,2
404090,2,102,1,1,1,1,8,1
404090,3,102,1,1,2,2,7,1
404090,4,102,1,1,2,2,13,1
404198,1,904,1,1,1,1,10,1
404198,2,904,1,1,1,1,9,2
404198,3,904,1,1,2,2,4,2
404198,4,904,1,1,2,2,2,2
404198,5,904,1,1,2,2,2,1
404198,6,904,1,1,2,2,3,1
404307,1,100,1,1,1,1,12,2
404326,1,102,1,1,2,2,4,1
404380,1,905,1,1,1,1,4,1
404508,1,103,1,1,1,1,6,1
404508,2,103,1,1,2,2,6,2
404508,3,103,1,1,2,2,1,2
404508,4,103,1,1,2,2,1,2
404639,1,103,1,1,2,2,13,1
404639,2,103,1,1,2,2,14,2
404727,1,105,1,1,1,1,11,2
404727,2,105,1,1,1,1,12,1
404727,3,105,1,1,2,2,3,2
404861,1,105,1,1,1,1,9,1
404861,2,105,1,1,1,1,9,2
404885,1,906,1,1,1,1,10,2
404995,1,104,1,1,1,1,8,2
404995,2,104,1,1,2,2,4,1
404995,3,104,1,1,2,2,2,2
405104,1,104,1,1,2,2,10,1
405104,2,104,1,1,1,1,9,2
405104,3,104,1,1,1,1,5,2
405104,4,104,1,1,2,2,4,2
405104,5,104,1,1,2,2,3,1
405104,6,104,1,1,2,2,2,2
405104,7,104,1,1,2,2,2,1
405204,1,905,1,1,2,2,16,1
405204,2,905,1,1,2,2,15,2
405226,1,903,1,1,2,2,15,1
405226,2,903,1,1,1,1,15,2
405233,1,903,1,1,2,2,13,2
405233,2,903,1,1,2,2,14,1
405295,1,101,1,1,1,1,11,2
405362,1,906,1,1,1,1,13,1
405362,2,906,1,1,1,1,11,2
405362,3,906,1,1,2,2,3,1
405362,4,906,1,1,2,2,3,2
405372,1,105,1,1,2,2,9,1
405372,2,105,1,1,1,1,10,2
405372,3,105,1,1,2,2,3,2
405372,4,105,1,1,2,2,3,2
405469,1,900,1,1,2,2,5,1
405566,1,900,1,1,2,2,14,1
405618,1,100,1,1,1,1,12,1
405618,2,100,1,1,2,2,12,2
405618,3,100,1,1,2,2,4,1
405621,1,105,1,1,1,1,11,2
405621,2,105,1,1,2,2,4,1
405832,1,102,1,1,2,2,12,2
405898,1,906,1,1,1,1,6,1
405898,2,906,1,1,1,1,5,2
405898,3,906,1,1,1,1,5,1
405898,4,906,1,1,2,2,12,1
405898,5,906,1,1,2,2,11,2
405919,1,906,1,1,2,2,12,1
405951,1,902,1,1,2,2,15,1
405951,2,902,1,1,2,2,15,2
406019,1,906,1,1,2,2,15,2
406149,1,105,1,1,1,1,12,1
406149,2,105,1,1,2,2,9,2
406149,3,105,1,1,2,2,3,2
406149,4,105,1,1,2,2,3,2
406166,1,105,1,1,2,2,18,1
406166,2,105,1,1,2,2,18,2
406192,1,900,1,1,2,2,14,1
406192,2,900,1,1,2,2,12,2
406193,1,904,1,1,1,1,12,2
406193,2,904,1,1,2,2,12,1
406193,3,904,1,1,1,1,6,1
406199,1,901,1,1,1,1,11,2
406199,2,901,1,1,1,1,11,1
406199,3,901,1,1,2,2,3,1
406203,1,101,1,1,1,1,12,1
406203,2,101,1,1,1,1,13,2
406286,1,104,1,1,1,1,5,2
406286,2,104,1,1,2,2,2,1
406286,3,104,1,1,2,2,1,2
406389,1,902,1,1,1,1,6,2
406389,2,902,1,1,1,1,6,1
406393,1,103,1,1,1,1,16,2
406402,1,906,1,1,1,1,10,1
406402,2,906,1,1,2,2,5,2
406505,1,904,1,1,1,1,6,1
406505,2,904,1,1,1,1,6,2
406601,1,901,1,1,2,2,11,2
406641,1,902,1,1,1,1,7,1
406641,2,902,1,1,2,2,7,2
406641,3,902,1,1,2,2,3,2
406641,4,902,1,1,2,2,3,1
406641,5,902,1,1,2,2,1,1
406641,6,902,1,1,2,2,1,1
406663,1,102,1,1,1,1,12,1
406681,1,102,1,1,1,1,11,1
406681,2,102,1,1,2,2,11,2
406681,3,102,1,1,2,2,4,1
406681,4,102,1,1,2,2,16,2
406697,1,100,1,1,1,1,13,1
406697,2,100,1,1,1,1,13,2
406709,1,105,1,1,1,1,13,2
406750,1,901,1,1,2,2,11,1
406795,1,902,1,1,2,2,10,2
406795,2,902,1,1,2,2,1,1
406802,1,906,1,1,1,1,12,2
406802,2,906,1,1,1,1,13,1
406802,3,906,1,1,1,1,5,1
406802,4,906,1,1,2,2,5,2
406846,1,905,1,1,2,2,13,2
406846,2,905,1,1,2,2,12,1
406944,1,105,1,1,1,1,9,1
407129,1,903,1,1,2,2,12,2
407129,2,903,1,1,2,2,12,1
407191,1,101,1,1,2,2,9,2
407191,2,101,1,1,1,1,9,1
407191,3,101,1,1,2,2,4,1
407191,4,101,1,1,2,2,3,1
407191,5,101,1,1,2,2,1,1
407244,1,104,1,1,2,2,8,1
407244,2,104,1,1,2,2,3,1
407244,3,104,1,1,2,2,3,1
407244,4,104,1,1,2,2,3,2
407244,5,104,1,1,2,2,2,2
407244,6,104,1,1,1,1,10,1
407401,1,105,1,1,1,1,11,1
407401,2,105,1,1,1,1,10,2
407401,3,105,1,1,2,2,4,2
407402,1,902,1,1,2,2,17,2
407456,1,900,1,1,1,1,10,1
407456,2,900,1,1,2,2,8,2
407456,3,900,1,1,2,2,2,1
407456,4,900,1,1,2,2,2,2
407461,1,903,1,1,1,1,7,2
407461,2,903,1,1,1,1,9,1
407461,3,903,1,1,2,2,2,1
407461,4,903,1,1,2,2,2,1
407461,5,903,1,1,2,2,4,2
407461,6,903,1,1,2,2,3,2
407461,7,903,1,1,2,2,3,2
407549,1,905,1,1,2,2,4,2
407597,1,101,1,1,2,2,12,1
407691,1,905,1,1,2,2,16,1
407704,1,105,1,1,1,1,11,2
407704,2,105,1,1,2,2,4,1
407750,1,901,1,1,1,1,12,1
407750,2,901,1,1,1,1,5,1
407759,1,100,1,1,2,2,10,1
407759,2,100,1,1,1,1,10,2
407759,3,100,1,1,1,1,5,1
407759,4,100,1,1,2,2,4,1
407808,1,104,1,1,2,2,8,1
407827,1,902,1,1,2,2,18,2
407904,1,104,1,1,2,2,7,1
408045,1,104,1,1,2,2,13,2
408061,1,905,1,1,1,1,4,2
408179,1,905,1,1,1,1,5,2
408228,1,104,1,1,2,2,14,1
408228,2,104,1,1,2,2,14,2
408330,1,905,1,1,1,1,15,2
408330,2,905,1,1,1,1,12,2
408334,1,901,1,1,2,2,10,1
408469,1,900,1,1,2,2,18,2
408477,1,105,1,1,1,1,9,2
408477,2,105,1,1,1,1,9,1
408477,3,105,1,1,2,2,3,1
408477,4,105,1,1,2,2,3,1
408495,1,101,1,1,1,1,11,2
408495,2,101,1,1,1,1,13,1
408495,3,101,1,1,1,1,4,1
408637,1,903,1,1,2,2,9,1
408777,1,104,1,1,1,1,7,1
408819,1,100,1,1,1,1,11,1
408819,2,100,1,1,1,1,10,2
408819,3,100,1,1,2,2,2,2
408819,4,100,1,1,2,2,2,1
408849,1,903,1,1,1,1,13,2
408849,2,903,1,1,1,1,13,1
408853,1,903,1,1,1,1,12,2
