hid,sample_geo,hinc,hsize,hhrtotals,hhtotals
312434,1903,6,1,1,1
312467,2201,13,4,1,1
312515,2202,11,2,1,1
312623,800,12,2,1,1
312755,101,7,2,1,1
312773,2500,13,2,1,1
312794,1302,8,2,1,1
312802,2201,10,1,1,1
312808,101,11,3,1,1
312924,400,10,2,1,1
312946,1403,7,2,1,1
312978,2600,14,3,1,1
313007,1903,1,1,1,1
313015,2301,12,5,1,1
313123,701,2,2,1,1
313187,1502,16,1,1,1
313297,503,13,4,1,1
313399,2103,7,1,1,1
313455,503,1,1,1,1
313459,1502,16,4,1,1
313546,904,16,2,1,1
313552,1106,15,5,1,1
313569,901,16,4,1,1
313602,2302,6,3,1,1
313699,1201,16,3,1,1
313745,1502,16,3,1,1
314010,1502,16,4,1,1
314020,2500,1,1,1,1
314038,304,4,3,1,1
314039,1106,10,1,1,1
314049,2400,8,2,1,1
314061,2600,11,1,1,1
314084,2102,13,4,1,1
314221,2302,15,5,1,1
314319,2101,1,1,1,1
314446,1600,13,2,1,1
314485,1502,15,3,1,1
314499,101,4,1,1,1
314507,2103,12,2,1,1
314523,2301,11,2,1,1
314525,308,14,6,1,1
314532,1205,13,2,1,1
314559,1402,16,2,1,1
314568,501,15,3,1,1
314578,501,11,5,1,1
314579,1904,13,4,1,1
314595,1901,10,2,1,1
314623,1402,12,1,1,1
314746,602,6,3,1,1
314811,1301,8,3,1,1
314843,2201,7,1,1,1
314988,1501,12,5,1,1
314994,501,1,2,1,1
315067,1102,1,1,1,1
315110,2201,12,5,1,1
315185,2302,15,3,1,1
315198,1204,5,1,1,1
315247,307,1,1,1,1
315259,1700,10,3,1,1
315273,1002,14,5,1,1
315351,503,12,4,1,1
315352,305,3,1,1,1
315385,904,3,1,1,1
315549,905,13,4,1,1
315611,901,12,4,1,1
315661,1902,12,2,1,1
315792,1404,5,2,1,1
315841,2102,13,2,1,1
315953,702,4,2,1,1
315974,1700,14,2,1,1
316022,701,10,3,1,1
316036,1102,13,1,1,1
316091,2302,3,1,1,1
316104,2003,7,1,1,1
316123,1302,3,1,1,1
316136,1203,9,3,1,1
316162,2101,3,2,1,1
316176,2002,13,5,1,1
316216,2201,12,3,1,1
316320,2102,5,3,1,1
316377,1504,12,5,1,1
316391,102,13,4,1,1
316397,2301,1,1,1,1
316410,2101,6,3,1,1
316487,800,10,1,1,1
316577,2001,13,1,1,1
316607,1700,14,3,1,1
316622,1401,14,3,1,1
316703,2102,9,1,1,1
316705,304,12,2,1,1
316716,1404,15,1,1,1
316726,2201,15,3,1,1
316739,2102,5,1,1,1
316746,1302,1,2,1,1
316759,2303,4,1,1,1
316790,1404,16,2,1,1
316915,301,15,2,1,1
316938,702,8,3,1,1
316963,906,16,2,1,1
316971,1903,16,2,1,1
316981,702,10,1,1,1
317042,1600,14,3,1,1
317067,602,12,2,1,1
317110,1203,6,1,1,1
317128,1103,15,2,1,1
317289,1104,9,1,1,1
317327,2600,2,1,1,1
317329,1202,3,1,1,1
317346,1201,10,5,1,1
317353,302,12,5,1,1
317429,1205,4,1,1,1
317434,1201,5,2,1,1
317484,1003,15,3,1,1
317497,1104,14,3,1,1
317599,1202,11,3,1,1
317687,702,1,1,1,1
317716,2400,14,2,1,1
317764,1205,13,3,1,1
317872,2002,16,2,1,1
317882,2103,5,3,1,1
317889,301,6,1,1,1
317954,2303,12,2,1,1
317980,901,11,2,1,1
317981,1902,13,2,1,1
317984,302,9,1,1,1
318052,1104,16,1,1,1
318097,703,4,1,1,1
318126,1402,10,1,1,1
318129,302,10,2,1,1
318143,2500,15,3,1,1
318165,2003,15,3,1,1
318185,1401,6,4,1,1
318188,2600,14,5,1,1
318219,501,2,1,1,1
318249,2500,3,1,1,1
318266,1002,15,2,1,1
318316,1301,2,2,1,1
318327,2101,1,2,1,1
318360,903,16,2,1,1
318415,1700,13,3,1,1
318448,101,3,1,1,1
318455,307,13,4,1,1
318485,303,12,2,1,1
318538,1205,8,3,1,1
318614,1501,12,3,1,1
318693,1101,13,2,1,1
318883,2003,2,2,1,1
318892,2102,6,3,1,1
318970,1700,4,1,1,1
318982,1104,13,2,1,1
318986,1700,8,4,1,1
319054,502,15,6,1,1
319123,2600,11,2,1,1
319170,2101,8,2,1,1
319174,1402,14,2,1,1
319187,2201,3,1,1,1
319212,2201,11,3,1,1
319237,2400,5,1,1,1
319247,1106,15,4,1,1
319250,1202,9,1,1,1
319287,1600,16,2,1,1
319320,1105,12,3,1,1
319332,501,12,3,1,1
319372,2302,12,1,1,1
319466,2103,12,2,1,1
319506,1502,13,4,1,1
319600,503,13,3,1,1
319603,702,13,2,1,1
319643,702,10,3,1,1
319664,1402,4,1,1,1
319721,1106,13,5,1,1
319768,102,12,5,1,1
319784,2303,15,2,1,1
319937,906,15,3,1,1
319997,1204,13,2,1,1
320094,1003,8,2,1,1
320158,1504,15,2,1,1
320267,1402,13,2,1,1
320275,1002,15,2,1,1
320297,1402,8,1,1,1
320374,901,16,4,1,1
320387,1504,15,1,1,1
320470,2103,13,5,1,1
320499,903,11,3,1,1
320527,1203,12,2,1,1
320529,2002,12,1,1,1
320612,1205,14,2,1,1
320637,903,15,2,1,1
320677,1404,15,4,1,1
320698,302,13,4,1,1
320737,1402,4,1,1,1
320772,2500,9,1,1,1
320782,1902,15,3,1,1
320804,1402,12,2,1,1
320813,2302,13,2,1,1
320969,2003,11,2,1,1
320996,2002,14,4,1,1
321002,101,4,1,1,1
321019,1902,14,3,1,1
321068,1600,5,1,1,1
321074,304,13,1,1,1
321131,1003,14,3,1,1
321133,307,14,3,1,1
321157,102,8,2,1,1
321174,2104,14,2,1,1
321217,2600,15,3,1,1
321292,502,14,3,1,1
321307,101,2,1,1,1
321318,1600,12,4,1,1
321375,601,11,1,1,1
321421,1102,2,1,1,1
321554,2103,7,4,1,1
321589,400,5,2,1,1
321614,1106,13,4,1,1
321621,601,11,3,1,1
321685,1103,6,1,1,1
321757,1202,12,2,1,1
321825,2104,6,1,1,1
321899,2301,2,3,1,1
321951,702,15,3,1,1
321963,2302,7,1,1,1
321985,2303,7,1,1,1
322009,1502,12,4,1,1
322091,1203,11,2,1,1
322134,2101,5,3,1,1
322150,903,1,1,1,1
322173,2001,10,2,1,1
322184,1404,16,1,1,1
322189,1600,15,4,1,1
322228,2001,6,2,1,1
322373,701,13,4,1,1
322397,400,7,2,1,1
322430,1503,16,5,1,1
322509,1502,10,2,1,1
322680,1203,16,6,1,1
322758,904,4,2,1,1
322841,1504,11,2,1,1
322845,1202,12,2,1,1
322916,1101,11,3,1,1
322920,2600,5,1,1,1
322936,1002,13,2,1,1
323012,2301,15,2,1,1
323031,1501,5,1,1,1
323049,2303,12,4,1,1
323057,1301,12,6,1,1
323107,101,8,3,1,1
323133,800,16,4,1,1
323137,1502,15,5,1,1
323139,1403,14,4,1,1
323178,501,13,3,1,1
323201,2003,13,3,1,1
323250,2301,16,4,1,1
323266,1902,16,4,1,1
323339,303,12,2,1,1
323430,307,11,1,1,1
323474,305,14,2,1,1
323675,503,7,2,1,1
323811,1402,1,3,1,1
323825,1002,15,2,1,1
323870,1103,6,1,1,1
323904,501,15,5,1,1
323961,2600,16,2,1,1
323975,1502,6,4,1,1
324017,1102,9,3,1,1
324040,302,6,2,1,1
324158,2003,7,3,1,1
324170,301,11,2,1,1
324226,1202,2,1,1,1
324248,1106,15,2,1,1
324311,2202,3,1,1,1
324321,1403,14,3,1,1
324419,701,6,1,1,1
324421,1204,11,2,1,1
324474,2003,3,1,1,1
324492,1002,12,4,1,1
324512,800,12,2,1,1
324519,702,14,2,1,1
324606,702,12,5,1,1
324672,1504,16,5,1,1
324862,1600,5,1,1,1
324884,1504,7,1,1,1
324913,1502,16,4,1,1
324948,1401,11,2,1,1
325033,2202,2,1,1,1
325037,501,8,1,1,1
325040,1001,9,4,1,1
325049,703,10,3,1,1
325095,1404,16,4,1,1
325176,2302,13,1,1,1
325182,907,15,4,1,1
325283,1800,6,1,1,1
325291,905,11,1,1,1
325375,503,1,1,1,1
325416,1106,13,1,1,1
325623,1201,12,7,1,1
325637,302,7,2,1,1
325680,702,3,1,1,1
325759,1203,12,2,1,1
325775,2600,6,4,1,1
325875,1504,14,4,1,1
325910,1600,12,4,1,1
325929,1202,1,2,1,1
325948,1902,11,1,1,1
325951,2600,11,2,1,1
325960,703,10,1,1,1
325975,502,12,2,1,1
325979,1003,16,2,1,1
326001,1901,2,5,1,1
326005,1600,4,4,1,1
326034,1204,15,4,1,1
326119,2202,10,2,1,1
326268,903,16,2,1,1
326284,2600,11,2,1,1
326358,2600,9,2,1,1
326361,1101,12,2,1,1
326385,905,15,5,1,1
326406,2003,15,3,1,1
326419,305,15,4,1,1
326583,2102,5,1,1,1
326621,2002,13,3,1,1
326798,2103,13,4,1,1
326852,501,13,4,1,1
326854,901,16,4,1,1
326937,2003,7,1,1,1
327011,2500,8,1,1,1
327023,602,9,3,1,1
327045,1904,8,1,1,1
327054,2003,13,3,1,1
327058,2101,2,3,1,1
327133,1402,8,3,1,1
327136,800,5,2,1,1
327150,1402,16,3,1,1
327173,904,10,2,1,1
327183,1204,14,5,1,1
327214,1302,11,2,1,1
327370,906,16,7,1,1
327405,2003,9,5,1,1
327439,2201,14,1,1,1
327514,1202,14,2,1,1
327525,1204,3,1,1,1
327555,1901,11,2,1,1
327565,2001,16,2,1,1
327654,1403,15,3,1,1
327720,903,15,3,1,1
327802,1403,16,4,1,1
327858,1105,15,2,1,1
327861,2003,11,2,1,1
327871,1901,11,2,1,1
327877,1700,9,2,1,1
327996,1502,3,2,1,1
328007,1404,13,2,1,1
328022,2500,16,4,1,1
328037,901,12,2,1,1
328100,601,2,1,1,1
328150,1002,2,5,1,1
328240,2500,6,1,1,1
328245,1003,5,2,1,1
328268,904,11,4,1,1
328308,800,14,3,1,1
328321,308,13,5,1,1
328406,1105,8,1,1,1
328420,2103,11,1,1,1
328441,101,5,2,1,1
328454,400,4,3,1,1
328551,1101,12,2,1,1
328603,1403,16,4,1,1
328647,308,4,1,1,1
328658,2104,5,2,1,1
328675,1103,1,1,1,1
328727,503,11,3,1,1
328758,306,16,4,1,1
328768,602,6,2,1,1
328783,903,12,2,1,1
328802,906,5,2,1,1
328846,2302,16,3,1,1
328851,307,16,2,1,1
328897,302,4,3,1,1
328918,1504,15,2,1,1
328948,501,15,2,1,1
328962,602,11,4,1,1
328968,601,12,4,1,1
328982,1502,14,2,1,1
329006,2104,12,2,1,1
329039,703,1,1,1,1
329059,901,2,2,1,1
329070,2104,16,2,1,1
329136,501,7,6,1,1
329286,1202,13,1,1,1
329301,400,5,2,1,1
329314,907,1,1,1,1
329333,1404,15,3,1,1
329366,1202,2,1,1,1
329565,305,9,1,1,1
329587,1105,12,1,1,1
329596,1104,15,3,1,1
329626,1501,15,5,1,1
329671,1201,10,2,1,1
329731,1404,16,4,1,1
329743,2600,8,2,1,1
329762,1504,16,4,1,1
329860,2303,10,3,1,1
329895,2301,10,4,1,1
329916,102,10,4,1,1
330051,1203,7,1,1,1
330202,501,13,4,1,1
330230,1102,13,2,1,1
330424,1302,9,2,1,1
330471,1401,11,2,1,1
330485,1201,1,1,1,1
330508,101,12,2,1,1
330521,1904,2,1,1,1
330536,1204,11,2,1,1
330546,1003,10,3,1,1
330560,2002,11,2,1,1
330595,1302,3,2,1,1
330630,1501,11,2,1,1
330655,308,15,2,1,1
330713,102,2,1,1,1
330714,2202,14,2,1,1
330722,1401,14,2,1,1
330786,2003,11,3,1,1
330789,1402,11,6,1,1
330828,2003,4,1,1,1
330974,503,7,2,1,1
330985,2003,7,2,1,1
330994,702,15,4,1,1
331104,305,14,3,1,1
331131,101,15,4,1,1
331157,1901,2,1,1,1
331190,301,13,4,1,1
331205,102,1,2,1,1
331262,1203,10,2,1,1
331366,703,9,5,1,1
331384,904,14,2,1,1
331402,1700,6,1,1,1
331643,2201,16,5,1,1
331673,1401,16,2,1,1
331692,2102,11,2,1,1
331750,2500,2,1,1,1
331811,2400,11,1,1,1
331835,2500,6,1,1,1
331844,2102,16,2,1,1
331855,901,12,2,1,1
331891,501,2,1,1,1
331893,2102,15,3,1,1
331906,1302,11,2,1,1
332095,1203,13,2,1,1
332116,101,13,2,1,1
332141,1503,14,4,1,1
332218,2002,16,5,1,1
332236,1403,15,2,1,1
332258,1501,4,1,1,1
332296,703,16,1,1,1
332319,1002,13,4,1,1
332360,1700,14,3,1,1
332403,1104,12,3,1,1
332430,1902,16,4,1,1
332477,907,6,2,1,1
332493,102,11,2,1,1
332495,1600,16,5,1,1
332497,2202,11,2,1,1
332583,2500,14,2,1,1
332656,800,12,4,1,1
332761,1502,15,2,1,1
332782,601,12,2,1,1
332803,502,1,1,1,1
332867,2500,13,3,1,1
332985,305,15,2,1,1
332990,906,1,1,1,1
333033,305,16,3,1,1
333053,1101,13,3,1,1
333083,1301,1,2,1,1
333143,1501,16,2,1,1
333199,1003,16,2,1,1
333200,2104,7,4,1,1
333233,1003,12,1,1,1
333300,501,14,3,1,1
333312,1403,6,1,1,1
333365,1001,16,1,1,1
333382,1403,16,2,1,1
333415,702,15,2,1,1
333515,1700,16,4,1,1
333544,1403,7,2,1,1
333565,304,3,2,1,1
333601,1402,12,4,1,1
333704,1502,16,1,1,1
333759,102,12,4,1,1
333787,2302,4,2,1,1
333903,1302,6,2,1,1
333999,1600,9,1,1,1
334071,1105,16,3,1,1
334076,308,14,2,1,1
334090,1600,8,2,1,1
334184,2103,13,2,1,1
334208,1204,2,1,1,1
334244,2303,14,6,1,1
334260,1103,3,1,1,1
334275,1003,13,3,1,1
334339,1401,10,1,1,1
334456,304,2,4,1,1
334468,1600,12,7,1,1
334495,1502,5,1,1,1
334508,308,15,3,1,1
334521,2400,1,1,1,1
334582,1403,10,1,1,1
334628,1202,12,6,1,1
334637,304,4,2,1,1
334638,1003,11,4,1,1
334656,2303,15,3,1,1
334709,2102,12,2,1,1
334776,1402,12,1,1,1
334785,2400,7,1,1,1
334809,702,13,3,1,1
334840,1401,15,2,1,1
334851,2600,14,2,1,1
334881,800,14,3,1,1
334973,2001,12,2,1,1
335030,102,12,3,1,1
335051,1001,15,2,1,1
335058,2500,10,3,1,1
335097,1204,12,4,1,1
335137,1401,12,1,1,1
335163,2202,8,3,1,1
335172,503,13,2,1,1
335177,905,14,4,1,1
335192,400,15,4,1,1
335197,1204,4,6,1,1
335201,1201,10,3,1,1
335243,906,12,3,1,1
335268,303,2,2,1,1
335384,1904,14,6,1,1
335559,302,1,1,1,1
335679,1003,11,5,1,1
335699,102,12,2,1,1
335770,1203,12,7,1,1
335835,304,11,2,1,1
335844,2102,5,2,1,1
335851,702,13,2,1,1
335886,1600,12,4,1,1
335890,102,3,1,1,1
335973,1902,16,4,1,1
336060,905,16,4,1,1
336120,907,12,1,1,1
336200,2003,11,2,1,1
336210,1503,13,3,1,1
336211,303,10,1,1,1
336212,1202,7,1,1,1
336281,703,14,6,1,1
336300,702,9,3,1,1
336311,1105,10,2,1,1
336378,1501,3,3,1,1
336399,2002,14,4,1,1
336401,2104,12,4,1,1
336497,102,11,2,1,1
336604,2303,15,4,1,1
336609,1700,14,5,1,1
336707,1800,14,1,1,1
336777,2201,15,4,1,1
336828,1203,2,1,1,1
336887,2202,12,2,1,1
337029,1302,3,3,1,1
337076,2102,8,1,1,1
337359,902,15,4,1,1
337446,905,15,4,1,1
337449,303,2,2,1,1
337458,1503,5,4,1,1
337471,2102,12,2,1,1
337491,904,6,2,1,1
337513,2003,11,2,1,1
337541,2104,4,1,1,1
337627,1904,16,4,1,1
337642,2102,1,2,1,1
337739,902,16,4,1,1
337750,101,15,1,1,1
337758,2002,15,4,1,1
337834,2104,6,1,1,1
337845,400,4,1,1,1
337912,1501,11,1,1,1
337945,1102,14,3,1,1
337988,2101,8,3,1,1
338070,2202,14,2,1,1
338114,2003,16,4,1,1
338159,2002,13,7,1,1
338179,1902,4,1,1,1
338307,602,14,2,1,1
338313,2303,14,5,1,1
338373,1403,13,3,1,1
338394,2002,10,3,1,1
338422,2400,6,2,1,1
338468,2600,12,5,1,1
338475,2301,1,3,1,1
338590,906,11,2,1,1
338621,1901,7,4,1,1
338630,1106,16,4,1,1
338693,907,11,2,1,1
338738,1501,8,1,1,1
338747,2003,5,2,1,1
338851,2002,2,1,1,1
338871,1001,14,2,1,1
338882,2302,11,2,1,1
338972,602,6,3,1,1
338998,1700,14,2,1,1
339012,2103,7,1,1,1
339028,905,6,1,1,1
339069,1104,4,1,1,1
339152,1402,5,1,1,1
339179,1205,2,1,1,1
339216,905,15,5,1,1
339220,907,16,3,1,1
339242,308,16,5,1,1
339250,1202,9,2,1,1
339252,101,3,1,1,1
339302,1600,10,2,1,1
339337,2001,9,2,1,1
339345,1301,1,3,1,1
339358,1600,16,4,1,1
339416,1101,5,2,1,1
339422,702,16,2,1,1
339425,102,9,2,1,1
339433,2301,13,3,1,1
339559,1104,15,5,1,1
339585,903,3,3,1,1
339707,2003,10,2,1,1
339713,2400,14,3,1,1
339720,905,7,1,1,1
339777,307,10,2,1,1
339783,303,5,1,1,1
339794,304,6,1,1,1
339896,301,15,6,1,1
339908,907,15,2,1,1
339944,307,3,1,1,1
339980,1203,10,2,1,1
339983,1201,11,1,1,1
340180,502,14,5,1,1
340183,1700,14,4,1,1
340244,400,10,4,1,1
340513,905,15,3,1,1
340518,903,12,2,1,1
340625,400,12,2,1,1
340662,305,13,6,1,1
340663,2003,5,2,1,1
340708,2002,15,4,1,1
340748,904,15,6,1,1
340754,905,2,2,1,1
340997,306,15,2,1,1
341002,1101,12,2,1,1
341098,2003,4,1,1,1
341101,2500,1,2,1,1
341132,102,10,2,1,1
341204,1106,12,2,1,1
341241,1800,3,4,1,1
341307,1102,12,2,1,1
341352,304,9,4,1,1
341386,2500,1,2,1,1
341447,102,9,1,1,1
341488,903,13,2,1,1
341515,800,8,1,1,1
341563,502,16,3,1,1
341594,2301,6,3,1,1
341669,2600,11,3,1,1
341705,602,1,4,1,1
341748,303,16,5,1,1
341770,602,1,1,1,1
341772,2002,4,1,1,1
341839,907,13,3,1,1
341852,907,1,1,1,1
341880,800,8,2,1,1
341965,2201,10,3,1,1
342006,2101,2,3,1,1
342056,101,7,1,1,1
342178,101,15,2,1,1
342236,602,16,2,1,1
342286,1403,13,1,1,1
342329,2600,9,1,1,1
342343,703,12,1,1,1
342388,1204,12,3,1,1
342417,1502,15,4,1,1
342509,1105,12,3,1,1
342552,501,14,2,1,1
342650,701,11,3,1,1
342680,1202,9,1,1,1
342707,1101,12,3,1,1
342997,904,1,1,1,1
343075,501,12,2,1,1
343077,2102,10,2,1,1
343083,2201,11,2,1,1
343103,800,15,3,1,1
343186,1600,13,3,1,1
343201,2102,11,2,1,1
343223,101,11,4,1,1
343240,2103,9,2,1,1
343303,2003,12,2,1,1
343324,1202,13,6,1,1
343361,1001,12,2,1,1
343412,2202,1,4,1,1
343418,2500,7,4,1,1
343477,102,1,1,1,1
343510,2301,1,1,1,1
343550,101,10,1,1,1
343611,1402,8,2,1,1
343627,1201,5,3,1,1
343689,2302,13,2,1,1
343721,1204,10,1,1,1
343756,1205,7,2,1,1
343795,307,5,3,1,1
343907,1504,7,5,1,1
343936,1205,8,1,1,1
343997,1202,13,3,1,1
344012,1502,4,1,1,1
344044,400,16,7,1,1
344049,1002,14,3,1,1
344102,2301,11,1,1,1
344143,2500,14,2,1,1
344202,2001,12,4,1,1
344203,904,12,2,1,1
344216,1800,12,2,1,1
344257,1600,2,1,1,1
344328,2500,9,2,1,1
344389,2002,7,1,1,1
344418,904,11,3,1,1
344448,1800,1,3,1,1
344534,1503,15,4,1,1
344553,1402,7,2,1,1
344669,1202,13,5,1,1
344715,501,10,1,1,1
344766,703,1,1,1,1
344800,1904,6,1,1,1
344815,2001,10,1,1,1
344848,1003,11,7,1,1
344850,1903,13,1,1,1
344870,1404,15,5,1,1
344879,1402,16,5,1,1
344894,2002,16,1,1,1
344903,800,10,1,1,1
345001,905,15,3,1,1
345009,2201,13,4,1,1
345120,2102,6,1,1,1
345189,1104,11,3,1,1
345332,1904,14,2,1,1
345442,901,5,1,1,1
345489,1202,11,2,1,1
345493,308,16,5,1,1
345561,2500,12,2,1,1
345674,1403,3,1,1,1
345689,2302,16,6,1,1
345718,601,15,3,1,1
345768,1904,10,3,1,1
345790,2202,14,3,1,1
345867,2202,13,1,1,1
345878,2201,10,2,1,1
346013,302,15,4,1,1
346030,601,8,4,1,1
346044,2001,9,1,1,1
346101,1203,1,1,1,1
346104,2003,13,5,1,1
346180,1403,16,4,1,1
346212,1402,2,2,1,1
346214,1501,11,1,1,1
346267,501,12,2,1,1
346381,1104,16,1,1,1
346386,1402,8,6,1,1
346389,1904,11,2,1,1
346433,303,4,3,1,1
346468,1102,14,4,1,1
346485,1202,3,2,1,1
346516,1201,6,1,1,1
346598,1202,15,6,1,1
346613,303,5,3,1,1
346622,1503,15,4,1,1
346643,2400,10,2,1,1
346691,2001,12,5,1,1
346779,303,12,1,1,1
346782,1105,12,2,1,1
346968,1800,4,5,1,1
347007,307,15,2,1,1
347136,1202,9,3,1,1
347144,2102,5,1,1,1
347255,1101,6,1,1,1
347324,906,6,7,1,1
347371,1903,15,2,1,1
347439,503,15,4,1,1
347443,2400,12,2,1,1
347488,903,12,3,1,1
347490,907,10,5,1,1
347510,901,13,4,1,1
347605,1202,12,1,1,1
347609,2104,6,3,1,1
347610,1002,13,3,1,1
347802,304,8,1,1,1
347840,1104,10,3,1,1
347893,1106,15,5,1,1
347914,602,10,5,1,1
348182,102,14,4,1,1
348250,2201,4,1,1,1
348337,1202,1,1,1,1
348401,1003,16,3,1,1
348480,907,11,3,1,1
348485,1201,12,2,1,1
348574,1902,15,2,1,1
348577,702,16,2,1,1
348587,906,12,4,1,1
348652,1101,16,2,1,1
348738,2201,16,5,1,1
348767,2102,7,1,1,1
348799,1103,16,1,1,1
348837,1600,11,4,1,1
348923,701,4,5,1,1
348980,1103,10,2,1,1
349097,2202,8,2,1,1
349100,2103,10,2,1,1
349127,2003,10,2,1,1
349246,602,8,3,1,1
349283,1101,1,1,1,1
349284,1503,16,4,1,1
349394,1504,16,4,1,1
349442,2400,3,1,1,1
349468,1301,1,1,1,1
349492,2104,10,2,1,1
349511,2500,12,2,1,1
349526,2302,12,2,1,1
349572,2400,11,3,1,1
349603,2201,8,1,1,1
349605,703,16,3,1,1
349664,1800,5,4,1,1
349691,1903,15,2,1,1
349693,2001,15,5,1,1
349858,1204,7,2,1,1
349934,304,1,1,1,1
350074,1503,11,2,1,1
350098,2104,10,2,1,1
350103,1403,16,2,1,1
350217,2400,1,1,1,1
350219,2201,3,1,1,1
350321,1102,10,5,1,1
350464,1700,2,1,1,1
350472,703,11,1,1,1
350545,1001,16,5,1,1
350552,301,11,1,1,1
350632,305,16,2,1,1
350640,306,16,4,1,1
350683,307,12,4,1,1
350715,905,11,5,1,1
350717,1904,10,3,1,1
350914,2101,9,3,1,1
350930,602,5,5,1,1
350972,2303,2,1,1,1
350997,2101,14,3,1,1
351022,2002,9,2,1,1
351040,1205,9,2,1,1
351140,2302,13,2,1,1
351171,2003,12,4,1,1
351251,1904,13,4,1,1
351273,904,11,2,1,1
351300,1301,6,3,1,1
351309,1106,16,5,1,1
351360,1800,5,3,1,1
351444,1504,15,5,1,1
351550,1700,12,2,1,1
351551,1401,15,4,1,1
351588,2201,12,2,1,1
351664,2600,12,2,1,1
351708,1104,2,1,1,1
351729,302,16,2,1,1
351762,1103,2,1,1,1
351814,601,14,3,1,1
351941,2101,12,3,1,1
352036,1503,16,2,1,1
352118,906,6,3,1,1
352135,2302,2,2,1,1
352164,1600,12,2,1,1
352208,1903,11,4,1,1
352346,1402,1,4,1,1
352357,1402,1,1,1,1
352372,702,10,2,1,1
352397,1001,14,1,1,1
352484,602,2,1,1,1
352517,1106,7,4,1,1
352542,302,2,1,1,1
352656,503,15,3,1,1
352683,301,8,2,1,1
352689,308,14,4,1,1
352700,307,10,1,1,1
352729,2500,3,1,1,1
352744,904,9,1,1,1
352748,1102,16,3,1,1
352753,503,13,1,1,1
352779,1401,10,1,1,1
352819,2600,12,2,1,1
352821,1205,15,4,1,1
352829,2400,16,2,1,1
352872,601,15,2,1,1
352875,1301,8,5,1,1
352933,303,9,3,1,1
352954,1101,15,3,1,1
352985,101,15,4,1,1
353011,2400,5,2,1,1
353017,302,16,3,1,1
353020,601,14,3,1,1
353074,503,11,2,1,1
353116,1205,12,2,1,1
353121,1201,11,2,1,1
353178,2003,11,2,1,1
353179,703,9,1,1,1
353230,906,12,4,1,1
353248,308,16,4,1,1
353251,2101,11,2,1,1
353263,701,5,7,1,1
353367,301,11,2,1,1
353400,907,15,3,1,1
353473,1401,12,2,1,1
353511,1903,12,2,1,1
353521,1106,12,2,1,1
353525,1106,7,1,1,1
353599,1002,12,1,1,1
353650,1201,3,1,1,1
353685,601,13,5,1,1
353689,1401,2,1,1,1
353770,301,12,2,1,1
353893,1903,14,4,1,1
353926,306,1,1,1,1
353940,2104,10,2,1,1
353994,1105,11,2,1,1
353995,101,5,1,1,1
354114,1001,10,2,1,1
354238,1403,16,5,1,1
354298,303,13,2,1,1
354314,1800,7,4,1,1
354365,2003,9,4,1,1
354369,102,13,1,1,1
354388,2101,2,1,1,1
354425,1002,8,3,1,1
354451,1201,15,2,1,1
354505,503,14,5,1,1
354555,905,16,2,1,1
354730,2400,14,2,1,1
354747,400,2,1,1,1
354877,308,16,4,1,1
354913,2500,2,1,1,1
355011,2500,11,4,1,1
355040,1103,1,1,1,1
355070,2102,2,2,1,1
355257,2104,15,2,1,1
355289,302,15,1,1,1
355292,308,12,2,1,1
355320,1001,16,6,1,1
355367,1504,12,2,1,1
355385,1403,8,2,1,1
355450,1104,7,4,1,1
355503,2302,11,2,1,1
355551,2500,11,1,1,1
355553,2500,12,2,1,1
355588,1502,10,4,1,1
355624,904,12,4,1,1
355633,2003,15,2,1,1
355695,1404,16,3,1,1
355808,101,1,1,1,1
355833,501,12,5,1,1
355836,1901,13,2,1,1
355915,1600,12,5,1,1
355941,1205,12,3,1,1
355946,1904,13,1,1,1
355974,907,2,3,1,1
356010,1600,8,1,1,1
356016,1503,15,3,1,1
356061,1901,3,1,1,1
356088,2101,6,2,1,1
356143,906,10,2,1,1
356200,1401,13,2,1,1
356229,1002,16,3,1,1
356298,1301,11,1,1,1
356305,905,13,4,1,1
356326,2600,14,1,1,1
356368,101,7,2,1,1
356373,1202,2,1,1,1
356389,305,13,2,1,1
356486,800,15,4,1,1
356508,1301,8,4,1,1
356521,2600,7,1,1,1
356595,2201,12,3,1,1
356641,400,11,5,1,1
356695,1402,7,3,1,1
356700,1501,12,2,1,1
356851,800,14,1,1,1
356890,2303,13,2,1,1
356907,906,1,7,1,1
357042,2002,12,2,1,1
357066,1202,6,1,1,1
357071,2302,10,2,1,1
357082,1600,12,5,1,1
357113,1904,7,2,1,1
357153,102,7,4,1,1
357154,902,15,3,1,1
357268,601,14,2,1,1
357302,2202,13,2,1,1
357420,1502,14,3,1,1
357428,703,15,4,1,1
357566,2102,4,1,1,1
357578,2201,11,2,1,1
357579,1504,4,1,1,1
357639,2103,11,3,1,1
357661,303,12,3,1,1
357700,1902,16,4,1,1
357735,306,12,2,1,1
357795,1401,1,2,1,1
357815,1502,12,3,1,1
357829,1901,13,3,1,1
357847,1902,1,1,1,1
357891,2600,14,2,1,1
357892,302,13,3,1,1
357951,702,15,2,1,1
358012,307,12,2,1,1
358139,1002,15,7,1,1
358157,2003,12,4,1,1
358167,1001,11,1,1,1
358168,101,11,2,1,1
358172,1402,10,1,1,1
358206,1901,12,2,1,1
358211,1202,3,1,1,1
358217,2001,15,2,1,1
358280,1402,14,4,1,1
358377,400,3,4,1,1
