hid,sample_geo,gqtype,gqrtotals,gqtotals
323375,2002,2,1,1
323607,200,1,1,1
323698,4102,1,1,1
323886,2600,2,1,1
324088,3310,2,1,1
324200,800,1,1,1
324225,3901,2,1,1
324399,906,1,1,1
324412,3903,1,1,1
324700,3304,2,1,1
324726,2201,2,1,1
325297,1500,2,1,1
325606,403,2,1,1
325694,2002,1,1,1
326094,2902,1,1,1
326275,2100,1,1,1
326389,4006,2,1,1
326391,3207,1,1,1
326446,200,1,1,1
326466,2801,1,1,1
326669,1700,1,1,1
326671,800,2,1,1
326795,3701,2,1,1
326820,100,2,1,1
326848,3702,2,1,1
326861,4002,1,1,1
326950,4114,1,1,1
327081,1300,1,1,1
327195,3902,2,1,1
327323,600,2,1,1
327416,4009,2,1,1
327512,3102,1,1,1
327626,3702,1,1,1
327636,3106,2,1,1
327744,3706,1,1,1
327783,3211,1,1,1
327961,1207,2,1,1
328333,3103,1,1,1
328495,2201,1,1,1
328499,2100,1,1,1
328699,2902,1,1,1
329173,2002,2,1,1
329329,2701,1,1,1
329787,200,1,1,1
329964,1700,1,1,1
330169,4012,2,1,1
330330,2701,1,1,1
330342,2300,1,1,1
330370,300,2,1,1
330736,701,2,1,1
331010,2002,1,1,1
331024,402,1,1,1
331115,3212,1,1,1
331139,1600,2,1,1
331317,1700,2,1,1
331387,3105,1,1,1
331553,3701,2,1,1
331619,3701,2,1,1
331713,2600,1,1,1
331758,903,1,1,1
331809,701,1,1,1
331828,800,1,1,1
332211,2401,1,1,1
332251,3810,2,1,1
332703,3101,2,1,1
332892,906,2,1,1
332916,3106,1,1,1
332997,4004,2,1,1
333108,402,2,1,1
333121,4112,1,1,1
333263,1801,2,1,1
333487,4105,1,1,1
333844,2702,1,1,1
334041,3804,2,1,1
334235,2201,2,1,1
334377,3808,1,1,1
334399,4102,2,1,1
334669,403,2,1,1
334676,905,2,1,1
334778,1300,1,1,1
335008,3710,1,1,1
335016,2401,1,1,1
335060,500,1,1,1
335246,100,2,1,1
335360,3309,2,1,1
335519,4018,2,1,1
335627,200,1,1,1
335706,1300,1,1,1
335779,500,2,1,1
335804,200,2,1,1
335825,3313,1,1,1
336028,3703,2,1,1
336094,200,1,1,1
336142,3902,2,1,1
336355,3710,1,1,1
336490,2300,2,1,1
336571,2002,2,1,1
336908,701,2,1,1
336959,4013,2,1,1
337009,3704,1,1,1
337173,3802,2,1,1
337485,1801,1,1,1
337631,901,1,1,1
337741,3212,1,1,1
338167,500,2,1,1
338282,903,2,1,1
338327,2300,2,1,1
338762,3103,1,1,1
338912,1400,2,1,1
338923,1102,1,1,1
339002,2802,2,1,1
339049,1205,1,1,1
339360,4112,2,1,1
339399,2701,1,1,1
339446,2401,1,1,1
339644,2201,1,1,1
339647,200,1,1,1
339877,3704,1,1,1
340106,3809,1,1,1
340326,3705,2,1,1
340345,2801,2,1,1
340478,3104,2,1,1
340734,3003,2,1,1
340747,3803,2,1,1
340782,2902,1,1,1
340877,3102,1,1,1
341142,906,2,1,1
341260,2001,2,1,1
341411,2203,2,1,1
341466,2201,2,1,1
341632,704,1,1,1
341670,2001,1,1,1
341676,1900,2,1,1
341715,2500,2,1,1
341861,402,1,1,1
342013,2702,2,1,1
342764,2001,1,1,1
342868,3101,1,1,1
343459,2402,1,1,1
343498,3003,1,1,1
343511,902,1,1,1
343628,100,2,1,1
343663,2801,1,1,1
343674,3806,2,1,1
343698,1500,2,1,1
343885,4003,2,1,1
343948,100,2,1,1
344304,2201,2,1,1
344373,402,2,1,1
344491,2201,2,1,1
344615,3809,1,1,1
344864,1900,2,1,1
345103,4101,2,1,1
345344,1203,1,1,1
345356,1300,2,1,1
345637,704,1,1,1
345654,3301,1,1,1
345812,3810,2,1,1
345871,701,2,1,1
346052,3802,1,1,1
346248,1203,1,1,1
346582,500,2,1,1
346708,3107,1,1,1
346762,2702,2,1,1
347014,3802,2,1,1
347366,3201,2,1,1
347611,2401,1,1,1
347661,3202,2,1,1
347756,1900,2,1,1
347849,4007,2,1,1
347901,2500,2,1,1
348117,1202,2,1,1
348208,905,2,1,1
348341,3701,2,1,1
348408,4013,2,1,1
348503,3801,1,1,1
348618,906,1,1,1
348714,3102,2,1,1
348733,100,2,1,1
348765,3809,2,1,1
349636,200,2,1,1
349653,2300,2,1,1
349655,3205,2,1,1
349714,2902,1,1,1
349727,2203,1,1,1
350262,3101,1,1,1
350313,1207,1,1,1
350354,2903,2,1,1
350356,2001,2,1,1
350551,800,1,1,1
350624,3807,2,1,1
350638,4102,2,1,1
350643,3810,2,1,1
350799,3307,1,1,1
350897,3710,1,1,1
351193,3307,1,1,1
351486,3206,1,1,1
351644,1801,2,1,1
351744,3703,2,1,1
351903,100,1,1,1
351905,3704,1,1,1
351969,1205,2,1,1
352159,3104,2,1,1
352185,100,2,1,1
352199,3705,2,1,1
352212,1500,2,1,1
352298,2100,1,1,1
352356,3810,1,1,1
352421,4017,2,1,1
352694,402,1,1,1
352881,3104,2,1,1
353075,4105,1,1,1
353224,800,1,1,1
353308,402,2,1,1
353425,3809,2,1,1
353502,3107,2,1,1
353574,1600,1,1,1
353699,100,2,1,1
353771,3304,2,1,1
353804,300,2,1,1
353869,3808,2,1,1
353924,3903,2,1,1
353971,500,1,1,1
354103,3102,1,1,1
354144,3810,2,1,1
354269,3809,1,1,1
354380,3806,2,1,1
354438,403,1,1,1
354516,3710,2,1,1
354608,701,2,1,1
354611,1700,1,1,1
354629,2300,2,1,1
354702,3103,1,1,1
354704,2702,2,1,1
354741,2300,1,1,1
354759,2701,2,1,1
354885,3313,1,1,1
354932,2001,1,1,1
355194,4111,2,1,1
355247,1700,2,1,1
355422,4107,2,1,1
355500,2500,1,1,1
355552,3309,2,1,1
355561,3705,2,1,1
355705,3805,2,1,1
355736,2801,2,1,1
355887,600,2,1,1
355917,1204,1,1,1
355966,1207,2,1,1
355992,2201,2,1,1
356532,4014,1,1,1
356601,300,1,1,1
356650,2201,2,1,1
356697,3801,1,1,1
356909,3806,1,1,1
357115,3710,1,1,1
357121,3705,2,1,1
357145,3802,2,1,1
357282,3202,2,1,1
357307,3309,2,1,1
357516,1206,2,1,1
357608,3104,2,1,1
357668,906,2,1,1
357693,2802,2,1,1
357955,2902,1,1,1
358032,703,2,1,1
358148,2201,2,1,1
358156,3305,1,1,1
358183,403,2,1,1
358212,2002,1,1,1
358263,2801,2,1,1
358330,1500,2,1,1
358341,800,2,1,1
358392,3701,2,1,1
358538,905,2,1,1
358551,4102,2,1,1
358962,1207,1,1,1
359081,2001,1,1,1
359160,2702,2,1,1
359280,3304,2,1,1
359330,3704,2,1,1
359352,701,1,1,1
359388,3207,1,1,1
359797,1205,2,1,1
359902,4007,2,1,1
359950,906,2,1,1
360013,2600,1,1,1
360190,402,2,1,1
360783,1204,2,1,1
360789,2701,1,1,1
360828,2801,1,1,1
360865,904,2,1,1
360948,701,2,1,1
361021,100,1,1,1
361142,3206,2,1,1
361148,1500,2,1,1
361202,2401,1,1,1
361221,4010,2,1,1
361445,4112,2,1,1
361456,1300,1,1,1
361464,1202,1,1,1
361610,3105,2,1,1
361799,3810,2,1,1
362029,2701,1,1,1
362102,701,2,1,1
362175,2802,2,1,1
362351,3705,2,1,1
362407,3208,2,1,1
362578,2300,2,1,1
362651,1600,1,1,1
362984,3102,1,1,1
363026,2001,2,1,1
363099,600,2,1,1
363233,701,2,1,1
363238,2702,1,1,1
363286,1203,2,1,1
363603,901,1,1,1
363828,2801,2,1,1
363947,2300,2,1,1
364322,402,2,1,1
364389,1400,2,1,1
364843,4004,2,1,1
364952,3705,2,1,1
365018,1204,2,1,1
365053,3304,2,1,1
365067,702,1,1,1
365124,4005,1,1,1
365196,3102,2,1,1
365205,3101,1,1,1
365242,3804,2,1,1
365524,2201,1,1,1
365731,904,2,1,1
365759,1801,1,1,1
366093,3903,2,1,1
366122,3708,1,1,1
366212,3107,2,1,1
366366,3807,2,1,1
366562,402,1,1,1
366881,3202,2,1,1
366890,4112,2,1,1
366990,1500,2,1,1
367087,3709,1,1,1
367191,2401,1,1,1
367388,600,2,1,1
367467,901,2,1,1
367481,3903,1,1,1
367747,3208,1,1,1
367759,3305,1,1,1
367775,2902,1,1,1
368105,2300,2,1,1
368485,4004,2,1,1
368704,4114,1,1,1
368710,2902,1,1,1
368715,4114,2,1,1
368905,4004,2,1,1
368958,3105,1,1,1
369035,3808,1,1,1
369246,903,2,1,1
369441,2100,2,1,1
369459,2500,1,1,1
369532,4014,2,1,1
369634,4106,2,1,1
369705,1900,1,1,1
369919,3902,2,1,1
370216,3202,2,1,1
370353,200,2,1,1
370530,3306,2,1,1
370669,1300,1,1,1
371090,3206,2,1,1
371694,2203,1,1,1
372040,902,1,1,1
372058,4103,1,1,1
372134,903,2,1,1
372641,2201,2,1,1
372662,3104,1,1,1
372786,1201,2,1,1
372876,3106,2,1,1
373275,2300,2,1,1
373442,1900,2,1,1
373637,3002,2,1,1
374110,402,1,1,1
374337,2002,2,1,1
374391,402,1,1,1
374612,2401,2,1,1
374671,2300,2,1,1
374770,1102,1,1,1
374806,2801,2,1,1
374873,401,2,1,1
375014,1300,1,1,1
375186,3305,2,1,1
375192,3809,2,1,1
375209,3202,1,1,1
375218,3304,2,1,1
375774,1600,1,1,1
375811,4005,2,1,1
375823,402,1,1,1
375948,2600,2,1,1
375950,4018,1,1,1
375993,4014,2,1,1
376472,2300,2,1,1
376612,2300,2,1,1
376719,3810,2,1,1
376796,200,1,1,1
376893,3306,2,1,1
376915,2902,1,1,1
376930,4015,2,1,1
376939,3206,2,1,1
376966,3810,2,1,1
377051,4010,2,1,1
377336,3304,2,1,1
377549,3107,2,1,1
377717,500,2,1,1
377888,4018,1,1,1
377975,905,2,1,1
378145,906,2,1,1
378248,902,1,1,1
378440,3202,2,1,1
378481,2002,2,1,1
378548,200,1,1,1
378576,1202,2,1,1
378615,906,2,1,1
378961,4014,2,1,1
379582,2701,1,1,1
379680,4112,2,1,1
379975,3002,2,1,1
380107,100,1,1,1
380169,500,1,1,1
380454,2201,2,1,1
380912,3803,2,1,1
381082,300,2,1,1
381089,3002,2,1,1
381231,402,1,1,1
381578,3809,2,1,1
381607,3701,2,1,1
381650,4011,2,1,1
381835,3802,2,1,1
382081,3710,1,1,1
382116,3806,1,1,1
382148,2300,2,1,1
382163,3809,1,1,1
382245,2802,2,1,1
382328,3804,2,1,1
382431,3304,2,1,1
382636,4005,1,1,1
382640,100,1,1,1
382643,3206,2,1,1
382896,3305,1,1,1
382897,1801,2,1,1
382934,3701,1,1,1
382998,3305,2,1,1
383000,3805,2,1,1
383034,4106,2,1,1
383046,1600,1,1,1
383075,4114,2,1,1
383218,3809,2,1,1
383339,1400,2,1,1
383500,703,1,1,1
383572,4004,2,1,1
384014,3311,2,1,1
384016,701,2,1,1
384047,3306,1,1,1
384239,2702,1,1,1
384309,3106,2,1,1
384397,3704,1,1,1
384413,402,1,1,1
384641,701,2,1,1
385099,2802,2,1,1
385120,3312,2,1,1
385238,2901,2,1,1
385406,1400,1,1,1
385438,2300,2,1,1
385573,3304,2,1,1
385658,1300,1,1,1
385708,1900,1,1,1
385991,200,1,1,1
386291,3104,2,1,1
386316,500,2,1,1
386703,3710,1,1,1
386796,402,2,1,1
386800,1500,2,1,1
386870,906,2,1,1
386967,2701,2,1,1
386975,4007,2,1,1
387034,200,1,1,1
387199,2201,2,1,1
387220,3105,2,1,1
387239,3810,2,1,1
387268,2600,1,1,1
387433,4011,2,1,1
387488,1207,2,1,1
387535,2600,1,1,1
387725,3807,2,1,1
388314,1300,2,1,1
388374,3804,2,1,1
388401,1600,2,1,1
388748,4010,2,1,1
388779,3107,2,1,1
388892,3802,2,1,1
389398,3104,2,1,1
389627,100,2,1,1
390054,2500,2,1,1
390198,2001,2,1,1
390202,2002,2,1,1
390405,4015,1,1,1
390624,1500,2,1,1
390680,1400,2,1,1
390773,2001,2,1,1
391488,2100,2,1,1
391498,701,2,1,1
391631,2702,2,1,1
391747,3807,2,1,1
391821,4002,2,1,1
391905,2002,2,1,1
392196,2902,2,1,1
392379,2002,2,1,1
392399,100,2,1,1
392449,2402,2,1,1
392685,3802,2,1,1
392686,2903,2,1,1
392702,1202,1,1,1
392775,3703,1,1,1
393060,906,2,1,1
393121,4107,2,1,1
393144,704,1,1,1
393223,2702,2,1,1
393322,4114,1,1,1
393399,3801,2,1,1
393402,3707,1,1,1
393430,3702,1,1,1
393743,2600,1,1,1
393838,100,1,1,1
394448,4015,1,1,1
394457,3806,1,1,1
394517,2600,1,1,1
394636,800,1,1,1
394780,1205,2,1,1
394830,3207,1,1,1
394968,3808,2,1,1
395069,703,2,1,1
395074,1203,1,1,1
395214,3903,2,1,1
395490,3209,2,1,1
395563,1801,2,1,1
395646,2902,1,1,1
395717,3103,1,1,1
395753,3807,2,1,1
395865,1700,2,1,1
395932,2201,2,1,1
395970,4005,2,1,1
396009,4010,2,1,1
396304,701,2,1,1
396347,402,1,1,1
396371,3107,2,1,1
396550,2203,2,1,1
396566,800,1,1,1
396588,903,2,1,1
397630,3103,1,1,1
397813,4103,1,1,1
397954,3809,2,1,1
397996,402,1,1,1
398154,1500,2,1,1
398250,3304,2,1,1
398317,3201,2,1,1
398543,2300,1,1,1
398724,4101,2,1,1
398739,2300,2,1,1
399218,703,2,1,1
399328,4114,1,1,1
399362,402,2,1,1
399397,1205,2,1,1
399803,1500,2,1,1
399855,3902,2,1,1
399919,403,2,1,1
400138,4017,2,1,1
400599,2002,2,1,1
400603,1202,2,1,1
400879,3001,2,1,1
400921,200,1,1,1
400948,1207,1,1,1
401025,1801,1,1,1
401314,3705,2,1,1
401320,701,2,1,1
401439,3705,2,1,1
401840,4111,2,1,1
401952,1700,1,1,1
401992,300,1,1,1
402006,1206,2,1,1
402051,703,1,1,1
402251,2001,1,1,1
402287,3304,2,1,1
402361,1000,1,1,1
402460,1202,2,1,1
402599,800,1,1,1
402710,3313,1,1,1
402849,1202,2,1,1
402993,3802,2,1,1
403080,2300,2,1,1
403215,1205,1,1,1
403255,3002,2,1,1
403353,3107,2,1,1
403379,2203,1,1,1
403485,3312,2,1,1
403512,3802,2,1,1
403804,701,2,1,1
403932,402,2,1,1
404109,2902,1,1,1
404271,300,1,1,1
404426,100,2,1,1
404470,4007,2,1,1
404586,1900,2,1,1
404787,3809,2,1,1
405253,1300,2,1,1
405668,2802,1,1,1
406013,100,1,1,1
406623,200,1,1,1
406714,4107,2,1,1
406908,1206,2,1,1
406938,4001,2,1,1
406974,2300,2,1,1
406976,401,1,1,1
407097,1400,2,1,1
407715,200,1,1,1
407800,3102,1,1,1
407807,2600,1,1,1
408082,4004,2,1,1
408133,402,1,1,1
408137,3306,1,1,1
408421,3710,1,1,1
408483,3308,2,1,1
408823,701,2,1,1
408991,3202,2,1,1
409038,2802,1,1,1
409060,701,2,1,1
409234,4012,1,1,1
409605,2500,1,1,1
410232,1400,2,1,1
410395,3201,1,1,1
410517,3805,1,1,1
410741,1801,2,1,1
410784,2902,2,1,1
410798,1207,1,1,1
410844,2202,1,1,1
410900,3003,1,1,1
411034,3304,2,1,1
411083,904,1,1,1
411281,500,2,1,1
411284,2802,1,1,1
411515,4106,2,1,1
411535,1300,1,1,1
411541,3903,2,1,1
411574,200,1,1,1
411949,2500,1,1,1
412114,1500,2,1,1
412200,2802,2,1,1
412216,1203,1,1,1
412494,1207,2,1,1
412694,402,2,1,1
412743,4008,2,1,1
412885,3201,2,1,1
412990,3102,1,1,1
413361,3106,2,1,1
413494,1600,2,1,1
413639,3201,1,1,1
413653,3105,1,1,1
413784,3810,2,1,1
413817,1600,1,1,1
414107,2500,2,1,1
414290,3810,2,1,1
414444,4106,1,1,1
414513,1202,2,1,1
414610,1000,1,1,1
414693,2001,2,1,1
414734,3304,2,1,1
414741,3806,1,1,1
414952,1700,2,1,1
414967,4111,2,1,1
415223,2201,1,1,1
415292,200,2,1,1
415645,701,1,1,1
415675,4009,1,1,1
415790,2801,2,1,1
415927,402,1,1,1
415932,4007,2,1,1
415971,800,1,1,1
415974,3305,1,1,1
416107,2100,1,1,1
416117,701,1,1,1
416237,3209,2,1,1
416508,403,2,1,1
416606,4106,1,1,1
416922,3709,2,1,1
416973,3809,2,1,1
417056,403,1,1,1
417446,403,2,1,1
417534,3107,2,1,1
417545,3702,2,1,1
417671,2600,1,1,1
417708,2201,2,1,1
417904,3210,2,1,1
417943,2201,1,1,1
417951,800,1,1,1
417954,2002,2,1,1
418531,3807,2,1,1
418672,3710,2,1,1
419079,3802,2,1,1
419131,903,2,1,1
419260,3305,1,1,1
419262,3303,1,1,1
419410,200,1,1,1
419417,1203,1,1,1
419586,1202,2,1,1
419782,4012,2,1,1
419937,4102,2,1,1
420225,902,2,1,1
420285,3102,2,1,1
420333,902,1,1,1
420507,1900,2,1,1
420542,2401,1,1,1
420547,4113,2,1,1
420678,4018,2,1,1
420708,4006,2,1,1
420733,100,2,1,1
420773,4005,2,1,1
420970,3304,2,1,1
421153,1400,2,1,1
421221,500,2,1,1
421597,2001,2,1,1
421604,2701,2,1,1
421733,2001,2,1,1
421758,701,2,1,1
422045,3308,2,1,1
422348,903,2,1,1
422384,4004,2,1,1
422427,1201,1,1,1
422617,3304,2,1,1
422642,1300,1,1,1
422774,3204,2,1,1
422787,2702,2,1,1
422853,1300,2,1,1
423083,1202,2,1,1
423176,2701,2,1,1
423250,2702,2,1,1
423270,2201,1,1,1
423297,3809,2,1,1
423610,3701,1,1,1
423921,4007,2,1,1
423978,4105,2,1,1
424045,200,1,1,1
424268,3107,1,1,1
424505,4109,1,1,1
425017,1203,1,1,1
425353,4009,1,1,1
425386,2201,2,1,1
425502,4106,2,1,1
425583,3809,2,1,1
425587,800,1,1,1
425957,3304,2,1,1
426033,3002,2,1,1
426065,3809,2,1,1
426354,2801,1,1,1
426406,1205,2,1,1
426548,1400,2,1,1
426621,4015,2,1,1
426807,2401,1,1,1
426859,3701,1,1,1
427133,904,1,1,1
427171,3806,1,1,1
427240,3310,2,1,1
427305,3106,2,1,1
427369,2002,2,1,1
427470,1101,2,1,1
427531,3202,2,1,1
427642,3201,1,1,1
427645,3810,2,1,1
427884,2702,2,1,1
428016,500,2,1,1
428022,3710,2,1,1
428124,4007,2,1,1
428185,3802,2,1,1
428598,4106,2,1,1
428913,2001,2,1,1
429059,2300,2,1,1
429149,3307,1,1,1
429154,2702,1,1,1
429252,2802,1,1,1
429276,3804,1,1,1
429287,402,1,1,1
429415,403,2,1,1
429538,600,1,1,1
429723,403,2,1,1
429790,4114,1,1,1
429915,2100,1,1,1
430249,2500,1,1,1
430396,3810,2,1,1
430408,906,2,1,1
430521,100,2,1,1
430568,1000,1,1,1
430939,1206,2,1,1
431281,3206,1,1,1
431295,2001,1,1,1
431305,906,2,1,1
431910,3903,1,1,1
431937,3105,1,1,1
431968,4112,2,1,1
431975,4004,2,1,1
432025,3201,2,1,1
432661,600,2,1,1
432828,2100,2,1,1
432891,3802,2,1,1
433206,3809,2,1,1
433280,1202,2,1,1
433606,2600,2,1,1
433635,4103,2,1,1
433728,4014,2,1,1
433784,3802,2,1,1
433854,2001,2,1,1
434084,1300,1,1,1
434118,2802,2,1,1
434332,2702,2,1,1
434347,1207,2,1,1
434387,3802,2,1,1
434508,4101,2,1,1
434548,3003,1,1,1
434950,1700,2,1,1
434960,3101,2,1,1
435010,2002,2,1,1
435021,3803,2,1,1
435266,3703,2,1,1
435318,300,1,1,1
435378,2500,2,1,1
435389,1201,2,1,1
435655,3313,1,1,1
435950,3809,2,1,1
435997,200,1,1,1
436281,402,1,1,1
436317,1202,2,1,1
436333,3303,2,1,1
436445,3002,2,1,1
436453,3103,1,1,1
436989,903,1,1,1
437234,2702,2,1,1
437384,1900,1,1,1
437490,3304,2,1,1
437589,3305,2,1,1
437590,906,2,1,1
437657,3306,1,1,1
437691,3202,2,1,1
437783,4009,2,1,1
437958,1400,2,1,1
437989,3002,2,1,1
438003,2001,1,1,1
438129,3810,2,1,1
438184,2100,1,1,1
438193,2500,1,1,1
438322,1207,1,1,1
438530,3206,1,1,1
438539,403,2,1,1
438576,2401,1,1,1
438680,3703,1,1,1
438686,902,2,1,1
438855,100,2,1,1
438920,4106,2,1,1
438975,3206,2,1,1
439048,3806,1,1,1
439053,1206,2,1,1
439087,200,1,1,1
439149,1500,2,1,1
439168,1205,1,1,1
439184,1700,1,1,1
439220,3201,1,1,1
439352,3105,2,1,1
439482,2201,1,1,1
439601,2801,1,1,1
439614,3302,2,1,1
439670,2201,2,1,1
439870,4008,2,1,1
440007,3107,2,1,1
440010,2401,1,1,1
440185,2300,2,1,1
440214,902,1,1,1
440218,4004,2,1,1
440451,906,1,1,1
440564,4011,1,1,1
440903,3708,1,1,1
440966,1500,1,1,1
441026,1900,2,1,1
441159,3804,2,1,1
441192,1000,1,1,1
441279,100,2,1,1
441524,1000,1,1,1
441637,3002,1,1,1
441671,2902,2,1,1
441721,200,1,1,1
441723,200,2,1,1
441733,100,2,1,1
441902,905,1,1,1
441929,701,2,1,1
442019,800,1,1,1
442029,2002,1,1,1
442107,3809,2,1,1
442120,3104,2,1,1
442191,2300,2,1,1
442203,3810,2,1,1
442209,2500,2,1,1
442362,401,2,1,1
442430,3710,1,1,1
442774,2903,2,1,1
442964,3202,2,1,1
443255,3710,1,1,1
443588,4105,2,1,1
444075,2300,2,1,1
444238,600,2,1,1
444309,3707,1,1,1
444321,3303,1,1,1
444475,401,1,1,1
444511,2300,2,1,1
444955,701,2,1,1
445080,3202,2,1,1
445317,3701,2,1,1
445352,2600,2,1,1
445363,1801,2,1,1
445364,901,1,1,1
445424,2300,2,1,1
445544,4105,2,1,1
445546,906,1,1,1
445589,500,1,1,1
445780,4007,2,1,1
445827,3804,2,1,1
445972,2500,1,1,1
445990,3704,1,1,1
446047,4106,2,1,1
446101,4005,1,1,1
446420,4106,2,1,1
446513,3707,2,1,1
446587,2201,2,1,1
446741,3202,2,1,1
446860,2600,1,1,1
446867,200,1,1,1
446953,2001,2,1,1
446973,4103,2,1,1
447098,3709,1,1,1
447099,100,1,1,1
447385,1500,2,1,1
447519,3809,2,1,1
447529,3710,2,1,1
447542,3809,2,1,1
447565,4105,2,1,1
447633,3002,2,1,1
447635,1700,1,1,1
448409,3308,1,1,1
448556,2500,2,1,1
448631,2701,2,1,1
448717,2801,2,1,1
448732,3305,1,1,1
449031,3710,2,1,1
449069,1900,1,1,1
449181,3311,2,1,1
449320,4010,2,1,1
449475,2401,1,1,1
449502,3303,1,1,1
449615,3103,2,1,1
449703,4009,1,1,1
449924,2500,2,1,1
450276,3704,1,1,1
450322,3206,2,1,1
450333,3212,2,1,1
450355,2600,2,1,1
450424,1202,2,1,1
450547,4009,2,1,1
450672,2100,1,1,1
450786,2600,2,1,1
451144,3206,2,1,1
451331,2600,2,1,1
451434,4017,2,1,1
451641,701,1,1,1
451648,4010,1,1,1
451704,3707,2,1,1
451769,1400,2,1,1
451888,2802,2,1,1
452060,3202,2,1,1
452149,4016,2,1,1
452190,2300,2,1,1
452226,4110,2,1,1
452268,2802,1,1,1
452524,2500,2,1,1
452879,800,1,1,1
452953,3206,1,1,1
452990,2001,2,1,1
453021,1802,2,1,1
453091,2701,2,1,1
453205,3102,1,1,1
453227,3304,2,1,1
453479,200,2,1,1
453522,1900,2,1,1
453630,3201,2,1,1
453872,4102,2,1,1
453880,2201,2,1,1
454306,4109,2,1,1
454651,704,1,1,1
454688,4013,2,1,1
454849,3703,1,1,1
454912,3803,2,1,1
454934,704,1,1,1
454964,1801,1,1,1
455047,4102,1,1,1
455103,3807,2,1,1
455142,2300,2,1,1
455830,4005,2,1,1
456009,200,1,1,1
456370,2802,2,1,1
456434,1600,1,1,1
456482,2702,2,1,1
456624,1600,1,1,1
456844,3201,2,1,1
456953,701,2,1,1
457083,1700,1,1,1
457400,1102,2,1,1
457494,4108,2,1,1
457757,2500,2,1,1
457761,402,2,1,1
458172,3304,2,1,1
458416,3104,2,1,1
458417,4017,1,1,1
458440,3707,2,1,1
458499,3705,2,1,1
458674,100,1,1,1
458932,403,1,1,1
458966,3705,2,1,1
459169,906,2,1,1
459601,1700,2,1,1
459607,3313,2,1,1
459767,3201,2,1,1
459857,402,2,1,1
459985,4004,2,1,1
460103,500,1,1,1
460135,1900,2,1,1
460606,3310,2,1,1
460663,4012,1,1,1
460687,3201,1,1,1
460774,1500,2,1,1
460775,1000,1,1,1
460803,3701,2,1,1
461031,2300,2,1,1
461103,3710,1,1,1
461221,1204,2,1,1
461454,3202,2,1,1
461703,1801,2,1,1
461791,4010,2,1,1
461849,1400,2,1,1
462077,3202,2,1,1
462223,701,2,1,1
462269,4112,2,1,1
462282,100,2,1,1
462392,3304,2,1,1
462394,3802,2,1,1
462444,4014,1,1,1
462451,2702,2,1,1
462597,701,2,1,1
462669,3802,2,1,1
462812,2701,2,1,1
463151,902,2,1,1
463434,1300,2,1,1
463983,4007,2,1,1
464248,3202,1,1,1
464299,3310,2,1,1
464428,402,2,1,1
464469,704,1,1,1
464735,100,1,1,1
464786,4114,1,1,1
464892,3802,2,1,1
464952,905,1,1,1
465115,2702,1,1,1
465450,3002,2,1,1
465583,402,2,1,1
465743,2801,1,1,1
465819,200,2,1,1
465824,4101,2,1,1
465951,4111,2,1,1
466766,902,1,1,1
466829,3306,1,1,1
467296,2201,2,1,1
467442,3901,2,1,1
467661,402,2,1,1
467676,3001,1,1,1
467680,1000,1,1,1
467706,4004,2,1,1
467728,2002,1,1,1
467855,4007,1,1,1
467909,3804,1,1,1
467947,3809,1,1,1
467986,1207,1,1,1
468309,1300,2,1,1
468449,2002,2,1,1
468517,3207,2,1,1
468646,1207,2,1,1
468675,402,2,1,1
468684,3809,2,1,1
468709,4003,2,1,1
468923,2802,2,1,1
468981,200,1,1,1
469057,3902,1,1,1
469090,200,1,1,1
469094,1102,1,1,1
469177,2500,2,1,1
469216,3208,1,1,1
469366,402,1,1,1
469374,3705,2,1,1
469388,3710,1,1,1
469487,500,1,1,1
469520,3802,2,1,1
469539,3107,2,1,1
469571,403,1,1,1
469792,2500,2,1,1
470184,3809,2,1,1
470832,3202,2,1,1
471093,2001,2,1,1
471148,2802,2,1,1
471356,906,2,1,1
471652,906,1,1,1
471665,2001,2,1,1
472001,3206,1,1,1
472102,3804,1,1,1
472109,701,2,1,1
472115,1000,1,1,1
472221,3103,2,1,1
472274,3105,1,1,1
472456,3901,2,1,1
472552,2500,1,1,1
472950,3809,2,1,1
473015,1102,2,1,1
473160,3002,1,1,1
473276,2002,2,1,1
473327,1000,1,1,1
473402,3809,2,1,1
473422,2600,2,1,1
473466,3101,2,1,1
473639,3802,2,1,1
473720,906,2,1,1
473775,3706,1,1,1
474402,500,2,1,1
474735,2402,2,1,1
474986,3304,2,1,1
474990,3809,2,1,1
475261,403,2,1,1
475276,3304,2,1,1
475280,3805,1,1,1
475472,4011,2,1,1
475776,3202,2,1,1
475842,3808,2,1,1
476011,4114,1,1,1
476049,3710,2,1,1
476107,4114,1,1,1
476410,1202,2,1,1
476842,1600,1,1,1
476898,3804,2,1,1
476996,2903,2,1,1
477170,1205,2,1,1
477450,3206,2,1,1
477593,3705,1,1,1
477739,3309,2,1,1
477749,100,2,1,1
477835,2500,2,1,1
478114,2801,1,1,1
478230,3103,1,1,1
478432,3306,2,1,1
478555,701,2,1,1
478595,401,2,1,1
478735,1700,2,1,1
478746,3710,1,1,1
478854,100,1,1,1
478858,2500,2,1,1
479154,1102,2,1,1
479202,1400,2,1,1
479268,200,1,1,1
479285,902,2,1,1
479318,1101,2,1,1
479686,4010,2,1,1
479847,2002,2,1,1
479953,2300,2,1,1
479982,2001,2,1,1
480270,903,2,1,1
480494,402,2,1,1
480543,1203,1,1,1
480641,3802,2,1,1
