geo,sample_geo
1005,3710
1006,3710
1007,3710
1008,3710
1009,3710
1010,3710
1011,3710
1012,3710
1013,3710
1014,3708
1015,3710
1016,3710
1017,3710
1018,3710
1019,3710
1020,3710
1021,3710
1022,3710
1023,3710
1024,3710
1025,3710
1026,3710
1027,3710
1028,3710
1029,3710
1030,3710
1031,3710
1032,3710
1033,3710
1034,3710
1035,3710
1036,3705
1037,3710
1038,3710
1039,3710
1040,3710
1041,3705
1042,3708
1043,3705
1044,3705
1045,3705
1046,3705
1047,3705
1048,3705
1049,3705
1050,3705
1051,3705
1053,3705
1054,3705
1055,3705
1056,3705
1057,3705
1058,3705
1059,3705
1060,3705
1061,3708
1062,3708
1063,3708
1064,3708
1065,3708
1066,3708
1067,3708
1068,3708
1069,3708
1070,3708
1071,3708
1072,3708
1073,3708
1074,3707
1075,3708
1076,3708
1077,3708
1078,3708
1079,3708
1080,3708
1081,3708
1082,3708
1083,3708
1084,3708
1085,3708
1086,3708
1087,3707
1088,3708
1089,3707
1091,3707
1092,3707
1093,3707
1094,3707
1095,3707
1096,3707
1097,3707
1098,3707
1099,3707
1100,3707
1101,3707
1103,3707
1104,3707
1105,3707
1106,3707
1107,3707
1108,3707
1109,3707
1110,3707
1111,3707
1112,3707
1113,3707
1114,3707
1115,3707
1116,3707
1117,3707
1118,3707
1119,3707
1120,3706
1121,3706
1122,3705
1123,3705
1124,3705
1125,3705
1126,3705
1127,3705
1128,3705
1129,3705
1130,3705
1131,3705
1132,3705
1133,3705
1134,3705
1135,3705
1136,3705
1137,3705
1138,3705
1139,3705
1140,3706
1141,3706
1142,3706
1143,3706
1144,3706
1145,3706
1146,3706
1147,3706
1148,3706
1149,3706
1150,3706
1151,3701
1152,3701
1153,3701
1154,3706
1155,3706
1156,3706
1157,3706
1158,3706
1159,3706
1160,3706
1161,3706
1162,3706
1163,3706
1164,3706
1165,3701
1166,3701
1167,3701
1168,3701
1169,3701
1170,3701
1171,3701
1172,3701
1173,3701
1174,3701
1175,3701
1176,3701
1177,3701
1178,3701
1179,3701
1180,3701
1181,3701
1182,3701
1183,3701
1184,3701
1185,3701
1186,3701
1187,3701
1188,3701
1189,3701
1190,3705
1191,3709
1192,3709
1193,3709
1194,3709
1195,3709
1196,3709
1197,3709
1198,3709
1199,3709
1200,3709
1201,3709
1202,3709
1203,3709
1204,3709
1205,3709
1206,3704
1207,3709
1208,3709
1209,3709
1210,3709
1211,3709
1212,3709
1213,3709
1214,3709
1215,3709
1216,3709
1217,3709
1218,3709
1219,3709
1220,3709
1221,3709
1222,3709
1223,3709
1224,3709
1225,3709
1226,3709
1227,3709
1228,3709
1229,3709
1230,3709
1231,3709
1232,3709
1233,3703
1234,3703
1235,3703
1236,3703
1237,3703
1238,3703
1239,3703
1240,3703
1241,3703
1242,3703
1243,3703
1244,3703
1245,3703
1246,3703
1247,3703
1248,3703
1249,3703
1250,3703
1251,3703
1252,3703
1253,3703
1254,3703
1255,3703
1256,3703
1257,3704
1258,3704
1259,3704
1260,3704
1261,3704
1262,3704
1263,3704
1264,3704
1265,3704
1266,3704
1267,3704
1268,3704
1269,3704
1270,3704
1271,3704
1272,3704
1273,3704
1274,3704
1275,3704
1276,3704
1277,3704
1278,3704
1279,3704
1280,3704
1281,3704
1282,3704
1283,3704
1284,3704
1285,3704
1286,3704
1287,3704
1288,3704
1289,3704
1290,3704
1291,3704
1292,3704
1293,3704
1294,3704
1295,3704
1296,3702
1297,3702
1298,3702
1299,3702
1300,3702
1301,3702
1302,3702
1303,3702
1304,3702
1305,3702
1306,3702
1307,3702
1308,3702
1309,3702
1310,3702
1311,3702
1312,3702
1313,3702
1314,3702
1315,3702
1316,3702
1317,3702
1318,3702
1319,3702
1320,3702
1321,3702
1322,3702
1323,3703
1324,3702
1325,3702
1326,3702
1327,3702
1328,3702
1329,3702
1330,3702
1331,3702
1332,3702
1333,3702
1334,3702
1335,3702
1336,3702
1337,3702
1338,3702
1339,3702
1340,3703
1341,3705
1342,3705
1343,3710
1344,4001
1345,4001
1346,4001
1347,4001
1348,4001
1349,4001
1350,4001
1351,4001
1352,4001
1353,4001
1354,4001
1355,4001
1356,4001
1357,4001
1358,4001
1359,4001
1360,4001
1361,4001
1362,4001
1363,4001
1364,4001
1365,4001
1366,4001
1367,4001
1368,4001
1369,4001
1370,4001
1371,4003
1372,4001
1373,4001
1374,4001
1375,4001
1376,4003
1377,4001
1378,4001
1379,4002
1380,4001
1381,4002
1382,4002
1383,4002
1384,4001
1385,4001
1386,4001
1387,4001
1388,4001
1389,4001
1390,4001
1391,4001
1392,4004
1393,4004
1394,4004
1395,4004
1396,4004
1397,4004
1398,4004
1399,4004
1400,4004
1401,4004
1402,4004
1403,4004
1404,4004
1405,4004
1406,4004
1407,4004
1408,4004
1409,4004
1410,4004
1411,4004
1412,4004
1413,4004
1414,4004
1415,4004
1416,4004
1417,4004
1418,4004
1419,4004
1420,4004
1421,4004
1422,4004
1423,4004
1424,4004
1425,4004
1426,4003
1427,4006
1428,4003
1429,4004
1430,4003
1431,4003
1432,4004
1433,4003
1434,4003
1435,4003
1436,4003
1437,4003
1438,4002
1439,4003
1440,4003
1441,4003
1442,4003
1443,4003
1444,4003
1445,4003
1446,4003
1447,4006
1448,4003
1449,4006
1450,4003
1451,4003
1452,4003
1453,4003
1454,4003
1455,4003
1456,4003
1457,4003
1458,4003
1459,4003
1460,4003
1461,4003
1462,4003
1463,4003
1464,4003
1465,4003
1466,4006
1467,4003
1468,4006
1469,4002
1470,4002
1471,4008
1472,4002
1473,4002
1474,4002
1475,4002
1476,4002
1477,4002
1478,4002
1479,4002
1480,4002
1481,4002
1482,4002
1483,4002
1484,4002
1485,4002
1486,4002
1487,4002
1488,4002
1489,4002
1490,4002
1491,4002
1492,4002
1493,4002
1494,4002
1495,4002
1496,4002
1497,4002
1498,4002
1499,4002
1500,4008
1501,4008
1502,4008
1503,4008
1504,4008
1505,4008
1506,4008
1507,4008
1508,4008
1509,4008
1510,4008
1511,4008
1512,4008
1513,4008
1514,4008
1515,4008
1516,4008
1517,4008
1518,4008
1519,4008
1520,4008
1521,4008
1522,4008
1523,4008
1524,4008
1525,4008
1526,4008
1527,4008
1528,4008
1529,4008
1530,4008
1531,4008
1532,4008
