variable_names,hhtotals,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hsize,hsize,hsize,hsize,hsize,hsize,hsize
variable_categories,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7
geo,,,,,,,,,,,,,,,,,,,,,,,,
33,3644.912831,69.15073303,114.8794436,80.30407707,171.7614982,72.49673624,112.6487748,51.30538257,92.57275551,91.45742111,317.8703051,403.7510542,382.5597005,243.1429,128.2634564,529.7838418,782.9647514,2423.621659,883.3448478,239.7968968,98.14942753,0,0,0
34,3481.505007,314.1902329,99.33955893,158.2502276,113.2008927,102.8048924,121.2866708,135.1480046,23.10222301,73.92711362,207.9200071,190.5933398,399.668458,311.8800106,338.447567,337.2924559,554.4533522,2060.718292,911.3826976,420.4604587,71.61689132,0,17.32666726,0
35,2967.339452,86.11102723,87.27468976,37.23720096,0,80.29271458,83.78370217,67.49242675,69.81975181,102.4023027,217.6048931,228.0778559,404.9545605,373.5356722,180.3676922,265.3150569,683.0699052,1776.912684,886.710848,138.4758411,61.6741141,24.43691313,20.94592554,58.18312651
36,1471.182554,63.63056534,58.14517177,58.14517177,30.71820396,17.5532594,25.23281039,123.9698945,12.06786584,32.91236138,103.125399,117.3874223,159.0764133,161.2705708,100.9312416,52.65977821,354.3564242,804.1586964,412.501596,156.8822559,65.82472276,31.81528267,0,0
37,735.0808041,16.65700344,0,0,22.45074377,0,0,0,13.76013328,8.690610492,49.24679279,30.41713672,55.04053311,39.83196475,33.31400688,33.31400688,432.357872,235.3707008,192.6418659,131.8075925,167.294252,7.966392951,0,0
38,55.84189375,1.89027567,2.362844587,2.362844587,2.284083101,1.653991211,0.708853376,1.969037156,0,0.866376349,1.653991211,3.623028367,3.623028367,3.386743908,1.732752697,8.585002,19.13904116,36.15152219,17.170004,1.496468239,0,0.63009189,0,0.393807431
39,1091.728562,58.10057583,50.60372733,0,7.496848494,0,24.3647576,14.05659093,6.559742432,59.03768189,31.8616061,57.16346976,48.72951521,86.21375768,100.2703486,148.0627577,399.2071823,493.8548945,319.553167,190.2325305,80.59112131,0,7.496848494,0
40,4026.906035,263.5829485,247.547484,84.18618888,89.19727155,41.0908779,18.03989762,110.2438188,97.21500382,182.4034092,55.12190938,153.3391297,356.7890862,504.1149167,290.6427949,408.904346,1124.486951,2499.528036,1050.322928,311.6893422,138.3058817,27.05984642,0,0
41,4065.405225,27.89477537,57.85583039,74.38606764,75.41920747,157.0372539,160.1366734,230.3901817,95.04886421,48.55757193,102.280843,338.8698637,414.2890712,445.283266,327.5053256,295.4779909,1214.972438,2100.373271,1289.358506,410.1565119,56.82269056,158.0703937,50.62385159,0
42,5098.586808,235.9780091,106.5033493,159.7550239,195.2561403,78.31128622,146.1810676,182.7263345,161.8433249,81.44373767,295.4945867,264.1700722,382.1590768,766.4064545,243.2870625,529.3842949,1269.686987,2698.084848,1747.907908,228.6689558,326.8191012,97.10599491,0,0
43,3332.985254,104.4914803,55.66368576,26.36700904,160.1551661,100.5852567,103.5149244,20.5076737,42.96845918,84.96036248,146.4833836,197.2642899,258.787311,258.787311,405.2706946,459.9578244,907.2204223,1977.525678,899.4079752,364.2553472,81.05413892,10.7421148,0,0
44,3964.866176,211.2342129,130.965212,147.863949,34.85364513,138.3584094,124.6281856,78.15665877,137.3022384,135.1898963,165.8188571,234.4699763,270.3797925,481.6140054,233.4138053,535.4787297,905.1386023,2509.462449,1057.227236,211.2342129,89.77454048,97.16773793,0,0
45,2937.324163,157.7018515,16.2789008,157.7018515,32.5578016,93.6036796,49.8541337,69.1853284,36.6275268,54.9412902,111.917443,254.357825,198.3991035,223.834886,215.6954356,232.9917677,1031.675338,1639.081824,897.3744066,235.0266303,148.5449698,17.2963321,0,0
46,2130.901254,41.07290163,36.18327049,49.8742377,85.07958195,80.1899508,12.71304098,69.43276228,15.64681967,9.779262293,149.6227131,151.5785655,225.900959,188.7397623,57.69764753,403.8835327,553.5062458,1157.864656,421.4862048,258.1725245,187.761836,90.94713933,14.66889344,0
47,1221.647447,88.82894017,8.982701815,5.988467877,22.95579353,41.91927514,41.91927514,32.93657332,11.97693575,20.95963757,48.90582099,84.83662825,90.82509613,120.7674355,21.95771555,238.5406371,339.346513,609.8256454,424.1831413,123.7616695,55.89236685,7.984623836,0,0
48,2437.149735,308.4079554,39.45960372,53.99735247,73.72715433,77.88079683,105.9178837,100.7258306,166.1456999,0,79.95761807,159.9152361,201.4516611,179.645038,185.8755018,263.7562986,440.2861047,1291.782817,780.8847895,222.2198736,113.1867581,29.07549748,0,0
49,526.8461001,43.80244712,0,7.300407853,6.083673211,2.433469284,17.03428499,0,0,6.083673211,21.90122356,8.517142496,81.52122103,17.03428499,52.31958962,60.83673211,201.9779506,188.5938695,175.2097885,74.22081318,74.22081318,4.866938569,9.733877138,0
50,754.4911958,39.07723325,39.07723325,14.02772476,11.02178374,17.03366577,8.015842718,10.0198034,3.005941019,11.02178374,12.02376408,17.03366577,35.06931189,65.12872208,38.07525291,134.2653655,300.5941019,353.6990599,249.4931046,68.1346631,71.14060412,12.02376408,0,0
52,1793.801351,75.59213447,37.04014589,9.071056137,36.28422455,0,0,18.14211227,72.56844909,9.071056137,77.85989851,45.35528068,83.90726927,139.8454488,120.1914938,96.75793213,972.1148493,577.5239074,663.6989407,271.3757628,257.0132572,24.18948303,0,0
53,1922.999116,466.3348723,397.5479497,307.5180069,90.02994282,76.87950173,102.1688115,76.87950173,36.41660608,18.20830304,148.7011415,86.99522564,54.62490913,31.35874413,0,0,29.33559935,650.4410475,544.2259465,257.9509598,259.9741045,136.5622728,54.62490913,19.21987543
54,453.3578127,15.34638576,19.1829822,19.1829822,18.54354946,13.42808754,5.754894661,15.9858185,0,7.033760141,13.42808754,29.41390605,29.41390605,27.49560782,14.06752028,69.69816867,155.3821558,293.4996277,139.3963373,12.14922206,0,5.115461921,0,3.197163701
55,359.3728375,39.08967707,31.52393312,17.65340255,0,0,11.34861592,0,16.39244522,13.87053057,8.826701273,13.87053057,29.00201847,11.34861592,17.65340255,27.74106114,121.0519032,187.8826414,59.26499426,79.44031146,20.1753172,12.60957325,0,0
56,2232.807942,86.61270104,34.87004847,37.11972902,73.11461776,15.74776383,33.7452082,17.99744437,26.99616656,0,160.8521591,226.0928949,228.3425755,56.24201366,155.2279577,174.3502424,905.49642,1471.291077,528.6749284,159.7273188,48.36813175,24.74648601,0,0
57,2648.913219,143.6837856,23.60519335,83.1313331,75.94714382,101.6049627,31.81569538,67.73664179,34.89463365,34.89463365,90.31552238,135.4732836,150.8679749,238.104559,142.6574729,368.4462788,925.7341044,1644.153032,642.4717842,183.709983,178.5784193,0,0,0
58,1036.894813,118.6850128,13.50308529,17.76721749,7.106886995,0,19.89928359,15.63515139,30.55961408,17.05652879,15.63515139,27.71685928,27.00617058,65.38336035,64.67267165,118.6850128,477.5828061,392.3001621,407.9353135,92.38953093,128.6346546,15.63515139,0,0
59,3339.314712,197.151002,66.83084813,80.19701776,66.83084813,20.04925444,57.92006838,20.04925444,115.8401368,104.7016621,144.800171,292.9418843,429.945123,230.5664261,99.13242473,576.9729889,835.3856017,1831.165239,1077.090502,238.3633583,157.0524931,35.643119,0,0
60,2455.319282,124.1150406,12.95113467,55.04232236,12.95113467,16.18891834,25.90226934,28.06079179,124.1150406,50.72527746,144.6210038,269.8153057,255.7849098,302.1931423,212.6144609,300.0346199,520.2039093,1530.392414,642.1604275,234.1996853,20.50596323,28.06079179,0,0
61,4127.047144,337.3170344,233.4448047,163.8397024,97.44714326,83.5261228,81.38442734,85.66781825,64.25086369,0,148.8478342,278.4204093,361.9465321,462.6062186,341.6004253,421.9140049,964.8338031,2831.321393,895.2287007,344.8129685,55.68408186,0,0,0
62,4978.564798,326.9268863,47.51186583,80.31767796,91.63002696,133.4857183,174.2101747,95.02373167,90.49879206,108.5985505,298.6460138,604.079437,623.3104303,438.9191415,321.2707118,624.4416652,919.6939743,2774.919212,1754.545331,381.2261616,67.87409405,0,0,0
63,3783.636246,152.1715238,30.43430476,84.78127755,118.4764007,49.99921497,48.91227551,46.7383966,195.649102,59.78167007,177.1711313,316.2993816,581.5126089,331.516534,327.1687762,635.8595817,627.164066,1907.578745,1285.849376,414.1239327,124.9980374,41.30369932,9.782455102,0
64,1717.379227,128.2129875,11.24675329,56.23376644,43.86233782,48.36103914,38.23896118,8.99740263,14.62077927,20.24415592,83.22597433,37.11428585,131.5870135,164.202598,143.9584421,286.7922088,500.4805213,881.7454578,445.3714302,328.405196,46.11168848,15.7454546,0,0
65,1604.780041,46.68451028,27.232631,0,44.73932235,0,13.6163155,47.65710424,54.46526199,29.17781892,18.47928532,62.2460137,119.6290576,183.8202592,159.5054101,183.8202592,613.7067914,890.8960712,500.8858915,115.7386817,44.73932235,8.753345677,43.76672839,0
66,5100.77881,209.1095266,14.93639476,46.05388384,252.6740114,156.832145,88.37366899,49.78798253,129.4487546,58.50087948,180.4814367,399.5485598,756.7773345,708.2340515,448.0918428,886.2260891,715.7022489,2757.009533,1822.240161,365.9416716,93.35246725,62.23497817,0,0
67,6633.220071,506.0167882,619.3205473,183.7060948,115.5038321,15.40051094,179.3059489,152.9050729,489.5162407,257.4085401,202.4067153,618.2205108,706.2234305,502.7166787,837.1277735,147.4048905,1100.036496,3634.520583,1876.662262,586.3194524,377.3125181,134.2044525,0,24.20080291
68,1375.155154,191.9552961,43.00637781,30.41914528,49.29999407,9.440424397,47.20212198,28.32127319,22.02765693,17.83191275,33.56595341,122.7255172,81.81701144,232.8638018,46.15318594,231.8148657,186.7106159,585.3063126,438.4552664,203.4935926,126.9212613,9.440424397,11.53829649,0
69,2371.656539,108.7009247,51.38589167,147.2403434,82.01978863,29.64570673,54.35046235,14.82285337,23.71656539,14.82285337,44.4685601,123.5237781,341.9138177,372.5477146,146.2521532,238.1538441,578.0912813,1003.013078,784.6230382,331.0437252,249.0239366,3.952760898,0,0
70,8462.617757,672.658786,486.806437,149.9490543,90.81421601,153.1169921,268.218731,195.3561623,322.0736731,209.0838927,324.1856316,439.2873705,1438.243747,1228.103875,497.3662295,925.0378282,1062.315131,3615.672972,2959.909854,1449.859518,318.9057353,106.6539048,11.61577182,0
71,4362.762308,367.9438091,164.9047884,88.63632376,294.7673092,173.1500278,113.372042,62.86995057,43.28750695,24.73571826,301.9818937,280.3381403,491.6224004,523.5727031,199.9470559,589.5346185,642.0980198,2276.716735,1483.112441,411.231316,191.7018165,0,0,0
