hid,sample_geo,hinc,hsize,hhrtotals,hhtotals
495403,3705,10,2,1,1
495411,2402,13,3,1,1
495438,2600,3,3,1,1
495439,3709,14,3,1,1
495457,3208,12,5,1,1
495459,1700,12,3,1,1
495465,3307,12,3,1,1
495466,3205,12,3,1,1
495468,4112,11,6,1,1
495514,4005,10,1,1,1
495525,3106,15,5,1,1
495542,4104,14,4,1,1
495551,3806,12,2,1,1
495562,2203,12,4,1,1
495579,4014,3,2,1,1
495581,3303,16,4,1,1
495596,2702,2,2,1,1
495611,4016,11,1,1,1
495640,401,14,4,1,1
495644,4006,1,1,1,1
495647,3702,11,4,1,1
495671,1801,7,2,1,1
495682,4105,9,6,1,1
495683,3803,8,3,1,1
495689,2401,1,1,1,1
495691,3313,4,2,1,1
495708,3002,6,2,1,1
495716,701,13,2,1,1
495768,3805,12,1,1,1
495770,4008,12,2,1,1
495775,3303,15,5,1,1
495793,4104,12,6,1,1
495809,1000,9,4,1,1
495825,3709,10,2,1,1
495864,4016,15,2,1,1
495881,2201,13,2,1,1
495888,4107,3,1,1,1
495892,1300,14,2,1,1
495895,200,3,1,1,1
495912,600,14,2,1,1
495961,902,12,2,1,1
495971,704,10,3,1,1
495983,3202,2,1,1,1
496077,4110,15,4,1,1
496102,4111,3,1,1,1
496132,1500,4,1,1,1
496136,3709,14,7,1,1
496141,2001,11,3,1,1
496162,901,10,2,1,1
496165,1102,10,1,1,1
496166,3205,8,1,1,1
496179,3003,8,2,1,1
496185,2500,5,1,1,1
496225,2901,10,2,1,1
496247,704,14,2,1,1
496268,701,1,1,1,1
496287,3307,12,1,1,1
496341,1000,6,2,1,1
496359,1202,10,6,1,1
496364,3101,2,1,1,1
496367,1600,11,3,1,1
496371,2903,11,4,1,1
496390,3104,11,4,1,1
496409,2402,11,1,1,1
496472,3313,7,5,1,1
496492,2901,8,3,1,1
496507,4006,7,1,1,1
496522,4006,5,2,1,1
496531,701,6,1,1,1
496558,4009,16,2,1,1
496571,4112,1,1,1,1
496579,2202,12,2,1,1
496583,4016,11,1,1,1
496589,1205,3,1,1,1
496611,3107,11,3,1,1
496623,3202,13,2,1,1
496624,3104,2,1,1,1
496629,401,3,2,1,1
496639,2802,11,2,1,1
496650,1204,1,2,1,1
496677,4013,12,1,1,1
496678,3808,16,1,1,1
496705,3902,16,3,1,1
496712,3901,11,2,1,1
496730,4001,12,1,1,1
496735,1600,5,4,1,1
496779,1206,8,2,1,1
496782,4109,12,4,1,1
496795,3204,15,5,1,1
496804,4104,7,1,1,1
496806,4016,14,3,1,1
496830,4103,15,2,1,1
496834,3304,16,1,1,1
496844,702,13,4,1,1
496934,3308,13,4,1,1
496969,3104,12,2,1,1
497019,3306,3,1,1,1
497035,3301,13,1,1,1
497038,3205,16,4,1,1
497040,3102,13,2,1,1
497061,1300,16,3,1,1
497092,1700,7,1,1,1
497132,1207,4,1,1,1
497134,403,12,4,1,1
497157,4103,1,1,1,1
497162,4103,15,2,1,1
497163,3710,11,7,1,1
497183,3705,2,3,1,1
497194,2401,11,2,1,1
497234,4101,11,2,1,1
497255,3803,12,5,1,1
497326,3203,16,2,1,1
497333,702,12,4,1,1
497337,1700,15,2,1,1
497340,4104,1,1,1,1
497354,3304,12,4,1,1
497369,403,3,2,1,1
497373,2002,12,1,1,1
497377,3305,14,1,1,1
497422,3205,2,1,1,1
497496,3804,1,1,1,1
497512,3002,16,4,1,1
497531,1500,3,1,1,1
497562,4017,2,1,1,1
497580,4014,6,7,1,1
497608,4016,16,4,1,1
497619,3705,7,4,1,1
497642,2100,5,3,1,1
497676,4110,16,2,1,1
497682,3313,10,1,1,1
497683,3706,1,1,1,1
497690,4107,7,2,1,1
497699,600,11,3,1,1
497722,1205,12,4,1,1
497728,403,9,3,1,1
497765,2902,12,4,1,1
497766,3303,4,2,1,1
497767,4114,11,1,1,1
497782,3209,12,2,1,1
497815,3307,11,1,1,1
497816,1801,11,1,1,1
497837,2600,9,2,1,1
497844,3306,4,4,1,1
497880,4007,3,1,1,1
497885,703,3,1,1,1
497893,2401,6,2,1,1
497918,4008,7,1,1,1
497919,1500,9,4,1,1
497929,2402,5,2,1,1
497931,901,14,2,1,1
497963,4105,12,4,1,1
497980,4018,1,1,1,1
498015,4009,6,3,1,1
498019,702,2,1,1,1
498026,100,5,5,1,1
498064,4107,9,5,1,1
498070,2500,9,1,1,1
498076,3206,8,6,1,1
498082,703,11,1,1,1
498094,3308,13,2,1,1
498108,1206,10,2,1,1
498135,1500,11,2,1,1
498179,3903,8,3,1,1
498189,3101,6,3,1,1
498211,1207,1,1,1,1
498221,703,12,2,1,1
498260,1000,10,3,1,1
498300,3807,2,1,1,1
498347,3709,3,3,1,1
498369,4003,6,1,1,1
498391,702,16,2,1,1
498402,3702,15,4,1,1
498466,1206,9,1,1,1
498496,2201,9,5,1,1
498531,3807,4,1,1,1
498587,4113,1,1,1,1
498588,4005,11,2,1,1
498590,300,6,2,1,1
498594,3206,10,5,1,1
498595,4109,13,3,1,1
498637,3805,9,1,1,1
498719,3209,13,2,1,1
498736,3808,12,2,1,1
498820,4003,5,1,1,1
498844,2801,10,2,1,1
498853,4009,1,2,1,1
498855,4101,3,1,1,1
498876,3707,7,1,1,1
498885,2903,16,4,1,1
498902,1700,14,3,1,1
498904,3708,1,1,1,1
498912,3807,7,1,1,1
498921,2702,13,3,1,1
498947,3103,16,3,1,1
498985,300,9,4,1,1
499001,3707,4,3,1,1
499006,4111,12,2,1,1
499013,800,6,2,1,1
499020,2201,2,1,1,1
499041,2902,4,4,1,1
499055,701,7,2,1,1
499105,3303,9,2,1,1
499127,4113,10,1,1,1
499128,3210,11,2,1,1
499160,2201,15,3,1,1
499183,1801,6,1,1,1
499205,3209,7,2,1,1
499213,3312,10,3,1,1
499267,3204,7,2,1,1
499308,2500,5,3,1,1
499321,3204,1,1,1,1
499322,3105,15,2,1,1
499330,1101,1,5,1,1
499345,3806,15,2,1,1
499367,4103,13,2,1,1
499375,704,9,1,1,1
499398,3801,13,4,1,1
499399,500,4,1,1,1
499402,3205,12,4,1,1
499448,3801,8,3,1,1
499449,702,1,1,1,1
499467,3204,15,4,1,1
499484,402,4,4,1,1
499496,2500,9,2,1,1
499499,4107,4,4,1,1
499518,2702,16,3,1,1
499537,3205,16,4,1,1
499551,1300,6,2,1,1
499552,1202,1,1,1,1
499579,300,15,2,1,1
499594,402,7,2,1,1
499606,4113,11,3,1,1
499624,3305,12,1,1,1
499629,100,14,2,1,1
499727,2201,6,1,1,1
499769,3301,14,3,1,1
499866,2100,9,2,1,1
499890,4010,4,2,1,1
499903,3307,15,4,1,1
499954,3210,15,4,1,1
499972,4112,12,2,1,1
499985,902,16,5,1,1
500008,2801,11,2,1,1
500015,4105,7,2,1,1
500023,3710,1,2,1,1
500027,4110,12,2,1,1
500076,4113,3,1,1,1
500130,2600,12,3,1,1
500133,4103,12,1,1,1
500153,2202,12,4,1,1
500156,3313,13,1,1,1
500165,2801,15,2,1,1
500190,3702,2,2,1,1
500249,3309,12,2,1,1
500269,3701,16,4,1,1
500307,4001,8,1,1,1
500328,3308,15,5,1,1
500340,4112,5,3,1,1
500341,4014,8,2,1,1
500386,600,14,4,1,1
500405,2600,1,1,1,1
500417,4103,3,2,1,1
500463,2203,12,2,1,1
500470,4002,4,2,1,1
500511,402,10,2,1,1
500515,2802,5,1,1,1
500547,3305,3,1,1,1
500565,3303,10,2,1,1
500595,4009,14,2,1,1
500596,1201,11,4,1,1
500633,901,3,1,1,1
500645,2401,8,2,1,1
500665,4114,6,2,1,1
500672,704,13,2,1,1
500708,4113,6,1,1,1
500731,4109,6,2,1,1
500799,3804,3,3,1,1
500849,4103,12,3,1,1
500853,403,12,2,1,1
500871,3201,13,1,1,1
500880,3311,13,4,1,1
500881,1102,5,1,1,1
500884,1600,9,2,1,1
500919,1700,10,1,1,1
500947,3806,16,2,1,1
500981,1802,13,4,1,1
501017,4013,12,1,1,1
501018,3701,4,4,1,1
501067,300,4,1,1,1
501088,904,4,2,1,1
501096,4112,6,1,1,1
501108,904,16,2,1,1
501126,3805,16,4,1,1
501137,4001,6,7,1,1
501168,3201,16,2,1,1
501198,3212,13,5,1,1
501209,1300,3,1,1,1
501254,2701,1,2,1,1
501258,3705,2,1,1,1
501262,3105,16,2,1,1
501298,4012,3,6,1,1
501302,3704,13,4,1,1
501305,4112,15,3,1,1
501312,3809,3,1,1,1
501358,4101,12,1,1,1
501413,2802,11,1,1,1
501465,2100,1,1,1,1
501467,4006,12,1,1,1
501510,4110,12,1,1,1
501524,2600,2,1,1,1
501529,2202,11,3,1,1
501545,4113,5,3,1,1
501587,4011,2,1,1,1
501590,2801,12,4,1,1
501645,4014,11,1,1,1
501673,701,5,3,1,1
501730,4014,2,2,1,1
501783,3106,3,1,1,1
501792,2600,11,2,1,1
501793,3807,13,2,1,1
501833,500,5,4,1,1
501868,2903,15,3,1,1
501915,2801,2,1,1,1
501926,2402,3,1,1,1
501931,4102,16,3,1,1
501943,500,7,2,1,1
501991,3704,3,2,1,1
501997,4006,13,3,1,1
502019,4016,1,3,1,1
502024,704,10,3,1,1
502076,3201,8,1,1,1
502092,2401,1,1,1,1
502094,1204,10,1,1,1
502095,800,8,2,1,1
502100,300,16,2,1,1
502101,3803,1,2,1,1
502142,3208,5,2,1,1
502148,3803,1,1,1,1
502160,4009,12,4,1,1
502166,4002,1,3,1,1
502169,2402,15,4,1,1
502180,704,12,1,1,1
502187,2500,3,2,1,1
502193,704,14,7,1,1
502207,3301,3,1,1,1
502229,2002,8,1,1,1
502247,702,14,2,1,1
502262,3809,10,2,1,1
502288,2100,5,1,1,1
502290,3708,1,1,1,1
502339,702,11,1,1,1
502353,3107,8,2,1,1
502354,4112,3,1,1,1
502362,3808,4,3,1,1
502374,4017,3,2,1,1
502386,4107,9,4,1,1
502421,2500,10,2,1,1
502429,2001,11,1,1,1
502434,3703,10,2,1,1
502436,4001,10,1,1,1
502441,1700,13,3,1,1
502449,3212,12,1,1,1
502534,3311,14,4,1,1
502559,701,6,1,1,1
502562,905,12,2,1,1
502579,4107,2,1,1,1
502670,3809,15,1,1,1
502698,4015,1,1,1,1
502699,1700,4,1,1,1
502705,901,11,3,1,1
502740,4005,11,1,1,1
502767,2202,11,5,1,1
502773,2002,16,3,1,1
502810,1802,14,2,1,1
502827,3303,16,4,1,1
502892,403,12,3,1,1
502909,3202,13,5,1,1
502911,4104,15,3,1,1
502936,902,4,1,1,1
502949,904,13,2,1,1
502953,403,11,4,1,1
502976,1400,9,2,1,1
502995,1000,6,2,1,1
503020,1207,11,4,1,1
503044,401,9,1,1,1
503049,701,6,5,1,1
503072,500,10,2,1,1
503081,701,9,3,1,1
503085,1600,1,4,1,1
503148,4016,6,5,1,1
503149,2001,15,4,1,1
503167,3801,10,1,1,1
503224,3205,12,4,1,1
503256,2500,11,4,1,1
503261,1600,8,4,1,1
503272,4108,8,1,1,1
503300,3305,13,2,1,1
503336,905,12,2,1,1
503361,403,12,2,1,1
503363,3301,16,5,1,1
503395,2801,12,3,1,1
503419,3002,13,3,1,1
503425,703,11,1,1,1
503469,2203,12,2,1,1
503486,3102,15,3,1,1
503489,3308,12,4,1,1
503531,4004,12,2,1,1
503550,500,7,1,1,1
503552,2401,6,2,1,1
503554,2203,5,2,1,1
503576,3313,12,1,1,1
503592,4107,8,2,1,1
503596,4010,2,3,1,1
503597,300,15,3,1,1
503598,3211,3,1,1,1
503604,1400,11,2,1,1
503618,200,11,5,1,1
503621,2600,10,3,1,1
503625,1500,10,3,1,1
503631,702,13,1,1,1
503662,3204,15,2,1,1
503677,2500,9,7,1,1
503700,3702,1,5,1,1
503709,3310,6,1,1,1
503716,2903,15,3,1,1
503717,4003,3,7,1,1
503750,903,9,4,1,1
503757,2402,13,2,1,1
503808,4102,14,1,1,1
503831,3903,15,2,1,1
503840,2100,12,2,1,1
503847,1801,5,2,1,1
503852,1207,12,4,1,1
503892,1600,2,1,1,1
503896,3105,3,1,1,1
503899,4103,14,2,1,1
503928,903,11,1,1,1
503979,3207,15,3,1,1
504000,4109,16,4,1,1
504039,3706,3,2,1,1
504122,3310,11,4,1,1
504165,4107,5,3,1,1
504193,1204,12,4,1,1
504195,403,1,1,1,1
504215,1205,3,1,1,1
504220,200,10,2,1,1
504239,4017,13,4,1,1
504250,2300,13,2,1,1
504287,4018,12,2,1,1
504303,3310,13,5,1,1
504304,600,2,1,1,1
504321,3106,1,1,1,1
504336,4011,12,4,1,1
504390,3207,15,2,1,1
504410,1802,13,6,1,1
504425,3208,13,4,1,1
504431,3703,1,1,1,1
504473,3801,10,2,1,1
504478,200,11,2,1,1
504482,2401,1,1,1,1
504484,3205,16,5,1,1
504519,2100,11,2,1,1
504539,4001,13,3,1,1
504553,701,3,5,1,1
504561,4106,6,1,1,1
504618,4110,13,4,1,1
504637,4016,3,1,1,1
504650,4111,11,3,1,1
504656,3312,11,3,1,1
504703,1300,12,2,1,1
504704,3301,15,5,1,1
504728,3105,3,2,1,1
504754,3808,16,2,1,1
504759,703,5,3,1,1
504769,3703,12,2,1,1
504780,3707,3,6,1,1
504783,2801,16,2,1,1
504805,4111,3,2,1,1
504830,4113,11,2,1,1
504851,300,12,6,1,1
504865,4017,10,1,1,1
504895,3303,15,4,1,1
504915,902,4,2,1,1
504931,3805,12,1,1,1
504946,4001,7,6,1,1
504950,2203,9,3,1,1
504960,3805,12,1,1,1
504982,2001,11,2,1,1
505025,3301,10,2,1,1
505033,1600,12,3,1,1
505050,3208,15,2,1,1
505058,4009,9,1,1,1
505119,3202,16,3,1,1
505156,3708,8,3,1,1
505197,2402,10,3,1,1
505200,3310,11,4,1,1
505203,1101,4,1,1,1
505222,3203,5,1,1,1
505226,4001,12,4,1,1
505238,3807,10,1,1,1
505240,2201,13,4,1,1
505316,4002,14,1,1,1
505318,100,11,2,1,1
505333,200,3,1,1,1
505338,3106,4,4,1,1
505341,4012,15,4,1,1
505353,4018,1,1,1,1
505365,2702,7,2,1,1
505377,2001,12,2,1,1
505378,401,12,3,1,1
505390,2702,15,2,1,1
505414,4013,15,5,1,1
505415,1500,11,4,1,1
505416,401,16,1,1,1
505436,1900,12,4,1,1
505463,904,11,3,1,1
505520,3206,12,3,1,1
505564,4005,6,1,1,1
505601,3304,12,4,1,1
505612,2203,14,5,1,1
505629,3902,6,2,1,1
505659,3208,11,3,1,1
505667,702,4,1,1,1
505678,1203,14,6,1,1
505684,3301,15,2,1,1
505691,3102,13,2,1,1
505724,300,10,2,1,1
505776,4015,12,4,1,1
505823,3107,16,7,1,1
505827,4111,6,4,1,1
505828,3801,1,1,1,1
505837,1900,11,4,1,1
505864,1202,9,2,1,1
505869,3305,16,2,1,1
505934,3710,10,2,1,1
505968,704,9,2,1,1
506022,3001,12,2,1,1
506026,3309,12,2,1,1
506028,300,7,2,1,1
506046,4013,3,1,1,1
506125,4018,11,1,1,1
506140,1400,6,1,1,1
506180,3102,12,2,1,1
506185,4112,12,4,1,1
506189,3803,12,3,1,1
506302,3707,8,1,1,1
506311,4105,2,1,1,1
506327,4008,1,2,1,1
506345,1206,10,2,1,1
506377,4004,12,4,1,1
506392,4111,15,4,1,1
506423,701,4,2,1,1
506430,1206,1,1,1,1
506438,905,13,2,1,1
506472,2702,8,1,1,1
506474,4014,5,5,1,1
506477,2600,10,3,1,1
506486,4014,2,6,1,1
506539,1600,5,2,1,1
506560,3705,7,3,1,1
506577,100,2,1,1,1
506582,3313,12,4,1,1
506583,4003,8,3,1,1
506586,3701,9,2,1,1
506594,1801,13,4,1,1
506606,800,12,4,1,1
506614,901,6,1,1,1
506615,2002,8,6,1,1
506651,3106,13,1,1,1
506677,4008,5,2,1,1
506700,3301,6,2,1,1
506729,905,2,4,1,1
506730,2500,13,5,1,1
506758,3804,1,1,1,1
506801,904,8,2,1,1
506805,704,11,2,1,1
506807,2100,8,2,1,1
506815,2702,4,1,1,1
506837,1207,12,7,1,1
506862,403,11,1,1,1
506863,1203,8,1,1,1
506873,2001,5,1,1,1
506881,901,3,1,1,1
506887,3205,14,3,1,1
506889,906,11,2,1,1
506943,4008,10,1,1,1
506975,3212,15,2,1,1
506997,800,11,2,1,1
507014,3101,15,2,1,1
507047,3309,8,2,1,1
507053,1101,1,2,1,1
507063,2500,2,1,1,1
507072,2903,12,2,1,1
507097,3808,15,3,1,1
507104,3303,13,4,1,1
507111,3305,11,2,1,1
507118,1801,15,4,1,1
507146,300,1,1,1,1
507147,1300,11,2,1,1
507173,2802,12,3,1,1
507193,3303,16,4,1,1
507227,600,4,2,1,1
507228,2600,5,1,1,1
507233,3303,5,2,1,1
507264,905,13,1,1,1
507269,1400,14,2,1,1
507280,3806,16,5,1,1
507312,4101,10,2,1,1
507315,2600,11,2,1,1
507323,2203,6,1,1,1
507324,3210,12,4,1,1
507351,1202,14,2,1,1
507389,1801,13,2,1,1
507404,3304,3,1,1,1
507407,4113,2,3,1,1
507434,903,1,1,1,1
507468,1000,10,1,1,1
507497,800,7,2,1,1
507503,3105,16,2,1,1
507516,3101,9,1,1,1
507528,1700,2,4,1,1
507533,2100,12,3,1,1
507561,904,6,3,1,1
507566,3809,2,2,1,1
507584,3105,15,4,1,1
507589,3802,3,2,1,1
507599,3307,16,2,1,1
507610,1700,13,4,1,1
507613,2401,4,1,1,1
507618,903,4,1,1,1
507663,3801,11,3,1,1
507732,3701,11,5,1,1
507772,3802,7,2,1,1
507774,3206,16,7,1,1
507815,3705,1,3,1,1
507826,300,11,1,1,1
507852,800,8,2,1,1
507855,3901,14,4,1,1
507861,3903,11,1,1,1
507871,1000,6,2,1,1
507873,1204,11,2,1,1
507880,3210,12,4,1,1
507887,200,12,1,1,1
507905,3901,8,4,1,1
507933,4101,14,1,1,1
507960,403,9,2,1,1
507973,3807,11,1,1,1
507992,4010,9,1,1,1
507997,2201,12,2,1,1
508002,3210,13,4,1,1
508019,3103,12,2,1,1
508059,4010,13,3,1,1
508084,1207,12,3,1,1
508098,3710,11,6,1,1
508110,2801,11,1,1,1
508125,3201,14,2,1,1
508128,4004,7,2,1,1
508194,4006,2,2,1,1
508204,3707,12,4,1,1
508206,4108,16,2,1,1
508227,1203,12,2,1,1
508244,902,7,4,1,1
508272,2202,12,1,1,1
508290,2203,1,1,1,1
508294,2402,11,2,1,1
508317,1206,7,3,1,1
508333,4015,11,2,1,1
508334,401,5,4,1,1
508343,3709,8,3,1,1
508345,2402,4,1,1,1
508366,2702,6,1,1,1
508401,4017,8,4,1,1
508417,3204,11,4,1,1
508421,703,13,3,1,1
508424,2203,6,3,1,1
508447,703,12,1,1,1
508477,4001,14,4,1,1
508512,901,13,2,1,1
508546,1101,1,1,1,1
508554,3810,1,1,1,1
508557,3802,1,2,1,1
508566,4101,9,2,1,1
508568,3107,1,1,1,1
508585,3105,16,4,1,1
508592,100,10,1,1,1
508620,3203,7,2,1,1
508642,4011,11,2,1,1
508676,3303,11,2,1,1
508678,4002,9,2,1,1
508700,1202,12,4,1,1
508721,1801,8,3,1,1
508734,2600,2,1,1,1
508767,4114,5,3,1,1
508784,3104,16,3,1,1
508794,1205,10,2,1,1
508825,1300,11,4,1,1
508826,3104,16,6,1,1
508832,1000,10,2,1,1
508833,2600,2,1,1,1
508840,4105,10,1,1,1
508851,3302,15,3,1,1
508892,4110,4,2,1,1
508898,4102,1,1,1,1
508916,4002,1,1,1,1
508961,3809,1,2,1,1
508970,1202,13,3,1,1
508978,1700,12,2,1,1
508990,4017,8,3,1,1
509025,1700,11,1,1,1
509031,3801,3,3,1,1
509048,4103,13,3,1,1
509050,2002,13,4,1,1
509074,1700,3,1,1,1
509102,4108,10,1,1,1
509118,1500,15,2,1,1
509132,1300,3,2,1,1
509146,3901,1,2,1,1
509165,200,3,1,1,1
509175,3204,14,2,1,1
509251,2802,15,5,1,1
509286,2702,6,2,1,1
509351,3001,13,2,1,1
509353,3807,6,1,1,1
509357,1207,12,1,1,1
509384,3304,11,1,1,1
509422,2500,13,2,1,1
509444,4107,12,4,1,1
509465,3901,1,1,1,1
509474,2002,16,1,1,1
509481,701,2,1,1,1
509489,3209,15,4,1,1
509509,3106,15,5,1,1
509516,4012,11,3,1,1
509519,4014,3,1,1,1
509524,902,1,1,1,1
509606,3201,16,2,1,1
509614,2600,2,2,1,1
509642,3306,3,2,1,1
509707,704,10,2,1,1
509816,3305,9,2,1,1
509822,4012,16,2,1,1
509829,3207,14,4,1,1
509836,1500,10,2,1,1
509856,3208,14,3,1,1
509871,1500,6,7,1,1
509883,3710,12,5,1,1
509892,1802,11,2,1,1
509897,3105,16,5,1,1
509948,1101,15,2,1,1
509949,704,5,2,1,1
509963,600,11,2,1,1
509975,3903,2,3,1,1
510000,3704,3,1,1,1
510032,1600,7,3,1,1
510058,906,12,2,1,1
510060,4102,14,5,1,1
510081,3702,7,3,1,1
510094,3701,1,2,1,1
510115,1400,10,4,1,1
510175,4010,2,4,1,1
510188,902,3,1,1,1
510196,2201,12,4,1,1
510201,4018,3,3,1,1
510202,2901,16,3,1,1
510206,3706,1,1,1,1
510208,3209,15,3,1,1
510215,3201,6,2,1,1
510280,903,5,2,1,1
510284,4005,11,2,1,1
510306,3301,11,2,1,1
510311,4102,15,4,1,1
510316,1204,12,4,1,1
510328,2002,14,1,1,1
510339,701,12,2,1,1
510363,902,5,1,1,1
510392,901,2,3,1,1
510418,4009,1,1,1,1
510429,4105,14,5,1,1
510447,2600,11,4,1,1
510449,1900,12,1,1,1
510482,3903,12,3,1,1
510512,3303,15,4,1,1
510527,3101,11,2,1,1
510544,1207,12,3,1,1
510562,1102,10,2,1,1
510595,4101,2,1,1,1
510602,3104,3,4,1,1
510632,4110,13,4,1,1
510664,3205,10,2,1,1
510682,3801,2,2,1,1
510719,2402,11,1,1,1
510729,2203,1,1,1,1
510745,3106,16,4,1,1
510770,4112,10,2,1,1
510793,4101,1,1,1,1
510810,3902,12,1,1,1
510816,4110,16,3,1,1
510825,500,1,3,1,1
510842,600,12,2,1,1
510844,3102,8,3,1,1
510855,2702,12,3,1,1
510861,3805,16,4,1,1
510872,2600,8,4,1,1
510909,403,11,2,1,1
510916,4113,4,2,1,1
510931,2802,2,1,1,1
510936,2802,16,7,1,1
510937,1900,7,1,1,1
510963,2600,11,2,1,1
510968,3101,15,2,1,1
510991,2300,8,2,1,1
511005,3206,1,3,1,1
511044,401,4,1,1,1
511051,3107,4,2,1,1
511059,3313,11,5,1,1
511087,2702,12,4,1,1
511113,3105,4,1,1,1
511145,2600,11,2,1,1
511193,4107,7,5,1,1
511196,3302,2,1,1,1
511207,4006,10,3,1,1
511216,2401,4,1,1,1
511228,3807,6,1,1,1
511250,3207,13,4,1,1
511255,4104,11,2,1,1
511256,1102,13,5,1,1
511258,1205,14,5,1,1
511263,3002,12,2,1,1
511269,4007,15,2,1,1
511281,1700,12,4,1,1
511285,4004,15,4,1,1
511290,4111,3,1,1,1
511303,3212,3,1,1,1
511307,1802,16,4,1,1
511319,2300,13,3,1,1
511336,702,16,4,1,1
511391,904,1,1,1,1
511395,3304,13,3,1,1
511467,2903,11,5,1,1
511469,2600,11,2,1,1
511480,3106,11,3,1,1
511492,4111,13,4,1,1
511493,702,14,2,1,1
511499,2202,11,4,1,1
511523,2402,6,1,1,1
511527,3701,6,1,1,1
511561,1300,4,3,1,1
511591,4018,8,1,1,1
511609,4018,5,5,1,1
511611,4111,13,3,1,1
511618,4108,7,4,1,1
511643,403,11,2,1,1
511651,4005,11,2,1,1
511726,704,9,2,1,1
511732,3701,5,1,1,1
511742,1102,13,3,1,1
511762,2901,6,3,1,1
511781,1802,11,4,1,1
511807,3002,4,1,1,1
511809,3706,5,5,1,1
511842,1300,10,2,1,1
511843,4106,12,3,1,1
511860,4016,11,4,1,1
511890,3807,13,1,1,1
511896,3703,11,3,1,1
511900,1207,15,4,1,1
511924,3706,3,1,1,1
511942,4003,1,3,1,1
511950,4015,15,3,1,1
511959,4001,6,1,1,1
511970,3003,12,2,1,1
511974,500,9,3,1,1
511991,4103,10,4,1,1
512002,3105,9,4,1,1
512009,3702,6,2,1,1
512014,1203,12,2,1,1
512048,2902,15,2,1,1
512062,701,5,1,1,1
512073,2300,7,2,1,1
512076,4005,16,2,1,1
512087,300,13,2,1,1
512096,2002,10,3,1,1
512120,3212,10,1,1,1
512155,600,9,7,1,1
512177,3003,11,4,1,1
512193,4102,14,7,1,1
512208,3202,16,3,1,1
512319,4015,2,1,1,1
512325,1204,5,1,1,1
512364,1204,13,3,1,1
512390,3301,16,2,1,1
512407,2500,11,4,1,1
512423,1300,1,1,1,1
512428,3105,16,4,1,1
512434,3104,16,1,1,1
512440,1000,6,1,1,1
512457,703,14,2,1,1
512474,3810,15,1,1,1
512505,3701,4,1,1,1
512530,3809,5,1,1,1
512554,1600,1,2,1,1
512571,2500,12,5,1,1
512575,906,7,2,1,1
512580,2801,16,2,1,1
512605,3201,4,3,1,1
512632,4111,10,5,1,1
512658,4106,6,4,1,1
512673,1205,5,2,1,1
512699,3107,3,3,1,1
512700,402,12,2,1,1
512706,1102,8,1,1,1
512772,403,12,5,1,1
512777,902,11,2,1,1
512788,3809,15,2,1,1
512809,3809,4,5,1,1
512810,3305,2,1,1,1
512814,1206,7,2,1,1
512825,401,2,1,1,1
512875,4013,1,1,1,1
512925,1202,8,3,1,1
512979,2500,12,2,1,1
512983,4011,12,1,1,1
513015,4103,12,6,1,1
513023,4003,11,3,1,1
513042,2801,12,4,1,1
513098,3705,16,6,1,1
513116,2203,13,3,1,1
513117,2300,11,5,1,1
513164,2100,9,1,1,1
513175,4013,8,3,1,1
513199,403,10,2,1,1
513204,2801,9,5,1,1
513220,4101,7,4,1,1
513246,500,1,4,1,1
513317,3803,3,1,1,1
513338,3801,12,2,1,1
513347,401,16,4,1,1
513359,800,13,2,1,1
513364,2201,6,1,1,1
513371,1300,11,5,1,1
513373,902,1,1,1,1
513384,3707,15,3,1,1
513385,2903,2,1,1,1
513416,3212,1,2,1,1
513433,3809,11,1,1,1
513477,2401,1,3,1,1
513498,2802,16,4,1,1
513503,1102,10,2,1,1
513504,3211,14,4,1,1
513537,1201,8,4,1,1
513560,3104,12,2,1,1
513567,300,13,2,1,1
513610,4003,6,2,1,1
513654,402,1,5,1,1
513662,2203,12,3,1,1
513800,2801,13,4,1,1
513822,4109,10,2,1,1
513825,703,16,2,1,1
513827,703,11,2,1,1
513835,3809,16,2,1,1
513836,800,12,2,1,1
513845,3107,12,2,1,1
513848,402,7,4,1,1
513855,3209,16,2,1,1
513884,2202,12,3,1,1
513913,3810,7,1,1,1
513931,3102,11,6,1,1
513940,1600,9,2,1,1
513947,3306,15,3,1,1
513952,3201,12,2,1,1
514032,1206,11,2,1,1
514053,500,5,1,1,1
514064,3002,15,3,1,1
514069,3308,12,3,1,1
514075,4002,4,3,1,1
514080,3003,8,2,1,1
514087,3303,5,3,1,1
514132,4106,13,2,1,1
514145,1802,4,1,1,1
514162,2701,13,3,1,1
514168,300,10,5,1,1
514178,3201,16,3,1,1
514203,3312,1,1,1,1
514208,4103,3,2,1,1
514225,3201,7,3,1,1
514237,3902,16,2,1,1
514265,4113,15,3,1,1
514293,600,16,1,1,1
514307,403,4,1,1,1
514308,3207,13,5,1,1
514356,3304,11,4,1,1
514372,4107,1,4,1,1
514382,1900,2,1,1,1
514395,3305,13,3,1,1
514405,905,4,1,1,1
514413,4106,8,2,1,1
514427,4104,6,4,1,1
514435,3809,4,1,1,1
514449,1206,4,1,1,1
514482,2401,5,3,1,1
514525,1204,7,5,1,1
514545,2100,13,2,1,1
514552,3901,11,3,1,1
514563,3704,10,5,1,1
514577,3702,12,3,1,1
514603,3901,13,2,1,1
514615,3305,15,1,1,1
514670,1300,12,4,1,1
514694,2902,7,1,1,1
