variable_names,hhtotals,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hsize,hsize,hsize,hsize,hsize,hsize,hsize
variable_categories,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7
geo,,,,,,,,,,,,,,,,,,,,,,,,
5038,2506.25974,40.22888828,32.18311062,0,0,0,36.20599945,237.3504409,213.2131079,92.52644304,261.4877738,221.2588855,724.119989,229.3046632,209.1902191,156.8926643,52.29755476,757.5596191,738.6206286,492.4137524,397.7188,0,119.9469397,0
5039,1367.32761,0,95.39494955,0,31.79831652,68.89635245,0,26.4985971,74.19607187,74.19607187,137.7927049,52.99719419,74.19607187,381.5797982,190.7898991,121.8935466,37.09803594,280.4774585,536.4131394,150.7566339,252.4297127,101.6730787,0,45.57758701
5040,1508.425263,90.55726276,33.63555474,36.22290511,0,142.3042701,64.68375912,20.69880292,139.7169197,85.38256204,160.4157226,126.7801679,160.4157226,139.7169197,139.7169197,95.73196349,72.44581021,303.829733,486.1275728,325.2765377,142.9786979,250.2127213,0,0
5041,1661.704007,26.49093345,0,144.4960006,26.49093345,0,108.3720005,0,26.49093345,0,142.087734,161.3538674,298.625068,180.6200008,163.7621341,288.9920013,93.92240042,86.48273644,756.7239439,154.4334579,444.7683588,219.2955103,0,0
5042,1623.130548,40.57826371,36.06956774,0,0,139.769575,0,36.06956774,0,40.57826371,0,117.2260952,270.5217581,247.9782782,211.9087105,396.7652452,85.66522339,193.7361062,406.373296,493.7908073,387.4722124,141.7581265,0,0
5043,873.9933722,0,45.58242077,0,105.0377522,11.89106629,114.9469741,0,53.5097983,51.52795392,130.8017292,116.9288185,41.61873201,110.9832854,27.74582134,0,63.41902021,180.8262149,400.8314431,177.8124447,114.5232695,0,0,0
5044,1117.615218,0,14.16944809,0,35.42362023,0,12.39826708,69.07605944,0,0,30.11007719,76.16078349,85.01668854,109.8132227,69.07605944,189.5163682,426.8546237,161.0680756,432.2541211,190.6520078,205.4439739,128.1970397,0,0
5045,1486.09326,29.98842902,0,26.65638135,29.98842902,0,0,29.98842902,0,0,0,0,0,46.64866736,46.64866736,123.2857637,1152.888493,77.34314365,676.7525069,138.1127565,397.7647388,196.1201142,0,0
5046,2803.68141,0,0,0,0,0,0,49.47673077,93.456047,0,49.47673077,49.47673077,76.96380341,120.9431197,82.46121794,489.2698931,1792.157137,206.1530449,1123.534094,608.1514823,484.4596554,381.383133,0,0
5047,865.872644,0,0,0,0,17.51765465,0,0,0,0,15.01513256,32.5327872,30.03026511,15.01513256,22.52269883,20.02017674,713.2187964,60.08095897,148.4353104,333.9794484,220.8858786,102.4910477,0,0
