variable_names,hhtotals,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hsize,hsize,hsize,hsize,hsize,hsize,hsize
variable_categories,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7
geo,,,,,,,,,,,,,,,,,,,,,,,,
5077,1842,0,0,42.9175756,0,0,67.44190452,76.63852786,82.76961009,0,251.3743714,229.9155836,328.0128992,98.09731566,232.9811247,199.2601724,232.9811247,318.16,647.43,392.16,295.97,0,88.79,99.89
5078,1238,77.53530053,0,60.30523374,27.99885852,49.536442,0,15.07630844,19.38382513,62.45899209,114.1491924,0,146.4555677,159.3781177,94.76536731,120.6104675,290.757377,222.41,303.28,358.89,207.24,146.59,0,0
5079,1944,0,0,0,0,0,0,34.30410551,64.79664374,0,34.30410551,34.30410551,53.3619419,83.85448013,57.17350918,339.2294878,1242.570933,434.02,507.68,223.59,370.89,249.89,115.74,42.09
5080,1454,68.19406568,0,0,0,0,0,32.30245216,0,28.71329081,143.5664541,32.30245216,333.7920057,175.8689062,61.01574297,172.2797449,405.5752327,153.97,529.77,287.07,367.97,114.83,0,0
5081,1359,0,0,0,0,26.34121864,26.34121864,31.60946237,0,0,36.8777061,0,194.925018,152.7790681,100.0966308,316.0946237,474.1419356,151.3,350.52,400.95,302.61,58,95.83,0
5082,1527,0,0,0,0,30.88693152,0,0,0,0,26.47451274,57.36144426,52.94902547,26.47451274,39.7117691,35.29935031,1257.539355,315.39,396.33,58.61,633.57,72.57,50.24,0
5083,1616,26.03492377,57.64875978,27.89456118,24.17528636,102.2800577,78.10477131,189.683016,87.40295838,53.92948496,100.4204203,174.8059168,133.8938937,92.98187061,83.68368355,249.1914132,133.8938937,452.98,517.25,321.37,220.37,104.06,0,0
5084,859,29.71180492,11.50134384,17.25201576,0,34.50403153,17.25201576,31.62869556,22.04424236,15.33512512,71.88339901,77.63407093,197.439736,80.50940689,108.3043212,115.0134384,28.7533596,175.18,301.36,210.71,73.5,84.53,13.48,0
5085,1156,0,119.6692102,22.09277727,114.1460159,25.77490681,49.70874886,46.02661931,73.6425909,0,75.48365567,115.9870807,125.1924045,149.1262466,23.93384204,138.0798579,77.32472044,264.05,364.03,276.87,151.25,43.58,56.4,0
5086,905,0,0,73.84967185,0,28.89769768,0,0,0,0,125.2233566,25.68684238,54.58454006,102.7473695,208.7055944,64.21710596,221.5490155,177.76,285.16,211.09,137.02,55.55,18.52,20.37
5087,2511,116.8062881,0,246.5910527,90.84933522,279.0372439,110.3170499,298.5049586,259.5695292,142.7632411,51.91390584,395.843532,214.1448616,240.1018145,0,0,64.8923823,773.65,825.02,265.94,359.63,226.65,60.44,0
5088,1202,175.8830888,30.44130382,86.81408868,95.83373426,162.3536204,65.39243044,39.4609494,52.99041777,63.13751904,48.48059498,139.8045064,93.57882287,45.09822789,52.99041777,49.60805068,0,220.95,388.48,189.39,82.55,225.81,94.69,0
5089,1510,278.6277034,68.43487452,498.5969429,58.65846387,283.5159087,14.66461597,14.66461597,0,0,68.43487452,19.55282129,48.88205323,48.88205323,0,63.54666919,43.9938479,426.1,540.71,143.99,161.62,85.22,132.24,20.57
5090,1724,40.58099955,130.286367,219.9917344,0,145.2372615,32.03763122,36.30931539,29.90178914,192.2257873,111.0637882,68.34694661,346.0064172,81.1619991,100.3845778,151.6447878,38.44515747,380.28,390.16,274.1,363,155.57,79.02,81.49
