hid,sample_geo,gqtype,gqrtotals,gqtotals
657947,903,1,1,1
658503,905,2,1,1
660024,905,2,1,1
660630,104,2,1,1
661005,905,1,1,1
661658,100,2,1,1
661732,104,2,1,1
664238,903,2,1,1
664334,101,1,1,1
665230,903,2,1,1
665395,100,2,1,1
665834,104,2,1,1
666174,900,1,1,1
666732,903,2,1,1
666742,901,2,1,1
667089,900,1,1,1
667576,903,2,1,1
667656,903,2,1,1
667852,902,2,1,1
667865,900,1,1,1
669890,900,1,1,1
670310,902,1,1,1
670536,905,2,1,1
672020,101,2,1,1
672953,104,2,1,1
672985,903,1,1,1
673545,905,2,1,1
674911,904,2,1,1
675544,905,2,1,1
676017,100,2,1,1
676200,906,2,1,1
676821,105,1,1,1
676930,905,1,1,1
677002,902,1,1,1
677763,105,1,1,1
677766,105,1,1,1
677823,101,2,1,1
678006,902,1,1,1
678833,901,2,1,1
679227,902,2,1,1
679371,104,2,1,1
679385,100,2,1,1
680391,906,1,1,1
681137,901,2,1,1
681780,105,1,1,1
681903,101,2,1,1
682397,906,1,1,1
682992,905,2,1,1
683658,905,2,1,1
683744,105,1,1,1
683773,906,1,1,1
684272,102,2,1,1
684436,905,1,1,1
686143,103,2,1,1
686980,101,2,1,1
687510,904,2,1,1
688473,104,2,1,1
690238,105,1,1,1
690296,905,2,1,1
690517,905,2,1,1
690547,105,1,1,1
690563,105,2,1,1
690985,100,2,1,1
691178,904,1,1,1
692227,101,2,1,1
692238,105,2,1,1
693095,902,2,1,1
695170,900,1,1,1
695586,104,2,1,1
696397,904,2,1,1
697825,903,2,1,1
698200,905,1,1,1
698246,101,2,1,1
699157,105,1,1,1
699814,100,1,1,1
701267,105,1,1,1
701840,104,2,1,1
703065,902,1,1,1
703454,100,2,1,1
703578,104,2,1,1
703764,104,2,1,1
704644,104,1,1,1
705331,100,1,1,1
705807,905,2,1,1
706465,103,2,1,1
706578,104,1,1,1
706938,104,2,1,1
707497,905,2,1,1
707814,101,2,1,1
709264,103,2,1,1
709344,102,1,1,1
709953,101,2,1,1
710672,902,2,1,1
710688,905,2,1,1
711244,103,2,1,1
711428,101,2,1,1
711668,900,1,1,1
712473,104,2,1,1
712733,105,2,1,1
713591,101,2,1,1
715631,104,2,1,1
715809,905,2,1,1
715920,101,2,1,1
716224,900,1,1,1
716611,904,2,1,1
716901,906,2,1,1
717416,900,1,1,1
717524,105,1,1,1
717941,902,1,1,1
718123,904,1,1,1
718345,904,2,1,1
718578,905,2,1,1
718745,905,1,1,1
718879,900,1,1,1
719068,903,2,1,1
719522,905,2,1,1
719954,100,2,1,1
720491,100,2,1,1
721402,904,1,1,1
721746,905,2,1,1
722548,900,1,1,1
723418,906,1,1,1
723632,905,1,1,1
723860,101,2,1,1
724549,104,1,1,1
726623,900,1,1,1
727541,101,2,1,1
727750,905,2,1,1
728070,902,1,1,1
728620,905,2,1,1
729343,900,1,1,1
729502,101,2,1,1
730089,906,1,1,1
730126,905,2,1,1
730939,101,2,1,1
731195,905,2,1,1
733510,904,2,1,1
733537,100,2,1,1
733948,904,2,1,1
734170,105,2,1,1
734708,904,2,1,1
735006,905,2,1,1
735872,901,2,1,1
736621,905,2,1,1
737159,902,2,1,1
737666,905,2,1,1
738673,900,1,1,1
738839,900,1,1,1
739216,903,2,1,1
741023,901,2,1,1
741077,904,1,1,1
741140,104,1,1,1
741507,900,1,1,1
742367,105,1,1,1
743576,903,1,1,1
743999,905,2,1,1
744071,906,2,1,1
744431,904,1,1,1
744557,903,2,1,1
744959,900,1,1,1
746465,905,2,1,1
746986,101,1,1,1
748541,905,2,1,1
749825,101,2,1,1
750115,906,1,1,1
751341,900,2,1,1
752350,902,1,1,1
753891,105,1,1,1
754149,905,2,1,1
754422,101,2,1,1
755232,900,2,1,1
755249,101,2,1,1
756219,905,2,1,1
756565,100,2,1,1
756592,903,2,1,1
756833,903,2,1,1
757924,904,2,1,1
758097,903,2,1,1
758340,905,2,1,1
758457,903,2,1,1
758685,900,1,1,1
758911,904,2,1,1
759742,905,1,1,1
760179,903,1,1,1
761782,900,1,1,1
761933,905,2,1,1
762420,901,1,1,1
762616,902,2,1,1
762907,905,1,1,1
763317,101,2,1,1
763466,103,1,1,1
763935,905,2,1,1
764040,905,2,1,1
764277,104,1,1,1
764755,905,1,1,1
765032,905,2,1,1
767803,903,2,1,1
767942,101,2,1,1
769264,900,1,1,1
769676,904,2,1,1
770907,105,1,1,1
771435,906,1,1,1
772215,104,2,1,1
772490,904,2,1,1
774790,104,1,1,1
774855,100,2,1,1
774981,101,2,1,1
775319,101,2,1,1
775409,903,1,1,1
775965,102,1,1,1
776026,906,2,1,1
777623,102,1,1,1
780538,905,1,1,1
781269,103,2,1,1
781386,101,2,1,1
781550,905,1,1,1
782468,900,1,1,1
782728,905,2,1,1
783670,100,1,1,1
783700,905,2,1,1
785018,104,2,1,1
785904,904,1,1,1
785929,902,1,1,1
786744,906,1,1,1
787088,905,2,1,1
788216,904,1,1,1
788589,900,2,1,1
788667,903,1,1,1
789098,901,1,1,1
789330,904,2,1,1
790540,903,2,1,1
791143,905,2,1,1
791266,104,2,1,1
792192,903,2,1,1
792585,903,2,1,1
792719,903,2,1,1
793087,101,2,1,1
793276,901,2,1,1
794535,104,2,1,1
794826,905,2,1,1
795005,904,1,1,1
796777,103,2,1,1
797051,901,2,1,1
797581,100,2,1,1
798195,902,1,1,1
799328,905,2,1,1
799505,101,2,1,1
800291,905,2,1,1
800472,904,2,1,1
800767,902,1,1,1
800889,905,1,1,1
801907,102,1,1,1
802263,905,2,1,1
802303,905,2,1,1
802505,905,2,1,1
802644,105,1,1,1
802836,100,1,1,1
803371,904,1,1,1
803974,102,2,1,1
804825,905,2,1,1
805741,104,2,1,1
805781,105,1,1,1
806979,905,1,1,1
807279,901,1,1,1
807847,900,1,1,1
807963,104,1,1,1
808362,104,2,1,1
808539,905,2,1,1
808923,905,2,1,1
809016,904,2,1,1
809849,900,2,1,1
810670,904,2,1,1
810734,901,2,1,1
810786,903,2,1,1
811034,905,2,1,1
812526,905,1,1,1
812630,904,2,1,1
813325,903,2,1,1
814106,903,2,1,1
814796,105,2,1,1
815931,101,2,1,1
816979,105,1,1,1
817277,901,1,1,1
817606,905,2,1,1
819492,904,2,1,1
819566,905,2,1,1
820957,900,1,1,1
821177,903,2,1,1
822394,905,2,1,1
822636,101,2,1,1
822774,905,1,1,1
823697,100,2,1,1
824469,904,2,1,1
825285,904,1,1,1
825564,903,2,1,1
825717,102,1,1,1
826055,100,1,1,1
826558,900,1,1,1
826815,105,1,1,1
826836,905,2,1,1
827353,102,1,1,1
827473,905,2,1,1
828010,104,2,1,1
828015,101,1,1,1
828644,104,1,1,1
828871,105,1,1,1
828896,104,2,1,1
830686,904,2,1,1
830824,901,2,1,1
831279,905,1,1,1
831681,100,1,1,1
831852,101,2,1,1
834013,101,1,1,1
834044,903,2,1,1
836257,100,2,1,1
836317,904,2,1,1
836782,904,2,1,1
837224,904,2,1,1
837268,904,2,1,1
838266,903,2,1,1
838355,104,1,1,1
838397,900,1,1,1
840264,104,2,1,1
841783,906,1,1,1
841918,903,2,1,1
842865,104,2,1,1
843022,103,2,1,1
844498,104,1,1,1
845114,904,2,1,1
845490,101,2,1,1
845653,904,2,1,1
845695,102,2,1,1
845828,906,1,1,1
846326,905,2,1,1
846402,900,1,1,1
846569,103,1,1,1
847120,905,2,1,1
847308,904,2,1,1
847601,101,1,1,1
847659,101,1,1,1
848085,100,1,1,1
848753,903,2,1,1
849588,902,1,1,1
849698,905,2,1,1
850050,906,2,1,1
850294,902,1,1,1
851316,104,2,1,1
852702,902,2,1,1
852862,900,1,1,1
853473,101,2,1,1
853642,906,2,1,1
853656,101,2,1,1
854044,901,1,1,1
854233,905,2,1,1
854493,900,1,1,1
855802,102,1,1,1
856476,102,2,1,1
857525,905,1,1,1
859087,101,2,1,1
859547,905,2,1,1
860150,105,1,1,1
860510,901,1,1,1
861012,901,2,1,1
861855,905,2,1,1
862382,900,1,1,1
862544,904,2,1,1
862668,101,1,1,1
863233,900,1,1,1
863745,900,2,1,1
864416,905,2,1,1
864808,101,2,1,1
865757,900,1,1,1
865830,104,2,1,1
866031,100,2,1,1
867670,903,1,1,1
867743,905,2,1,1
867964,902,2,1,1
869036,903,2,1,1
870323,904,2,1,1
870942,905,2,1,1
870984,905,2,1,1
871432,103,1,1,1
872110,904,2,1,1
874893,902,1,1,1
875506,905,2,1,1
875546,904,2,1,1
875609,104,1,1,1
875613,105,1,1,1
875951,104,1,1,1
876352,901,2,1,1
876676,901,1,1,1
876898,904,1,1,1
877204,100,1,1,1
878234,104,2,1,1
878383,900,2,1,1
878833,101,2,1,1
878836,100,2,1,1
879116,900,1,1,1
879838,903,1,1,1
882601,900,1,1,1
882723,903,2,1,1
883042,103,2,1,1
888236,906,1,1,1
889285,903,2,1,1
889520,104,2,1,1
889679,104,2,1,1
891598,105,1,1,1
893412,902,1,1,1
894119,900,1,1,1
894350,103,1,1,1
894464,903,2,1,1
895046,902,1,1,1
895256,905,2,1,1
895378,902,2,1,1
896535,905,1,1,1
896866,102,1,1,1
897208,906,1,1,1
897674,903,2,1,1
898410,903,1,1,1
898717,103,1,1,1
899754,902,1,1,1
900689,104,1,1,1
901143,905,1,1,1
901155,904,1,1,1
901243,905,2,1,1
901328,902,1,1,1
901606,903,2,1,1
902090,104,1,1,1
903561,101,2,1,1
903579,902,1,1,1
903958,101,2,1,1
904635,903,2,1,1
905089,900,1,1,1
905841,105,1,1,1
906022,902,1,1,1
906271,905,2,1,1
906386,105,1,1,1
906741,904,2,1,1
908932,905,2,1,1
909141,104,1,1,1
909690,100,2,1,1
910119,105,2,1,1
910634,902,1,1,1
910882,905,2,1,1
910934,104,2,1,1
911273,105,1,1,1
911386,100,1,1,1
911511,104,2,1,1
911819,905,1,1,1
911998,101,2,1,1
912543,900,1,1,1
913252,902,1,1,1
913610,903,1,1,1
914945,906,1,1,1
914994,905,1,1,1
915182,901,1,1,1
916285,101,2,1,1
916478,904,2,1,1
916643,904,2,1,1
916674,905,2,1,1
916840,902,1,1,1
916894,101,2,1,1
917821,903,2,1,1
917867,901,1,1,1
918432,906,2,1,1
919284,900,1,1,1
919554,100,2,1,1
920187,903,2,1,1
921380,101,2,1,1
921719,104,1,1,1
922593,904,2,1,1
922879,100,2,1,1
923517,902,2,1,1
923905,101,2,1,1
924163,101,1,1,1
924258,101,1,1,1
924322,904,2,1,1
924815,900,1,1,1
924892,105,1,1,1
925017,104,1,1,1
925883,102,2,1,1
926511,101,2,1,1
926966,903,2,1,1
927099,100,2,1,1
927579,101,1,1,1
927853,906,1,1,1
929424,100,2,1,1
930256,101,1,1,1
931368,905,2,1,1
931401,902,2,1,1
932087,902,2,1,1
932821,905,2,1,1
933858,903,1,1,1
934753,905,2,1,1
934901,105,1,1,1
934937,103,1,1,1
935236,905,2,1,1
935655,902,1,1,1
935893,903,2,1,1
936597,101,2,1,1
937434,905,2,1,1
938697,103,2,1,1
939812,101,2,1,1
940717,100,2,1,1
943580,903,2,1,1
943895,906,1,1,1
945165,104,1,1,1
945698,903,2,1,1
945912,105,2,1,1
946283,903,2,1,1
946720,900,2,1,1
947155,101,2,1,1
947439,104,1,1,1
947781,900,2,1,1
948061,905,2,1,1
948431,101,1,1,1
948450,905,2,1,1
950011,905,1,1,1
951155,903,2,1,1
951240,102,1,1,1
951366,905,2,1,1
952119,905,2,1,1
952233,905,2,1,1
952726,100,1,1,1
952816,904,2,1,1
953614,900,1,1,1
954228,901,1,1,1
955558,903,2,1,1
955694,900,1,1,1
955970,905,2,1,1
956168,903,1,1,1
956216,906,2,1,1
956732,104,2,1,1
956999,103,1,1,1
958000,101,2,1,1
958205,104,2,1,1
958970,104,2,1,1
959811,902,1,1,1
959896,902,1,1,1
960658,903,2,1,1
961182,906,2,1,1
961562,104,2,1,1
962869,905,2,1,1
963182,903,2,1,1
963243,905,1,1,1
964609,101,2,1,1
964868,100,1,1,1
965131,905,1,1,1
965451,901,2,1,1
965872,905,2,1,1
965896,901,2,1,1
966142,903,1,1,1
966410,901,2,1,1
966582,103,1,1,1
966640,905,1,1,1
967492,903,2,1,1
968513,900,1,1,1
968664,900,1,1,1
968705,905,2,1,1
968986,903,2,1,1
969029,100,1,1,1
969799,906,1,1,1
970138,906,1,1,1
970580,905,2,1,1
970821,904,2,1,1
971319,905,2,1,1
976858,902,1,1,1
977370,905,2,1,1
977930,906,1,1,1
978050,901,2,1,1
978406,903,2,1,1
979311,903,2,1,1
980546,906,1,1,1
981232,101,1,1,1
982242,905,2,1,1
982284,101,2,1,1
983209,101,2,1,1
983545,904,1,1,1
985937,906,1,1,1
986119,904,2,1,1
986316,101,2,1,1
986346,900,2,1,1
986449,906,2,1,1
986597,905,2,1,1
987538,904,2,1,1
987641,900,2,1,1
988953,901,1,1,1
989243,905,1,1,1
989487,900,1,1,1
989518,905,2,1,1
989810,903,2,1,1
989979,900,2,1,1
990018,104,1,1,1
991132,104,1,1,1
992145,906,1,1,1
992484,900,1,1,1
993019,104,2,1,1
993152,905,2,1,1
993238,906,1,1,1
993549,902,1,1,1
994034,900,1,1,1
994186,903,2,1,1
994408,905,1,1,1
995563,100,1,1,1
996848,104,2,1,1
996902,903,1,1,1
997299,902,2,1,1
998700,102,1,1,1
998950,903,2,1,1
1000170,903,2,1,1
1000403,101,2,1,1
1000556,104,1,1,1
1000896,902,2,1,1
1001637,905,2,1,1
1001718,903,2,1,1
1001867,903,2,1,1
1002959,100,1,1,1
1003508,902,1,1,1
1006192,100,1,1,1
1006196,905,2,1,1
1006919,102,1,1,1
1007383,900,2,1,1
1007540,104,1,1,1
1007776,102,1,1,1
1007892,104,1,1,1
1008470,105,2,1,1
1010690,104,1,1,1
1011415,905,2,1,1
1013184,905,2,1,1
1013263,901,2,1,1
1013725,905,2,1,1
1013900,905,2,1,1
1014091,903,2,1,1
1014205,905,2,1,1
1014372,904,2,1,1
1016275,905,2,1,1
1018355,904,2,1,1
1018927,105,1,1,1
1019060,903,2,1,1
1019986,101,2,1,1
1020459,104,1,1,1
1020958,100,2,1,1
1021783,900,2,1,1
1021815,904,2,1,1
1022124,906,1,1,1
1022392,901,2,1,1
1022884,905,2,1,1
1022890,902,1,1,1
1023072,904,2,1,1
1024155,900,1,1,1
1024404,101,2,1,1
1025317,902,2,1,1
1026390,103,1,1,1
1028046,100,1,1,1
1028251,904,2,1,1
1028773,902,1,1,1
1029499,102,2,1,1
1029943,900,1,1,1
1030698,100,2,1,1
1030977,900,1,1,1
1031907,905,2,1,1
1032450,901,2,1,1
1033897,903,1,1,1
1034235,905,2,1,1
1036344,104,2,1,1
1036962,102,2,1,1
1037473,905,2,1,1
1038208,103,1,1,1
1038654,900,2,1,1
1038694,904,2,1,1
1039074,903,2,1,1
1039533,105,1,1,1
1039826,100,2,1,1
1040210,902,1,1,1
1041433,101,2,1,1
1041438,905,2,1,1
1042151,903,2,1,1
1044147,102,1,1,1
1044240,104,1,1,1
1044588,904,2,1,1
1045043,900,1,1,1
1045152,905,2,1,1
1045296,101,2,1,1
1045412,901,1,1,1
1046054,905,2,1,1
1049219,905,2,1,1
1049459,901,2,1,1
1049523,104,2,1,1
1049557,900,2,1,1
1049779,905,2,1,1
1049878,100,1,1,1
1050426,901,1,1,1
1051628,905,2,1,1
1052193,905,2,1,1
1054474,101,2,1,1
1054611,102,1,1,1
1054825,104,1,1,1
1055802,101,2,1,1
1056089,903,1,1,1
1057239,101,2,1,1
1057337,903,2,1,1
1057525,102,2,1,1
1057764,105,2,1,1
1058455,101,2,1,1
1058706,100,1,1,1
1059116,905,2,1,1
1059433,903,2,1,1
1060138,901,1,1,1
1060607,904,1,1,1
1060748,100,1,1,1
1061265,103,1,1,1
1061346,900,2,1,1
1061786,905,1,1,1
1062837,101,2,1,1
1062956,100,2,1,1
1063360,902,1,1,1
1063722,100,1,1,1
1064314,905,2,1,1
1064318,104,1,1,1
1064689,102,1,1,1
1064824,903,1,1,1
1065499,906,1,1,1
1067885,102,1,1,1
1068210,903,2,1,1
1068552,903,2,1,1
1069325,905,2,1,1
1070233,900,1,1,1
1070758,104,2,1,1
1071868,900,2,1,1
1072677,900,2,1,1
1073276,104,2,1,1
1074212,904,1,1,1
1074977,100,2,1,1
1075826,100,2,1,1
1076625,102,2,1,1
1077626,104,1,1,1
1077767,905,2,1,1
1078011,102,1,1,1
1078107,102,2,1,1
1079119,103,2,1,1
1079230,104,2,1,1
1079768,101,2,1,1
1079870,100,2,1,1
1080487,101,2,1,1
1081926,905,2,1,1
1082752,104,2,1,1
1083235,104,2,1,1
1083624,103,2,1,1
1084563,900,2,1,1
1084795,905,2,1,1
1085619,905,2,1,1
1086328,102,2,1,1
1087689,905,1,1,1
1088015,101,2,1,1
1088964,101,1,1,1
1088981,900,1,1,1
1089786,904,2,1,1
1090487,102,2,1,1
1090776,102,1,1,1
1091265,101,2,1,1
1091336,900,1,1,1
1091380,902,2,1,1
1092881,901,1,1,1
1093183,105,1,1,1
1093937,105,1,1,1
1094466,903,1,1,1
1095058,905,2,1,1
1095099,903,2,1,1
1095300,100,1,1,1
1095431,905,2,1,1
1095921,905,2,1,1
1096018,905,1,1,1
1096799,101,2,1,1
1097100,904,1,1,1
1097519,903,2,1,1
1097633,905,2,1,1
1098198,100,1,1,1
1099910,105,2,1,1
1100082,904,2,1,1
1101572,904,2,1,1
1101908,102,1,1,1
1102174,100,1,1,1
1102200,104,1,1,1
1102822,900,1,1,1
1102857,900,1,1,1
1103810,100,1,1,1
1104143,905,2,1,1
1104330,905,1,1,1
1105066,101,1,1,1
1105270,104,2,1,1
1105447,903,1,1,1
1106178,101,2,1,1
1106417,900,2,1,1
1106577,102,2,1,1
1108343,902,1,1,1
1108628,103,1,1,1
1108785,905,1,1,1
1110358,100,1,1,1
1110514,905,2,1,1
1110942,904,1,1,1
1111182,904,1,1,1
1111245,101,1,1,1
1111381,104,2,1,1
1111755,101,2,1,1
1111811,101,2,1,1
1111844,906,1,1,1
1112597,905,2,1,1
1113500,103,2,1,1
1116934,902,1,1,1
1117274,901,1,1,1
1117988,904,2,1,1
1117991,901,1,1,1
1119580,900,1,1,1
1119781,904,2,1,1
1120568,905,2,1,1
1120621,100,2,1,1
1120791,104,1,1,1
1120907,905,2,1,1
1121369,101,2,1,1
1121570,102,1,1,1
1121749,903,2,1,1
1121918,103,1,1,1
1122263,102,2,1,1
1123687,900,1,1,1
1124604,905,2,1,1
1125241,101,2,1,1
1125549,103,2,1,1
1126041,101,2,1,1
1127317,900,1,1,1
1128668,104,1,1,1
1128763,100,2,1,1
1129397,100,2,1,1
1129762,904,1,1,1
1130109,102,2,1,1
1130505,103,1,1,1
1130530,101,2,1,1
1130976,104,2,1,1
1133075,102,1,1,1
1133388,904,2,1,1
1133742,902,1,1,1
1133943,903,1,1,1
1134600,104,1,1,1
1135344,103,1,1,1
1136035,905,1,1,1
1138773,906,1,1,1
1138884,904,2,1,1
1138944,905,2,1,1
1139751,101,2,1,1
1141481,906,2,1,1
1141824,100,2,1,1
1144616,905,2,1,1
1144665,101,2,1,1
1145493,100,2,1,1
1145720,101,1,1,1
1146939,905,2,1,1
1147355,105,1,1,1
1149222,904,2,1,1
1149269,906,1,1,1
1149589,904,2,1,1
1149670,905,1,1,1
1150145,902,1,1,1
1150983,104,1,1,1
1151300,901,1,1,1
1152105,905,2,1,1
1152599,904,1,1,1
1152770,900,2,1,1
1152831,901,1,1,1
1153566,105,1,1,1
1154420,101,2,1,1
1154507,104,1,1,1
1155502,905,2,1,1
1155984,101,2,1,1
1156469,903,2,1,1
1156571,103,1,1,1
1156609,901,2,1,1
1159320,101,2,1,1
1162269,101,1,1,1
1162367,902,2,1,1
1162566,100,2,1,1
1162738,905,1,1,1
1162776,902,2,1,1
1162872,105,1,1,1
1163343,905,2,1,1
1163492,100,1,1,1
1165553,905,1,1,1
1165920,104,2,1,1
1166764,905,2,1,1
1167150,904,2,1,1
1167880,100,2,1,1
1169681,904,2,1,1
1171565,903,2,1,1
1172383,901,2,1,1
1172470,905,2,1,1
1172576,103,1,1,1
1173567,905,2,1,1
1174166,904,2,1,1
1174341,900,1,1,1
1174809,902,1,1,1
1174984,104,2,1,1
1175361,903,1,1,1
1175520,903,2,1,1
1176783,904,2,1,1
1176968,906,1,1,1
1177422,105,1,1,1
1177619,101,2,1,1
1177627,104,1,1,1
1177949,104,1,1,1
1178852,905,1,1,1
1178938,905,2,1,1
1179182,903,1,1,1
1179461,100,1,1,1
1180140,904,1,1,1
1181555,902,2,1,1
1181600,905,2,1,1
1182475,900,1,1,1
1182677,104,1,1,1
1184067,905,1,1,1
1184908,904,2,1,1
1185059,100,2,1,1
1186980,100,1,1,1
1187115,904,2,1,1
1187614,905,2,1,1
1188645,905,2,1,1
1188789,902,1,1,1
1188865,101,2,1,1
1189698,905,2,1,1
1190926,900,1,1,1
1190967,101,2,1,1
1191060,101,2,1,1
1191156,905,2,1,1
1191458,901,2,1,1
1191623,905,2,1,1
1192143,905,1,1,1
1192726,901,1,1,1
1192978,905,1,1,1
1193306,101,1,1,1
1193777,101,2,1,1
1195713,905,2,1,1
1196465,906,2,1,1
1197199,901,2,1,1
1197336,101,1,1,1
1197725,905,2,1,1
1197942,906,1,1,1
1198194,905,2,1,1
1200967,100,1,1,1
1201012,900,1,1,1
1201357,101,1,1,1
1202013,905,1,1,1
1202975,905,2,1,1
1203683,104,1,1,1
1203948,903,2,1,1
1204222,103,1,1,1
1204250,903,2,1,1
1204824,104,1,1,1
1204899,100,1,1,1
1204955,101,2,1,1
1205849,905,2,1,1
1206051,905,2,1,1
1206269,105,2,1,1
1206361,905,2,1,1
1207585,904,2,1,1
1208342,904,2,1,1
1208497,105,1,1,1
1209528,104,1,1,1
1209926,900,1,1,1
1210264,101,1,1,1
1210424,905,2,1,1
1210718,903,2,1,1
1211047,902,2,1,1
1211083,104,1,1,1
1211818,104,2,1,1
1212350,903,2,1,1
1213447,905,2,1,1
1214090,903,2,1,1
1214569,904,2,1,1
1214651,901,2,1,1
1215329,100,1,1,1
1215545,901,1,1,1
1215593,905,2,1,1
1215641,903,2,1,1
1215889,104,2,1,1
1216424,906,1,1,1
1216879,101,2,1,1
1217546,100,1,1,1
1217671,903,2,1,1
1218526,904,2,1,1
1219110,902,1,1,1
1219212,101,1,1,1
1219676,101,2,1,1
1219933,905,1,1,1
1220361,905,1,1,1
1221462,905,2,1,1
1221660,100,2,1,1
1221865,901,2,1,1
1223122,903,2,1,1
1224023,900,1,1,1
1224496,903,1,1,1
1225140,102,2,1,1
1225296,903,2,1,1
1226493,905,1,1,1
1226742,901,1,1,1
1227442,905,2,1,1
1228333,902,1,1,1
1228932,100,2,1,1
1229159,100,1,1,1
1229390,900,1,1,1
1229436,102,1,1,1
1229880,902,1,1,1
1229944,100,2,1,1
1230536,900,1,1,1
1230557,904,2,1,1
1231413,905,2,1,1
1232235,101,2,1,1
1232712,905,1,1,1
1233088,104,2,1,1
1233120,906,1,1,1
1233229,101,2,1,1
1234074,905,2,1,1
1234548,104,2,1,1
1235429,906,2,1,1
1235509,905,2,1,1
1235615,905,2,1,1
1236338,901,1,1,1
1237375,903,2,1,1
1237777,905,1,1,1
1238904,100,1,1,1
1239800,905,2,1,1
1240386,105,2,1,1
1240704,903,2,1,1
1240730,105,1,1,1
1240782,902,2,1,1
1240905,903,2,1,1
1242896,101,2,1,1
1242974,100,1,1,1
1243523,903,2,1,1
1243582,102,1,1,1
1244082,904,1,1,1
1244515,905,2,1,1
1244515,101,1,1,1
1245536,905,2,1,1
1245670,104,2,1,1
1245734,906,2,1,1
1246544,905,2,1,1
1246786,100,2,1,1
1248558,101,2,1,1
1249729,900,2,1,1
1251245,900,1,1,1
1251622,903,2,1,1
1251812,904,1,1,1
1253094,906,1,1,1
1254604,904,2,1,1
1255095,900,2,1,1
1255490,901,1,1,1
1255607,100,2,1,1
1256284,100,2,1,1
1256503,104,2,1,1
1256513,903,2,1,1
1257347,906,2,1,1
1257890,903,1,1,1
1258659,902,2,1,1
1259519,906,1,1,1
1259613,101,2,1,1
1259807,902,2,1,1
1260222,105,2,1,1
1260290,904,2,1,1
1260864,903,1,1,1
1261280,905,2,1,1
1261582,903,2,1,1
1262242,104,2,1,1
1263003,905,2,1,1
1263082,102,2,1,1
1263230,105,2,1,1
1263712,104,2,1,1
1263789,902,1,1,1
1263920,900,2,1,1
1264060,905,2,1,1
1264247,104,1,1,1
1264734,905,2,1,1
1265255,902,1,1,1
1265880,102,2,1,1
1265964,904,2,1,1
1266101,100,1,1,1
1267621,905,2,1,1
1267868,105,1,1,1
1268123,901,2,1,1
1268515,104,2,1,1
1269964,900,1,1,1
1270862,903,1,1,1
1271695,905,2,1,1
1271741,100,1,1,1
1272158,900,1,1,1
1273373,105,1,1,1
1273837,100,2,1,1
1273862,905,2,1,1
1274216,101,2,1,1
1276490,905,2,1,1
1276721,900,1,1,1
1278132,104,2,1,1
1280027,900,1,1,1
1280375,104,2,1,1
1281048,902,2,1,1
1281331,906,1,1,1
1281760,100,1,1,1
1282073,905,2,1,1
1283837,906,2,1,1
1284945,903,2,1,1
1285186,100,2,1,1
1285514,104,2,1,1
1285942,905,2,1,1
1285950,104,2,1,1
1286541,905,2,1,1
1286873,104,2,1,1
1288358,905,2,1,1
1288780,905,1,1,1
1289078,101,2,1,1
1290183,905,1,1,1
1291450,905,2,1,1
1292091,904,2,1,1
1292267,905,2,1,1
1292899,103,1,1,1
1293143,905,2,1,1
1293354,104,2,1,1
1293629,905,2,1,1
1293907,102,2,1,1
1294388,100,2,1,1
1294938,100,1,1,1
1295477,905,2,1,1
1297017,901,2,1,1
1297215,905,2,1,1
1297523,903,2,1,1
1298034,903,2,1,1
1298343,102,1,1,1
1299243,101,2,1,1
1300384,903,1,1,1
1300860,905,2,1,1
1301088,905,2,1,1
1301649,100,2,1,1
1302355,900,1,1,1
1303455,101,2,1,1
1303969,105,1,1,1
1304552,101,2,1,1
1304795,902,1,1,1
1305163,901,1,1,1
1305164,100,2,1,1
1305990,900,2,1,1
1306561,905,2,1,1
1307393,900,1,1,1
1308282,900,1,1,1
1309664,904,2,1,1
1309890,902,1,1,1
1310072,902,2,1,1
1310511,906,1,1,1
1310660,101,2,1,1
1311335,102,1,1,1
1312009,100,1,1,1
1312437,104,2,1,1
1314360,104,2,1,1
1315011,102,1,1,1
1315133,900,1,1,1
1315526,102,1,1,1
1315594,905,2,1,1
1316410,900,1,1,1
1317315,903,2,1,1
1318061,105,2,1,1
1318373,903,2,1,1
1319649,904,1,1,1
1320697,903,2,1,1
1320848,104,2,1,1
1320870,104,1,1,1
1321634,104,2,1,1
1321684,900,1,1,1
1321689,101,2,1,1
1321904,900,1,1,1
1322129,903,2,1,1
1322447,903,2,1,1
1322563,104,1,1,1
1323111,900,2,1,1
1324239,902,2,1,1
1324468,905,2,1,1
1324781,903,2,1,1
1325179,104,2,1,1
1325254,101,2,1,1
1325390,101,1,1,1
1325426,104,2,1,1
1326121,902,2,1,1
1327584,104,2,1,1
1327628,105,1,1,1
1328617,101,2,1,1
1330015,906,1,1,1
1330332,905,2,1,1
1330539,905,2,1,1
1330569,104,2,1,1
1331460,905,2,1,1
1331645,101,1,1,1
1332765,104,2,1,1
1333426,103,2,1,1
1335653,101,1,1,1
1336517,100,2,1,1
1337399,103,2,1,1
1337924,905,1,1,1
1338276,903,2,1,1
1338692,104,2,1,1
1339054,101,1,1,1
1339807,104,1,1,1
1339916,102,1,1,1
1340191,905,2,1,1
1341254,903,2,1,1
1341348,101,2,1,1
1341693,900,1,1,1
1342133,105,1,1,1
1343041,904,2,1,1
1343602,105,1,1,1
1344457,903,2,1,1
1345090,102,1,1,1
1345327,904,2,1,1
